order_id,product_id,add_to_cart_order,reordered
1000935,49585,2,1
1000935,16521,3,1
1001083,41806,1,0
1001083,37754,2,1
1001083,32515,3,0
1001083,47626,4,0
1001083,11777,5,1
1001083,31683,6,0
1001083,27872,7,0
1001083,29145,8,0
1001083,6873,9,0
1001083,10106,10,0
1001083,30795,11,0
1001083,46260,12,0
1002033,36506,1,1
1002033,12409,2,0
1002033,49585,3,1
1002033,6631,4,0
1002033,43304,5,1
1002033,34584,6,1
1002033,8467,7,1
1003212,41950,1,0
1003212,24964,2,1
1003212,44683,3,1
1003212,46667,4,1
1003212,29447,5,1
1007361,25718,1,1
1007361,23291,2,0
1007361,35633,3,0
1007361,33929,4,0
1007361,5876,5,0
1007361,46667,6,0
1007361,13984,7,0
1007361,12312,8,0
1007361,3098,9,0
1007361,48747,10,0
1007361,6508,11,0
1007361,33370,12,0
1007361,4957,13,0
1007361,46524,14,0
1007361,29668,15,0
1007361,35767,16,1
1007361,41009,17,1
1007570,3376,1,0
1007570,24964,2,1
1007570,5876,3,1
1007570,2846,4,0
1007570,26209,5,1
1007570,21903,6,1
1007570,22947,7,0
1007570,31717,8,1
1007570,17794,9,1
1007570,47209,10,1
1007570,35951,11,1
1007570,26894,12,1
1007570,34126,13,1
1007570,8518,14,1
1007570,27695,15,1
1007668,29503,1,1
1007668,5296,2,1
1007668,31610,3,1
1007668,15348,4,1
1007668,13287,5,1
1007668,39368,6,0
1007668,17899,7,0
1007668,42677,8,0
1007668,33909,9,1
1009350,40648,1,0
1009350,7901,2,0
1009350,20754,3,0
1009350,4649,4,0
1009350,15137,5,0
1009350,47194,6,0
1009350,27778,7,0
1009350,36816,8,0
1009350,35771,9,0
1009350,43488,10,0
1009350,43130,11,0
1009554,8424,1,1
1009554,38453,2,1
1009554,17794,3,1
1009554,11090,4,1
1009554,9766,5,1
1009554,35530,6,0
1009554,27695,7,0
1009554,9424,8,0
1010324,14365,1,1
1010324,8847,2,0
1010419,11699,1,1
1010419,19204,2,1
1010419,3765,3,1
1010419,594,4,1
1010419,5322,5,1
1010419,6069,6,1
1010419,32818,7,1
1010419,29285,8,1
1010419,27582,9,1
1010419,9532,10,1
1010419,43295,11,0
1010419,1831,12,0
1010419,36316,13,1
1010419,49520,14,1
1010419,29161,15,0
1010713,28204,1,0
1010713,35951,2,1
1010713,26894,3,1
1010713,25968,4,0
1010713,34126,5,1
1010713,38693,6,0
1010713,9159,7,0
1010713,8518,8,1
1010713,36695,9,0
1010713,35163,10,0
1010713,45063,11,1
1010713,15937,12,0
1010713,7862,13,0
1010713,21616,14,1
1010713,6615,15,0
1010713,27344,16,0
1010713,26604,17,1
1010713,27966,18,0
1010713,27695,19,1
1011553,3957,1,1
1011553,35121,2,1
1011553,28934,3,1
1011553,42768,4,1
1011553,34304,5,1
1011553,25659,6,1
1011553,6774,7,1
1011553,25666,8,1
1011553,4472,9,1
1011553,44987,10,1
1011553,31506,11,1
1011553,16122,12,1
1013902,34969,1,1
1013902,33493,2,0
1013902,7669,3,0
1013902,27344,4,1
1013902,43772,5,0
1014379,8518,1,1
1014616,9862,1,0
1014616,28092,2,1
1014616,13045,3,1
1014616,11408,4,1
1014616,17017,5,0
1014616,45007,6,0
1014616,15290,7,0
1014616,2295,8,0
1014616,24184,9,1
1014616,40852,10,0
1014616,8075,11,0
1014616,41053,12,0
1014616,5726,13,0
1014994,49533,1,0
1014994,32655,2,0
1016285,38689,1,1
1016285,32553,2,1
1017813,46931,1,0
1019891,47209,1,1
1019891,13176,2,1
1019891,5077,3,1
1019891,3721,4,1
1019891,37630,5,0
1019891,24009,6,0
1019891,48775,7,0
1020460,47546,1,1
1020460,34126,2,0
1020460,26209,3,0
1020460,343,4,1
1020460,22031,5,1
1020460,36216,6,1
1020460,21019,7,0
1020460,38450,8,0
1020460,38739,9,0
1020460,10807,10,1
1020460,24830,11,0
1020460,41620,12,0
1020460,21137,13,0
1020546,25890,1,0
1020546,15392,2,0
1020546,47766,3,1
1020546,17872,4,0
1020546,22935,5,0
1023454,45007,1,1
1023454,8277,2,1
1023454,30391,3,1
1023454,45613,4,1
1023454,35383,5,0
1023454,28380,6,1
1023454,33636,7,1
1023454,47223,8,1
1023454,6750,9,1
1023454,6348,10,1
1023454,13176,11,1
1023454,18288,12,1
1023454,24964,13,1
1023454,21137,14,1
1023454,47672,15,1
1023454,24009,16,1
1023723,16797,1,0
1023723,14335,2,0
1023723,49175,3,1
1023723,28849,4,1
1023723,6348,5,1
1023723,24489,6,1
1023723,2228,7,1
1023723,1463,8,1
1023723,13176,9,1
1023723,12935,10,1
1023723,47672,11,1
1025119,1194,1,1
1025119,14233,2,1
1025119,5258,3,1
1025119,18362,4,1
1025119,33754,5,1
1025119,4957,6,1
1025119,46676,7,1
1025119,33370,8,1
1025119,22124,9,1
1025119,40571,10,1
1025119,33787,11,1
1025119,39275,12,0
1025119,25824,13,1
1025119,21386,14,1
1025119,2966,15,1
1025119,47209,16,0
1025119,16290,17,1
1025119,37552,18,1
1025119,14766,19,1
1025119,8615,20,1
1025119,4125,21,1
1025331,36197,1,0
1025331,17794,2,0
1025331,26384,3,0
1025331,37193,4,0
1025331,41950,5,0
1025331,30391,6,0
1025331,41055,7,0
1025331,47766,8,0
1025331,38383,9,0
1025331,8277,10,0
1025331,6692,11,0
1025825,21137,1,0
1025825,19894,2,1
1025825,19057,3,1
1025825,5973,4,1
1025825,47232,5,1
1025825,39928,6,1
1025825,40849,7,1
1025825,432,8,0
1025825,34262,9,1
1025825,24964,10,0
1025825,38618,11,1
1025825,25305,12,1
1025825,34448,13,0
1025825,22935,14,1
1025825,5479,15,0
1025825,21616,16,1
1025893,47717,1,1
1025893,21914,2,1
1025893,15386,3,1
1025893,42123,4,1
1025893,28204,5,1
1025893,16321,6,1
1025893,16797,7,1
1025893,40396,8,1
1027521,42469,1,0
1027521,46049,2,1
1027521,37141,3,0
1027521,19894,4,1
1027521,5973,5,1
1027521,18531,6,1
1027521,36865,7,1
1027521,47866,8,0
1027521,24373,9,0
1027521,3142,10,0
1028598,30763,1,0
1028598,47261,2,0
1028598,47766,3,1
1028598,6873,4,0
1028598,46676,5,0
1028598,14897,6,1
1028598,5460,7,0
1028598,16247,8,1
1028598,22993,9,1
1028598,41325,10,1
1029371,32446,1,0
1029371,26209,2,1
1029371,34126,3,1
1029371,21295,4,0
1029371,22935,5,0
1029371,25659,6,0
1029371,27966,7,0
1029371,38689,8,0
1029371,26384,9,1
1029371,33787,10,1
1029371,4957,11,1
1029371,40571,12,1
1029371,39928,13,1
1029371,24852,14,1
1029371,44303,15,1
1029371,44765,16,1
1029371,2969,17,0
1030102,18000,1,0
1030102,27790,2,0
1030102,42489,3,1
1030102,30450,4,1
1032510,42367,1,1
1033381,13409,1,1
1033381,3397,2,1
1033381,21709,3,1
1033381,24184,4,1
1033381,49683,5,1
1033381,21903,6,1
1033381,26604,7,1
1033381,43352,8,1
1033381,47526,9,1
1033381,8277,10,0
1033381,42719,11,1
1033381,32299,12,0
1033381,25705,13,1
1033381,39928,14,1
1033381,47626,15,1
1033381,8955,16,1
1033381,24964,17,1
1033381,34175,18,1
1033381,17794,19,1
1033381,30169,20,0
1033381,2086,21,0
1033381,5373,22,0
1033381,10017,23,1
1033381,330,24,0
1033381,8854,25,0
1033381,33754,26,1
1033381,4957,27,1
1033381,40571,28,1
1033381,14917,29,1
1033381,11925,30,1
1033381,47766,31,1
1033381,27344,32,1
1033652,28092,1,1
1033652,40723,2,1
1033652,47672,3,1
1033652,35898,4,0
1033652,12384,5,0
1033652,40332,6,1
1033652,36070,7,1
1033652,10469,8,0
1033652,34991,9,0
1033652,19718,10,0
1033652,14881,11,0
1033652,10492,12,0
1033652,38185,13,1
1033652,24184,14,1
1033652,12232,15,1
1033652,25544,16,1
1033652,36180,17,1
1033652,14124,18,0
1033652,1540,19,0
1033652,38797,20,1
1035233,29307,1,0
1035233,20339,2,0
1035645,18918,1,0
1035645,44422,2,0
1035645,33274,3,1
1035645,24852,4,1
1035645,7054,5,1
1035645,5959,6,1
1035645,14013,7,0
1035645,989,8,0
1040862,14365,1,1
1040862,47877,2,0
1040862,12140,3,0
1040862,15820,4,0
1041720,24288,1,0
1041720,8309,2,0
1041720,22025,3,0
1043148,3765,1,1
1043148,31988,2,1
1043148,20169,3,1
1043148,1782,4,1
1043148,36866,5,1
1043148,47144,6,1
1043148,43227,7,1
1043148,9532,8,1
1043148,47965,9,0
1043148,14761,10,1
1043148,1545,11,1
1043148,6069,12,1
1043148,32648,13,1
1046552,35121,1,1
1046552,2962,2,1
1046552,26128,3,1
1046552,25666,4,1
1046552,44553,5,0
1046552,2855,6,0
1047678,19057,1,1
1047678,35503,2,0
1047678,25005,3,0
1047678,16759,4,0
1047678,4562,5,1
1047678,40448,6,1
1047678,31355,7,0
1047678,27104,8,0
1047678,13212,9,0
1048460,37158,1,0
1048460,22849,2,0
1048460,19519,3,0
1048460,39984,4,0
1048460,7063,5,0
1048460,40706,6,1
1048460,329,7,1
1048460,13176,8,1
1048460,26604,9,1
1048460,40723,10,0
1048460,7156,11,1
1048460,2846,12,1
1048460,33731,13,1
1049206,36543,1,1
1049206,39185,2,1
1049206,49615,3,1
1049206,48800,4,1
1049206,39170,5,1
1049206,9875,6,1
1049206,3696,7,1
1049206,29267,8,1
1049206,33027,9,1
1049206,35507,10,1
1049206,1330,11,1
1049206,41210,12,1
1049206,28862,13,1
1052642,21927,1,0
1052642,34969,2,1
1052642,47766,3,1
1052642,44359,4,0
1052642,46200,5,1
1052642,46226,6,0
1052642,26856,7,0
1052642,27325,8,1
1053311,14365,1,1
1053311,25,2,0
1053311,46560,3,0
1053311,10300,4,1
1053617,47144,1,1
1053617,49520,2,1
1053617,36316,3,1
1057378,13176,1,1
1057378,14992,2,1
1057378,42736,3,0
1057378,21616,4,1
1057378,19895,5,0
1057378,18761,6,0
1057378,45056,7,0
1057378,37646,8,0
1057378,38693,9,0
1057378,47144,10,0
1057378,8239,11,1
1057378,44661,12,0
1057378,22935,13,0
1057378,35345,14,0
1057378,12797,15,0
1057378,10978,16,0
1057378,33443,17,0
1057378,28342,18,0
1057378,20144,19,0
1057378,5746,20,1
1059506,16560,1,0
1059506,23822,2,0
1059506,14732,3,0
1059506,36485,4,0
1059506,21903,5,1
1059506,45249,6,0
1060257,5451,1,0
1060257,47766,2,0
1060257,40897,3,0
1060257,28601,4,0
1060257,22142,5,0
1060257,21249,6,0
1060257,20200,7,0
1060257,14849,8,0
1060257,24852,9,0
1060257,7500,10,0
1060257,48310,11,0
1060278,34137,1,0
1060278,48900,2,0
1060278,24035,3,0
1060278,36205,4,0
1060278,25718,5,1
1060278,6287,6,1
1060278,48559,7,1
1060278,2966,8,1
1062536,9875,1,1
1062536,19541,2,1
1062536,6128,3,1
1062536,49615,4,1
1062536,39170,5,1
1062536,36543,6,1
1062536,35507,7,1
1062536,39185,8,1
1062536,32987,9,0
1062536,17817,10,0
1062536,20305,11,0
1063629,14013,1,1
1063629,8467,2,1
1063629,24852,3,1
1063629,5959,4,1
1063629,7054,5,1
1063629,18963,6,0
1063629,49585,7,0
1063629,7762,8,0
1063629,43304,9,1
1065067,35951,1,1
1065067,23991,2,0
1065067,16560,3,1
1065067,23822,4,1
1065067,36485,5,1
1065067,16797,6,1
1065067,14675,7,1
1065067,9913,8,0
1065067,5653,9,0
1065067,49683,10,1
1065067,37646,11,1
1065067,24838,12,1
1065067,25824,13,0
1066317,13176,1,1
1066317,1463,2,1
1066317,32579,3,1
1066317,33754,4,0
1066317,8467,5,0
1066317,29820,6,0
1066317,44643,7,0
1066317,2326,8,1
1066317,46616,9,1
1066317,5134,10,1
1066317,8638,11,0
1066654,5258,1,0
1066654,24852,2,0
1066654,18670,3,0
1066654,2228,4,0
1066654,11737,5,0
1066654,13870,6,0
1066654,11790,7,0
1066654,3957,8,0
1066654,7559,9,0
1066654,26790,10,0
1066654,43504,11,0
1067581,30908,1,1
1068230,24957,1,1
1068230,49235,2,1
1068230,27845,3,1
1068230,31605,4,1
1068230,23263,5,0
1068230,23291,6,0
1068230,41063,7,0
1068230,49247,8,0
1069065,46802,1,1
1069065,40199,2,1
1069065,42475,3,1
1069065,49463,4,0
1070257,19057,1,1
1070257,46676,2,1
1070257,19820,3,0
1070257,48034,4,1
1070257,13176,5,1
1070257,18090,6,0
1070257,42265,7,0
1070257,47766,8,0
1070257,7963,9,0
1070257,812,10,0
1070540,38689,1,1
1070540,32553,2,1
1071381,24838,1,1
1071381,13176,2,1
1071381,47719,3,1
1071381,19611,4,1
1071381,27086,5,0
1071381,19240,6,0
1071381,44408,7,0
1071381,39054,8,0
1071381,6649,9,0
1071381,33401,10,0
1071381,40545,11,0
1071381,25931,12,1
1071381,5605,13,0
1071381,2350,14,0
1072501,117,1,1
1072501,38689,2,1
1072501,45007,3,1
1072501,27104,4,1
1072501,32537,5,1
1072501,35108,6,1
1072501,19730,7,1
1072501,42356,8,1
1072501,25705,9,1
1072501,37646,10,1
1072501,46584,11,1
1072501,48364,12,1
1072501,9385,13,1
1072501,6788,14,1
1072501,13176,15,1
1072501,26324,16,1
1072501,24964,17,1
1072501,24263,18,1
1072501,6336,19,1
1072501,33825,20,1
1072501,21555,21,0
1072501,30442,22,1
1072501,27243,23,1
1072501,33290,24,1
1072501,29662,25,1
1072501,3376,26,1
1072501,21681,27,0
1072926,27325,1,0
1072926,38241,2,0
1072926,33819,3,1
1072926,49306,4,0
1072926,22021,5,0
1072926,48871,6,1
1072926,8524,7,0
1072926,48205,8,0
1072926,47504,9,0
1072926,13544,10,1
1072926,3919,11,1
1072926,2138,12,0
1073005,36956,1,1
1073005,19893,2,0
1073005,11712,3,0
1073005,18727,4,1
1073005,12381,5,0
1073005,42796,6,1
1073005,18128,7,0
1073005,6218,8,0
1073005,28849,9,1
1073005,28289,10,0
1073005,39040,11,0
1073005,4920,12,0
1073005,12896,13,1
1073005,30489,14,0
1073005,45007,15,1
1073005,2092,16,1
1075237,16882,1,0
1075237,14633,2,1
1075237,35132,3,1
1075237,17794,4,1
1075237,9839,5,0
1075237,19678,6,0
1075237,19348,7,0
1075237,38453,8,0
1075237,6975,9,0
1075237,9779,10,0
1075956,54,1,0
1075956,20995,2,0
1075956,28204,3,0
1075956,43986,4,0
1075956,47626,5,0
1075956,13639,6,0
1076291,13176,1,1
1076291,6182,2,1
1076291,5612,3,1
1076291,22825,4,0
1076291,8518,5,1
1076291,47739,6,0
1077695,22935,1,0
1077695,34243,2,0
1077695,19678,3,1
1077695,30909,4,1
1077695,34126,5,1
1077695,41950,6,1
1077695,20367,7,1
1077695,5612,8,1
1077695,6341,9,1
1077695,14955,10,0
1077695,21174,11,1
1077695,47209,12,1
1078221,14365,1,1
1078221,26771,2,1
1078221,6505,3,1
1082944,45603,1,1
1082944,48988,2,1
1082944,23729,3,1
1082944,18523,4,1
1082944,46842,5,1
1082944,47766,6,0
1082944,28199,7,0
1084179,30233,1,1
1084179,26384,2,1
1084179,5991,3,1
1084179,27521,4,1
1084179,18362,5,1
1084179,20995,6,1
1084179,49175,7,1
1084179,41842,8,0
1084179,42507,9,1
1084179,34304,10,0
1084179,22935,11,0
1084179,23165,12,0
1084179,5652,13,0
1084179,30336,14,0
1084179,42450,15,0
1084179,7398,16,0
1085890,1940,1,0
1085890,14335,2,0
1085890,46175,3,0
1085890,4795,4,0
1085890,35691,5,0
1085890,47611,6,0
1085890,10240,7,0
1085890,15328,8,0
1085890,2229,9,0
1085890,30338,10,0
1087212,35121,1,1
1087212,28934,2,1
1087212,36735,3,1
1087212,27750,4,0
1087212,38312,5,0
1087212,48220,6,0
1087212,31635,7,0
1087212,4472,8,1
1087212,34304,9,1
1087212,30753,10,0
1087318,16759,1,1
1087318,45322,2,1
1087318,27122,3,1
1087318,25146,4,1
1087318,39275,5,1
1087318,35939,6,1
1087318,40706,7,1
1089019,39054,1,0
1089019,32548,2,0
1089019,16891,3,0
1089019,17003,4,0
1089019,44022,5,0
1089019,32347,6,0
1089019,39982,7,0
1089058,33219,1,0
1089058,7628,2,1
1089058,28299,3,0
1089058,27323,4,0
1089058,35042,5,0
1089058,22395,6,1
1089058,17559,7,0
1089058,17264,8,0
1089058,24703,9,0
1089058,29,10,0
1089058,8536,11,0
1094601,44570,1,0
1094601,16145,2,1
1094601,13852,3,0
1094601,42768,4,1
1094601,44479,5,1
1094601,16757,6,0
1094601,32515,7,0
1094601,48726,8,0
1094601,47029,9,0
1094601,11777,10,1
1094601,26604,11,1
1094601,4605,12,1
1094601,38739,13,1
1094601,41177,14,1
1094601,37131,15,1
1094601,15975,16,0
1094601,25890,17,1
1094601,11136,18,1
1094601,47167,19,1
1094601,35899,20,1
1094601,19019,21,1
1094601,28156,22,1
1094601,31433,23,0
1094601,5025,24,0
1094601,28849,25,0
1097156,43713,1,1
1097156,27582,2,1
1097156,11699,3,1
1097156,29285,4,1
1097156,32818,5,1
1097156,1831,6,1
1097156,47144,7,1
1097156,12302,8,0
1099991,10017,1,0
1099991,40604,2,0
1099991,30489,3,0
1099991,44359,4,0
1099991,24507,5,0
1099991,45302,6,0
1099991,445,7,0
1099991,20115,8,0
1099991,5463,9,0
1099991,33000,10,0
1099991,46650,11,0
1102893,8903,1,1
1103718,3957,1,1
1103718,29436,2,0
1103718,42660,3,0
1103718,39160,4,0
1103718,32730,5,0
1103927,7249,1,1
1103927,35652,2,0
1103927,37687,3,0
1103927,16797,4,0
1104992,4809,1,0
1104992,23537,2,0
1104992,49533,3,0
1104992,49235,4,0
1104992,37646,5,1
1104992,26209,6,1
1104992,31717,7,1
1104992,24009,8,0
1104992,47766,9,1
1104992,31506,10,0
1104992,17872,11,1
1104992,20114,12,0
1104992,24852,13,1
1104992,35997,14,0
1104992,13514,15,0
1107137,26165,1,1
1107137,40516,2,0
1107137,13198,3,1
1107137,2450,4,1
1107137,35221,5,1
1107137,20330,6,0
1107137,42701,7,1
1107715,18606,1,0
1107715,27086,2,0
1107715,15622,3,1
1107715,21137,4,1
1107715,45007,5,1
1107715,49128,6,0
1107715,6933,7,0
1107715,26131,8,1
1109225,38164,1,0
1109225,45603,2,1
1109225,21019,3,1
1109225,2390,4,1
1110781,44632,1,1
1110781,6348,2,1
1110781,36574,3,0
1110781,33894,4,0
1110781,23729,5,1
1111867,1194,1,1
1113934,4920,1,1
1113934,19691,2,1
1113934,31651,3,1
1115121,24852,1,0
1115121,13627,2,0
1115121,12397,3,0
1115121,15485,4,0
1115121,25464,5,0
1116436,8518,1,1
1116436,49113,2,0
1116436,14678,3,0
1116436,27845,4,0
1116436,27966,5,0
1116436,26307,6,0
1116436,10765,7,0
1116436,21295,8,0
1116436,24385,9,0
1116436,9390,10,0
1116436,13984,11,1
1116436,47388,12,0
1116436,17281,13,0
1116436,20178,14,0
1116436,19508,15,1
1116436,9825,16,0
1118278,28699,1,1
1118278,48666,2,0
1118278,18234,3,0
1118278,48364,4,0
1118278,41950,5,0
1118278,12616,6,0
1118278,47766,7,0
1119910,19894,1,1
1119910,26209,2,1
1119910,1523,3,0
1119910,22935,4,1
1119910,31130,5,0
1119910,27336,6,0
1119910,28420,7,1
1119910,432,8,1
1119910,19057,9,1
1119910,34262,10,1
1119910,5973,11,1
1119910,26319,12,1
1119910,12075,13,0
1119910,36865,14,1
1119910,40849,15,1
1119910,38618,16,1
1119910,34448,17,1
1120389,28647,1,1
1120389,48988,2,1
1120389,19213,3,1
1120389,19677,4,1
1120389,1940,5,0
1120389,22557,6,1
1120389,12863,7,0
1120389,24117,8,0
1120389,30887,9,0
1120389,40225,10,0
1120389,41406,11,1
1120389,27356,12,1
1120389,18752,13,0
1120389,22788,14,0
1120389,31670,15,0
1120389,10612,16,0
1120389,12440,17,1
1120389,37646,18,0
1120389,10246,19,0
1120389,37084,20,0
1120389,10755,21,0
1120389,100,22,0
1120389,19809,23,0
1120389,27687,24,0
1120389,36133,25,0
1120389,44571,26,0
1120389,9804,27,0
1120389,15623,28,0
1120389,9694,29,0
1120389,6631,30,1
1120389,36691,31,0
1120389,26246,32,0
1120389,41385,33,0
1120389,11281,34,0
1120389,49198,35,0
1120443,23431,1,0
1120443,25985,2,0
1120443,11827,3,0
1120443,31020,4,0
1120875,29503,1,1
1120875,5296,2,1
1120875,15850,3,0
1120875,42677,4,1
1120875,37543,5,1
1120875,48320,6,0
1120875,30960,7,0
1120875,37283,8,0
1120875,8670,9,0
1120875,22395,10,0
1120875,4136,11,0
1120875,14197,12,0
1120875,12564,13,0
1120875,12620,14,0
1120875,18439,15,0
1120875,20463,16,1
1120875,31876,17,0
1120875,39707,18,0
1120875,26965,19,0
1122034,1695,1,1
1122034,13176,2,1
1122034,40146,3,1
1122034,42585,4,1
1122034,21137,5,1
1122034,21903,6,1
1122089,12341,1,1
1122089,6184,2,1
1122089,10441,3,1
1122089,196,4,1
1122089,46149,5,1
1122089,3298,6,1
1122089,14444,7,1
1122089,49243,8,1
1123930,45007,1,1
1123930,21903,2,1
1123930,39928,3,1
1123930,24852,4,1
1123930,14992,5,1
1123930,47766,6,1
1123930,40706,7,1
1123930,40604,8,0
1123930,21616,9,1
1123930,22825,10,1
1123930,28289,11,1
1123930,20995,12,1
1124555,27845,1,0
1124555,24852,2,0
1124555,21903,3,0
1124555,45123,4,0
1124555,8087,5,0
1124555,11777,6,0
1124555,7156,7,0
1124555,49683,8,0
1124555,34969,9,0
1124555,40604,10,0
1128333,8277,1,1
1128333,1463,2,1
1128333,13176,3,1
1128333,47209,4,1
1128333,47672,5,1
1128333,33100,6,1
1132197,24799,1,1
1132197,5450,2,1
1132197,39928,3,1
1132197,13176,4,1
1132197,27555,5,1
1132197,34217,6,1
1132197,5699,7,1
1132197,6975,8,1
1132197,25246,9,1
1132197,29926,10,1
1132197,5322,11,1
1135686,47766,1,1
1135686,37646,2,1
1135686,31506,3,1
1135686,27845,4,0
1135686,24107,5,0
1135686,34969,6,1
1135686,18078,7,0
1136676,13176,1,1
1136676,37646,2,1
1136676,16797,3,1
1136676,8193,4,0
1136676,4605,5,0
1136676,47734,6,0
1136676,26209,7,0
1136676,2450,8,0
1136676,5499,9,0
1136676,43129,10,0
1136676,21903,11,1
1136676,27596,12,0
1136676,35951,13,1
1136676,45007,14,0
1136841,6258,1,0
1136841,30727,2,0
1136841,4942,3,1
1136841,19677,4,0
1136841,47280,5,0
1136841,21137,6,0
1136841,39275,7,0
1136841,6111,8,0
1136841,34969,9,0
1136841,6873,10,0
1136841,44142,11,1
1136841,7969,12,0
1136841,48230,13,1
1136841,28842,14,1
1136841,33368,15,0
1136841,47766,16,0
1136841,42450,17,0
1136841,45290,18,0
1137431,36994,1,1
1137431,33318,2,1
1137431,32648,3,1
1137431,1782,4,1
1137431,36866,5,1
1137431,43713,6,1
1138968,48105,1,0
1138968,42828,2,0
1138968,4559,3,0
1138968,34551,4,0
1140288,35121,1,1
1140288,23375,2,1
1140288,34969,3,1
1140288,2086,4,1
1140288,41140,5,1
1140288,32285,6,1
1140288,10212,7,1
1140288,46820,8,1
1140288,47209,9,1
1140288,18829,10,0
1140288,21903,11,0
1140288,39275,12,1
1140288,41842,13,0
1140288,8467,14,0
1140288,7175,15,0
1140288,39721,16,1
1140288,39570,17,1
1140288,34578,18,1
1140288,46051,19,0
1140288,1194,20,0
1141217,42701,1,1
1141217,31717,2,1
1141480,13176,1,1
1141480,47630,2,1
1141480,15842,3,1
1141480,8710,4,1
1141480,10644,5,0
1141480,4920,6,1
1141480,8193,7,0
1141480,43713,8,0
1141480,8986,9,0
1141480,3583,10,0
1141480,9387,11,1
1141480,45066,12,0
1141480,5131,13,1
1141480,33002,14,1
1141480,28849,15,0
1144929,48142,1,0
1144929,3389,2,0
1144929,31225,3,0
1145037,47541,1,1
1145037,24764,2,1
1145037,38650,3,1
1145037,18272,4,1
1145037,33572,5,1
1145037,47521,6,1
1145037,48335,7,1
1145037,19821,8,1
1145037,14267,9,1
1145037,27767,10,1
1145037,781,11,1
1145037,5024,12,1
1145037,10840,13,1
1145037,37458,14,0
1145037,17206,15,1
1145037,32086,16,0
1145037,34356,17,0
1145037,1359,18,1
1145037,46654,19,1
1145037,49111,20,1
1145037,26790,21,1
1145465,24799,1,1
1145465,13176,2,1
1145465,39928,3,1
1145465,34217,4,1
1145465,21567,5,0
1145465,6975,6,1
1145465,25072,7,1
1145465,29926,8,1
1145465,22035,9,1
1145465,25246,10,1
1145465,41844,11,0
1145465,16965,12,0
1145920,49235,1,0
1145920,32347,2,0
1145920,8239,3,0
1145920,5933,4,0
1145920,18891,5,0
1145961,46995,1,1
1145961,11079,2,1
1145961,16759,3,1
1145961,21521,4,1
1148917,19894,1,1
1148917,5973,2,1
1148917,11777,3,1
1148917,13176,4,1
1148917,432,5,1
1148917,28204,6,1
1148917,12820,7,1
1148917,34262,8,1
1148917,19154,9,1
1148917,17622,10,1
1148917,39928,11,1
1148917,11520,12,1
1148917,13005,13,1
1148917,46807,14,1
1148917,24413,15,1
1148917,24373,16,1
1148917,43772,17,1
1148917,18362,18,1
1148917,8382,19,1
1148917,48726,20,0
1148917,18523,21,0
1148917,31343,22,0
1148917,38739,23,0
1148917,19048,24,0
1148917,32864,25,0
1148917,17948,26,1
1148917,43713,27,1
1149132,15399,1,0
1149132,40709,2,1
1149132,42611,3,1
1149132,10312,4,1
1149132,33575,5,1
1149132,22290,6,0
1149132,1005,7,1
1149132,3098,8,1
1149132,24721,9,0
1149132,2966,10,1
1149132,23405,11,0
1149184,1194,1,1
1149184,14233,2,1
1149184,21386,3,0
1149184,48870,4,1
1149184,30567,5,1
1149184,11195,6,1
1149184,30334,7,1
1149184,46676,8,1
1149184,12745,9,1
1149184,37947,10,0
1154181,31225,1,1
1154289,46802,1,1
1154289,6901,2,0
1154612,44632,1,0
1154612,30489,2,1
1154612,22559,3,1
1154612,42536,4,1
1154612,27156,5,1
1154612,8467,6,1
1154612,44643,7,1
1154612,46616,8,1
1154612,5134,9,1
1154612,34668,10,1
1154612,33754,11,1
1154777,33055,1,1
1154777,39928,2,0
1154777,25659,3,0
1154777,41220,4,0
1155527,1160,1,1
1155527,29436,2,1
1155527,2966,3,1
1155527,36484,4,1
1155527,23148,5,1
1155527,12324,6,1
1156263,46650,1,1
1156263,8277,2,0
1156263,27521,3,0
1156263,47209,4,0
1156263,21137,5,0
1156263,5876,6,1
1156263,28946,7,1
1156263,45106,8,1
1156263,27241,9,1
1156263,10814,10,1
1156921,37543,1,1
1156921,5460,2,0
1156921,29503,3,1
1156921,42731,4,0
1156921,31610,5,1
1156921,15348,6,1
1156921,16633,7,1
1156921,27356,8,0
1156921,10613,9,0
1156921,2120,10,0
1156921,17053,11,1
1156921,27649,12,0
1156921,42290,13,0
1156921,5385,14,0
1156921,18439,15,1
1157021,5516,1,0
1157021,28058,2,1
1157021,37119,3,0
1157021,8153,4,0
1157021,45524,5,0
1157021,8955,6,0
1157021,48705,7,0
1157021,16953,8,1
1157021,29140,9,1
1157684,25256,1,0
1157684,21137,2,1
1157684,39275,3,0
1157684,35249,4,0
1157684,49533,5,0
1157684,18531,6,0
1157684,19057,7,1
1158241,45007,1,1
1158241,5876,2,0
1158241,23165,3,1
1158830,17264,1,0
1158830,23734,2,1
1158830,5025,3,1
1162211,8903,1,1
1162211,44626,2,0
1163140,31717,1,1
1163140,9955,2,0
1163140,13176,3,1
1163140,16616,4,1
1166994,48988,1,0
1166994,14788,2,0
1166994,46842,3,1
1166994,42356,4,0
1166994,6991,5,0
1166994,16464,6,0
1166994,11352,7,0
1166994,43645,8,1
1168548,40022,1,1
1168548,26148,2,0
1168548,41238,3,0
1168548,37718,4,0
1168548,33589,5,1
1168548,1069,6,1
1168548,5976,7,1
1168548,14381,8,1
1168548,33651,9,1
1168548,54,10,0
