user_id,product_id,u_p_order_rate,u_p_reorder_rate,u_p_avg_position,u_p_orders_since_last,max_streak,user_reorder_rate,user_unique_products,user_total_products,user_avg_cart_size,user_avg_days_between_orders,user_reordered_products_ratio,product_reorder_rate,avg_pos_incart,p_reduced_feat_1,p_reduced_feat_2,p_reduced_feat_3,department_id,order_dow,order_hour_of_day,days_since_prior_order,hour_reorder_rate,day_reorder_rate,p_days_since_prior_order_reorder_rate,u_days_since_prior_order_reorder_rate,days_since_prior_reorder_rate,order_id,reordered
59,6649,0.00885,0.0,9.0,5,0,0.3894,69,113,10.27,14.63,0.3044,0.0,8.5,0.0,0.0,0.0,19,0,3,10,0.5,0.0,0.0,0.18584071,0.0,1651215,0.0
59,7009,0.00885,0.0,4.0,3,0,0.3894,69,113,10.27,14.63,0.3044,0.0,4.0,0.0,0.0,0.0,25,0,3,10,0.0,0.0,0.0,0.18584071,0.0,1651215,0.0
59,8574,0.00885,0.0,15.0,2,0,0.3894,69,113,10.27,14.63,0.3044,0.0,15.0,0.0,0.0,0.0,92,0,3,10,0.0,1.0,0.0,0.18584071,0.0,1651215,0.0
59,8912,0.00885,0.0,14.0,1,0,0.3894,69,113,10.27,14.63,0.3044,0.0,14.0,1.0,0.0,0.0,92,0,3,10,0.0,0.0,0.0,0.18584071,0.0,1651215,0.0
59,10082,0.0177,0.5,10.0,0,1,0.3894,69,113,10.27,14.63,0.3044,0.5,10.0,0.0,1.0,0.0,121,0,3,10,0.5,0.5,0.5,0.18584071,0.5,1651215,1.0
59,13874,0.00885,0.0,7.0,10,0,0.3894,69,113,10.27,14.63,0.3044,0.0,4.0,0.0,0.0,0.0,17,0,3,10,0.0,0.0,0.0,0.18584071,0.0,1651215,0.0
59,14211,0.0177,0.5,12.5,1,1,0.3894,69,113,10.27,14.63,0.3044,0.3333,11.0,0.0,0.0,0.0,92,0,3,10,0.0,0.33333334,0.0,0.18584071,0.0,1651215,0.0
59,16479,0.00885,0.0,18.0,0,0,0.3894,69,113,10.27,14.63,0.3044,0.0,11.25,0.0,0.0,0.0,88,0,3,10,0.25,0.25,0.25,0.18584071,1.0,1651215,0.0
59,17162,0.00885,0.0,16.0,2,0,0.3894,69,113,10.27,14.63,0.3044,0.0,16.0,0.0,0.0,0.0,47,0,3,10,0.0,1.0,0.0,0.18584071,0.0,1651215,0.0
59,19611,0.02655,0.6665,4.332,0,2,0.3894,69,113,10.27,14.63,0.3044,0.6665,4.332,0.0,0.0,0.0,107,0,3,10,0.33333334,0.33333334,0.33333334,0.18584071,0.33333334,1651215,1.0
59,22912,0.0177,0.5,13.5,0,1,0.3894,69,113,10.27,14.63,0.3044,0.5,13.5,0.0,0.0,0.0,122,0,3,10,0.5,1.0,0.5,0.18584071,0.5,1651215,1.0
59,25217,0.00885,0.0,8.0,4,0,0.3894,69,113,10.27,14.63,0.3044,0.0,8.0,0.0,0.0,0.0,50,0,3,10,0.0,0.0,0.0,0.18584071,0.0,1651215,0.0
59,25886,0.00885,0.0,11.0,2,0,0.3894,69,113,10.27,14.63,0.3044,0.0,18.67,1.0,0.0,0.0,63,0,3,10,0.33333334,0.6666667,0.0,0.18584071,0.0,1651215,0.0
59,33401,0.00885,0.0,10.0,5,0,0.3894,69,113,10.27,14.63,0.3044,0.3333,13.336,0.0,0.0,0.0,21,0,3,10,0.0,0.6666667,0.0,0.18584071,0.0,1651215,0.0
59,34134,0.00885,0.0,15.0,0,0,0.3894,69,113,10.27,14.63,0.3044,0.0,15.0,0.0,0.0,0.0,92,0,3,10,1.0,1.0,1.0,0.18584071,1.0,1651215,0.0
59,34684,0.00885,0.0,8.0,10,0,0.3894,69,113,10.27,14.63,0.3044,0.0,8.0,0.0,0.0,0.0,88,0,3,10,0.0,0.0,0.0,0.18584071,0.0,1651215,0.0
59,34949,0.00885,0.0,10.0,0,0,0.3894,69,113,10.27,14.63,0.3044,0.0,10.0,0.0,0.0,0.0,123,0,3,10,1.0,1.0,1.0,0.18584071,1.0,1651215,0.0
59,36039,0.00885,0.0,13.0,10,0,0.3894,69,113,10.27,14.63,0.3044,0.0,13.0,0.0,0.0,0.0,3,0,3,10,0.0,0.0,0.0,0.18584071,0.0,1651215,0.0
59,38223,0.00885,0.0,16.0,0,0,0.3894,69,113,10.27,14.63,0.3044,0.0,16.0,0.0,0.0,0.0,92,0,3,10,1.0,1.0,1.0,0.18584071,1.0,1651215,0.0
59,39054,0.00885,0.0,8.0,5,0,0.3894,69,113,10.27,14.63,0.3044,0.0,5.0,1.0,0.0,0.0,17,0,3,10,0.0,0.33333334,0.0,0.18584071,0.0,1651215,0.0
59,39468,0.00885,0.0,14.0,2,0,0.3894,69,113,10.27,14.63,0.3044,0.0,9.5,1.0,0.0,0.0,92,0,3,10,0.0,0.5,0.0,0.18584071,0.0,1651215,0.0
59,40545,0.0354,0.75,5.0,0,0,0.3894,69,113,10.27,14.63,0.3044,0.3333,5.11,0.0,0.0,0.0,116,0,3,10,0.11111111,0.11111111,0.11111111,0.18584071,0.25,1651215,1.0
59,44408,0.02655,0.6665,8.664,0,0,0.3894,69,113,10.27,14.63,0.3044,0.6665,8.664,0.0,0.0,0.0,3,0,3,10,0.33333334,0.33333334,0.33333334,0.18584071,0.33333334,1651215,1.0
59,44811,0.00885,0.0,9.0,4,0,0.3894,69,113,10.27,14.63,0.3044,0.0,9.0,0.0,0.0,0.0,107,0,3,10,0.0,0.0,0.0,0.18584071,0.0,1651215,0.0
59,45106,0.00885,0.0,11.0,1,0,0.3894,69,113,10.27,14.63,0.3044,0.25,11.25,0.0,1.0,0.0,120,0,3,10,0.0,0.0,0.0,0.18584071,0.0,1651215,0.0
59,47719,0.04425,0.8,3.8,4,0,0.3894,69,113,10.27,14.63,0.3044,0.8,3.8,0.0,0.0,0.0,92,0,3,10,0.0,0.2,0.0,0.18584071,0.0,1651215,0.0
59,47888,0.0177,0.5,11.0,0,0,0.3894,69,113,10.27,14.63,0.3044,0.5,11.0,0.0,0.0,0.0,92,0,3,10,0.5,0.5,0.5,0.18584071,0.5,1651215,1.0
59,49044,0.00885,0.0,13.0,2,0,0.3894,69,113,10.27,14.63,0.3044,0.0,13.0,1.0,0.0,0.0,92,0,3,10,0.0,1.0,0.0,0.18584071,0.0,1651215,0.0
64,13176,0.03973,0.8335,3.166,0,1,0.6094,59,151,13.73,10.63,0.5083,0.7837,4.13,0.0,0.0,0.0,24,0,1,27,0.08979592,0.18367347,0.012244898,0.105960265,0.16666667,2639013,1.0
64,5699,0.01987,0.6665,12.336,1,1,0.6094,59,151,13.73,10.63,0.5083,0.727,9.45,0.0,0.0,0.0,38,0,1,27,0.0,0.36363637,0.0,0.105960265,0.0,2639013,0.0
64,8479,0.006622,0.0,12.0,7,0,0.6094,59,151,13.73,10.63,0.5083,0.0,7.5,0.0,0.0,0.0,78,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,9124,0.006622,0.0,13.0,7,0,0.6094,59,151,13.73,10.63,0.5083,0.5557,13.555,0.0,0.0,0.0,38,0,1,27,0.11111111,0.0,0.0,0.105960265,0.0,2639013,0.0
64,31883,0.013245,0.5,13.5,1,0,0.6094,59,151,13.73,10.63,0.5083,0.2,13.6,0.0,0.0,0.0,38,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,47209,0.05298,0.875,5.375,0,3,0.6094,59,151,13.73,10.63,0.5083,0.7754,6.05,1.0,0.0,0.0,24,0,1,27,0.04347826,0.21014492,0.04347826,0.105960265,0.125,2639013,1.0
64,8021,0.006622,0.0,8.0,8,0,0.6094,59,151,13.73,10.63,0.5083,0.1818,7.0,0.0,0.0,0.0,54,0,1,27,0.0,0.09090909,0.0,0.105960265,0.0,2639013,0.0
64,21903,0.05298,0.875,8.25,0,3,0.6094,59,151,13.73,10.63,0.5083,0.6807,5.88,0.0,0.0,0.0,123,0,1,27,0.12765957,0.23404256,0.028368793,0.105960265,0.125,2639013,1.0
64,42265,0.006622,0.0,9.0,5,0,0.6094,59,151,13.73,10.63,0.5083,0.3,7.7,0.0,0.0,0.0,123,0,1,27,0.033333335,0.3,0.033333335,0.105960265,0.0,2639013,0.0
64,25146,0.006622,0.0,3.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.4546,3.092,0.0,0.0,0.0,31,0,1,27,0.45454547,0.18181819,0.0,0.105960265,0.0,2639013,0.0
64,4920,0.02649,0.75,8.0,1,1,0.6094,59,151,13.73,10.63,0.5083,0.615,7.23,0.0,0.0,0.0,123,0,1,27,0.09615385,0.21153846,0.01923077,0.105960265,0.0,2639013,0.0
64,30391,0.05298,0.875,3.375,0,1,0.6094,59,151,13.73,10.63,0.5083,0.6113,8.19,0.0,0.0,0.0,83,0,1,27,0.074074075,0.22222222,0.055555556,0.105960265,0.125,2639013,1.0
64,46969,0.05298,0.875,3.125,0,3,0.6094,59,151,13.73,10.63,0.5083,0.6665,6.4,0.0,0.0,0.0,24,0,1,27,0.06666667,0.13333334,0.13333334,0.105960265,0.125,2639013,1.0
64,28535,0.013245,0.5,13.5,1,0,0.6094,59,151,13.73,10.63,0.5083,0.6665,12.836,0.0,0.0,0.0,51,0,1,27,0.0,0.083333336,0.0,0.105960265,0.0,2639013,0.0
64,44359,0.04636,0.857,9.14,0,1,0.6094,59,151,13.73,10.63,0.5083,0.5957,7.086,0.0,0.0,0.0,83,0,1,27,0.14893617,0.25531915,0.021276595,0.105960265,0.14285715,2639013,1.0
64,14947,0.01987,0.6665,10.664,0,0,0.6094,59,151,13.73,10.63,0.5083,0.654,5.77,0.0,1.0,0.0,115,0,1,27,0.115384616,0.1923077,0.07692308,0.105960265,0.33333334,2639013,1.0
64,4210,0.013245,0.5,11.0,7,0,0.6094,59,151,13.73,10.63,0.5083,0.6553,5.137,0.0,0.0,0.0,84,0,1,27,0.13793103,0.3448276,0.0,0.105960265,0.0,2639013,0.0
64,36772,0.01987,0.6665,10.664,3,0,0.6094,59,151,13.73,10.63,0.5083,0.3333,9.164,0.0,0.0,0.0,4,0,1,27,0.0,0.16666667,0.0,0.105960265,0.0,2639013,0.0
64,41950,0.006622,0.0,12.0,5,0,0.6094,59,151,13.73,10.63,0.5083,0.553,7.49,0.0,0.0,0.0,83,0,1,27,0.06382979,0.34042552,0.0,0.105960265,0.0,2639013,0.0
64,40723,0.03973,0.8335,6.832,0,0,0.6094,59,151,13.73,10.63,0.5083,0.7144,6.855,0.0,0.0,0.0,24,0,1,27,0.04761905,0.14285715,0.0952381,0.105960265,0.16666667,2639013,1.0
64,26128,0.01987,0.6665,4.0,2,0,0.6094,59,151,13.73,10.63,0.5083,0.778,3.555,0.0,0.0,0.0,116,0,1,27,0.055555556,0.22222222,0.0,0.105960265,0.0,2639013,0.0
64,7521,0.006622,0.0,14.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.6665,3.666,0.0,0.0,0.0,26,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,35108,0.01987,0.6665,10.336,1,1,0.6094,59,151,13.73,10.63,0.5083,0.533,7.133,1.0,0.0,0.0,36,0,1,27,0.0,0.06666667,0.0,0.105960265,0.0,2639013,0.0
64,18840,0.013245,0.5,10.5,4,0,0.6094,59,151,13.73,10.63,0.5083,0.5,10.336,0.0,1.0,0.0,45,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,36550,0.03973,0.8335,10.164,0,2,0.6094,59,151,13.73,10.63,0.5083,0.7617,8.05,0.0,0.0,0.0,86,0,1,27,0.0952381,0.42857143,0.04761905,0.105960265,0.16666667,2639013,1.0
64,44008,0.02649,0.75,10.5,1,0,0.6094,59,151,13.73,10.63,0.5083,0.4285,9.29,0.0,0.0,0.0,120,0,1,27,0.0,0.14285715,0.0,0.105960265,0.0,2639013,0.0
64,34262,0.006622,0.0,6.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.25,9.25,0.0,0.0,0.0,78,0,1,27,0.0,0.5,0.0,0.105960265,0.0,2639013,0.0
64,31040,0.006622,0.0,7.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.0,5.25,0.0,0.0,0.0,107,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,36929,0.02649,0.75,9.75,1,0,0.6094,59,151,13.73,10.63,0.5083,0.5,6.1,0.0,0.0,0.0,84,0,1,27,0.0,0.1,0.0,0.105960265,0.0,2639013,0.0
64,36758,0.013245,0.5,5.0,2,0,0.6094,59,151,13.73,10.63,0.5083,0.5,8.0,0.0,0.0,0.0,116,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,40545,0.006622,0.0,1.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.3333,5.11,0.0,0.0,0.0,116,0,1,27,0.11111111,0.11111111,0.0,0.105960265,0.0,2639013,0.0
64,8022,0.01987,0.6665,12.664,0,0,0.6094,59,151,13.73,10.63,0.5083,0.5,10.75,0.0,0.0,0.0,79,0,1,27,0.25,0.25,0.25,0.105960265,0.33333334,2639013,1.0
64,401,0.006622,0.0,2.0,5,0,0.6094,59,151,13.73,10.63,0.5083,0.0,2.0,0.0,0.0,0.0,20,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,2091,0.006622,0.0,2.0,1,0,0.6094,59,151,13.73,10.63,0.5083,0.0,2.0,0.0,0.0,0.0,78,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,4614,0.006622,0.0,13.0,0,0,0.6094,59,151,13.73,10.63,0.5083,0.0,11.0,0.0,0.0,0.0,21,0,1,27,0.33333334,0.6666667,0.33333334,0.105960265,1.0,2639013,0.0
64,5161,0.006622,0.0,11.0,0,0,0.6094,59,151,13.73,10.63,0.5083,0.8335,3.75,0.0,0.0,0.0,18,0,1,27,0.16666667,0.16666667,0.083333336,0.105960265,1.0,2639013,0.0
64,5473,0.013245,0.5,7.0,4,0,0.6094,59,151,13.73,10.63,0.5083,0.5,7.0,0.0,0.0,0.0,126,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,5825,0.006622,0.0,9.0,7,0,0.6094,59,151,13.73,10.63,0.5083,0.0,11.336,0.0,0.0,0.0,83,0,1,27,0.33333334,0.0,0.0,0.105960265,0.0,2639013,0.0
64,8012,0.006622,0.0,10.0,2,0,0.6094,59,151,13.73,10.63,0.5083,0.0,10.0,0.0,0.0,0.0,79,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,9550,0.006622,0.0,11.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.0,11.0,0.0,0.0,0.0,57,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,9662,0.006622,0.0,1.0,5,0,0.6094,59,151,13.73,10.63,0.5083,0.0,1.0,1.0,0.0,0.0,25,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,9786,0.006622,0.0,17.0,3,0,0.6094,59,151,13.73,10.63,0.5083,0.0,11.0,0.0,0.0,0.0,112,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,13589,0.006622,0.0,7.0,9,0,0.6094,59,151,13.73,10.63,0.5083,0.0,7.0,0.0,0.0,0.0,123,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,15395,0.006622,0.0,15.0,3,0,0.6094,59,151,13.73,10.63,0.5083,0.0,15.0,0.0,0.0,0.0,45,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,18288,0.02649,0.75,6.25,2,0,0.6094,59,151,13.73,10.63,0.5083,0.4666,6.6,0.0,0.0,0.0,107,0,1,27,0.26666668,0.13333334,0.0,0.105960265,0.0,2639013,0.0
64,18529,0.006622,0.0,1.0,1,0,0.6094,59,151,13.73,10.63,0.5083,0.0,1.0,0.0,0.0,0.0,109,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,18811,0.0331,0.8,6.4,0,2,0.6094,59,151,13.73,10.63,0.5083,0.636,7.09,0.0,0.0,0.0,98,0,1,27,0.18181819,0.09090909,0.09090909,0.105960265,0.2,2639013,1.0
64,19101,0.006622,0.0,9.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.0,9.0,0.0,0.0,0.0,1,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,20583,0.01987,0.6665,13.664,1,0,0.6094,59,151,13.73,10.63,0.5083,0.6665,13.664,0.0,0.0,0.0,112,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,21475,0.006622,0.0,10.0,9,0,0.6094,59,151,13.73,10.63,0.5083,0.0,10.0,0.0,0.0,0.0,94,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,23094,0.006622,0.0,8.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.625,6.0,0.0,0.0,0.0,69,0,1,27,0.125,0.25,0.0,0.105960265,0.0,2639013,0.0
64,32303,0.013245,0.5,12.0,0,0,0.6094,59,151,13.73,10.63,0.5083,0.857,3.38,0.0,0.0,0.0,24,0,1,27,0.0952381,0.04761905,0.04761905,0.105960265,0.5,2639013,1.0
64,35004,0.02649,0.75,13.5,0,0,0.6094,59,151,13.73,10.63,0.5083,0.6665,8.11,0.0,0.0,0.0,4,0,1,27,0.22222222,0.11111111,0.11111111,0.105960265,0.25,2639013,1.0
64,37029,0.006622,0.0,15.0,5,0,0.6094,59,151,13.73,10.63,0.5083,0.0,11.5,0.0,0.0,0.0,108,0,1,27,0.0,0.5,0.0,0.105960265,0.0,2639013,0.0
64,38567,0.006622,0.0,10.0,10,0,0.6094,59,151,13.73,10.63,0.5083,0.0,11.0,0.0,0.0,0.0,69,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,40334,0.01987,0.6665,13.0,1,0,0.6094,59,151,13.73,10.63,0.5083,0.5,8.0,0.0,0.0,0.0,128,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,44848,0.006622,0.0,8.0,7,0,0.6094,59,151,13.73,10.63,0.5083,0.0,8.0,0.0,0.0,0.0,25,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
64,45374,0.013245,0.5,13.0,0,1,0.6094,59,151,13.73,10.63,0.5083,0.5,12.0,0.0,0.0,0.0,61,0,1,27,0.25,0.75,0.25,0.105960265,0.5,2639013,1.0
64,49052,0.006622,0.0,9.0,9,0,0.6094,59,151,13.73,10.63,0.5083,0.0,9.0,0.0,0.0,0.0,94,0,1,27,0.0,0.0,0.0,0.105960265,0.0,2639013,0.0
65,13176,0.05713,0.875,4.625,4,2,0.4143,82,140,9.336,13.07,0.2683,0.7837,4.13,0.0,0.0,0.0,24,6,3,30,0.036734693,0.073469386,0.12653062,0.22857143,0.125,1072954,0.0
65,22963,0.00714,0.0,3.0,6,0,0.4143,82,140,9.336,13.07,0.2683,0.5,6.453,1.0,0.0,0.0,96,6,3,30,0.045454547,0.22727273,0.27272728,0.22857143,0.0,1072954,0.0
65,24838,0.05713,0.875,3.5,1,3,0.4143,82,140,9.336,13.07,0.2683,0.5806,5.227,0.0,0.0,0.0,91,6,3,30,0.032258064,0.06451613,0.2580645,0.22857143,0.25,1072954,0.0
65,24852,0.00714,0.0,1.0,5,0,0.4143,82,140,9.336,13.07,0.2683,0.7476,4.74,0.0,0.0,0.0,24,6,3,30,0.071428575,0.08095238,0.14761905,0.22857143,0.0,1072954,0.0
65,27966,0.01428,0.5,2.0,13,0,0.4143,82,140,9.336,13.07,0.2683,0.422,7.668,0.0,0.0,0.0,123,6,3,30,0.044444446,0.11111111,0.15555556,0.22857143,0.0,1072954,0.0
65,30489,0.00714,0.0,7.0,4,0,0.4143,82,140,9.336,13.07,0.2683,0.4888,9.266,0.0,0.0,0.0,67,6,3,30,0.08888889,0.17777778,0.13333334,0.22857143,1.0,1072954,0.0
65,45066,0.00714,0.0,10.0,13,0,0.4143,82,140,9.336,13.07,0.2683,0.5454,9.45,0.0,0.0,0.0,24,6,3,30,0.09090909,0.15151516,0.09090909,0.22857143,0.0,1072954,0.0
65,46676,0.00714,0.0,3.0,8,0,0.4143,82,140,9.336,13.07,0.2683,0.727,4.137,0.0,0.0,0.0,120,6,3,30,0.0,0.0,0.09090909,0.22857143,0.0,1072954,0.0
65,47766,0.00714,0.0,8.0,13,0,0.4143,82,140,9.336,13.07,0.2683,0.636,5.703,0.0,0.0,0.0,24,6,3,30,0.07954545,0.056818184,0.11363637,0.22857143,0.0,1072954,0.0
65,21137,0.00714,0.0,6.0,1,0,0.4143,82,140,9.336,13.07,0.2683,0.5645,6.652,0.0,0.0,0.0,24,6,3,30,0.07920792,0.06930693,0.18811882,0.22857143,1.0,1072954,0.0
65,21903,0.01428,0.5,7.0,7,1,0.4143,82,140,9.336,13.07,0.2683,0.6807,5.88,0.0,0.0,0.0,123,6,3,30,0.07092199,0.14893617,0.10638298,0.22857143,0.0,1072954,0.0
65,40604,0.02142,0.6665,8.0,0,2,0.4143,82,140,9.336,13.07,0.2683,0.3845,9.195,0.0,0.0,0.0,21,6,3,30,0.07692308,0.15384616,0.30769232,0.22857143,0.6666667,1072954,1.0
65,43961,0.01428,0.5,8.5,1,0,0.4143,82,140,9.336,13.07,0.2683,0.5,7.26,0.0,0.0,0.0,123,6,3,30,0.18421052,0.078947365,0.18421052,0.22857143,0.5,1072954,0.0
65,40706,0.00714,0.0,5.0,14,0,0.4143,82,140,9.336,13.07,0.2683,0.4822,9.375,0.0,0.0,0.0,123,6,3,30,0.05357143,0.125,0.10714286,0.22857143,0.0,1072954,0.0
65,4920,0.00714,0.0,3.0,0,0,0.4143,82,140,9.336,13.07,0.2683,0.615,7.23,0.0,0.0,0.0,123,6,3,30,0.115384616,0.07692308,0.13461539,0.22857143,1.0,1072954,0.0
65,26209,0.00714,0.0,5.0,12,0,0.4143,82,140,9.336,13.07,0.2683,0.5,7.773,0.0,1.0,0.0,24,6,3,30,0.060606062,0.07575758,0.25757575,0.22857143,0.0,1072954,0.0
65,39275,0.02142,0.6665,2.666,1,1,0.4143,82,140,9.336,13.07,0.2683,0.6206,6.758,0.0,0.0,0.0,123,6,3,30,0.01724138,0.1724138,0.22413793,0.22857143,0.33333334,1072954,0.0
65,4799,0.01428,0.5,6.5,1,0,0.4143,82,140,9.336,13.07,0.2683,0.2666,9.734,1.0,0.0,0.0,21,6,3,30,0.06666667,0.0,0.4,0.22857143,0.5,1072954,0.0
65,11136,0.01428,0.5,4.5,8,0,0.4143,82,140,9.336,13.07,0.2683,0.4,7.4,0.0,0.0,0.0,69,6,3,30,0.0,0.2,0.4,0.22857143,0.0,1072954,0.0
65,42736,0.00714,0.0,8.0,1,0,0.4143,82,140,9.336,13.07,0.2683,0.25,10.05,0.0,0.0,0.0,36,6,3,30,0.0,0.2,0.35,0.22857143,1.0,1072954,0.0
65,13829,0.00714,0.0,4.0,6,0,0.4143,82,140,9.336,13.07,0.2683,0.4285,10.57,0.0,0.0,0.0,51,6,3,30,0.2857143,0.2857143,0.14285715,0.22857143,0.0,1072954,0.0
65,18441,0.00714,0.0,6.0,10,0,0.4143,82,140,9.336,13.07,0.2683,0.1666,10.414,0.0,0.0,0.0,72,6,3,30,0.16666667,0.0,0.16666667,0.22857143,0.0,1072954,0.0
65,42625,0.00714,0.0,11.0,1,0,0.4143,82,140,9.336,13.07,0.2683,0.3076,10.234,0.0,0.0,0.0,16,6,3,30,0.0,0.15384616,0.23076923,0.22857143,1.0,1072954,0.0
65,47042,0.00714,0.0,4.0,3,0,0.4143,82,140,9.336,13.07,0.2683,0.4546,15.63,1.0,0.0,0.0,83,6,3,30,0.09090909,0.27272728,0.09090909,0.22857143,0.0,1072954,0.0
65,8230,0.00714,0.0,3.0,13,0,0.4143,82,140,9.336,13.07,0.2683,0.2,2.4,0.0,0.0,0.0,54,6,3,30,0.0,0.0,0.4,0.22857143,0.0,1072954,0.0
65,33731,0.00714,0.0,16.0,14,0,0.4143,82,140,9.336,13.07,0.2683,0.5586,8.88,0.0,0.0,0.0,21,6,3,30,0.11764706,0.0882353,0.11764706,0.22857143,0.0,1072954,0.0
65,24390,0.00714,0.0,5.0,1,0,0.4143,82,140,9.336,13.07,0.2683,0.0,11.0,0.0,0.0,0.0,24,6,3,30,0.0,0.0,1.0,0.22857143,1.0,1072954,0.0
65,38164,0.0357,0.8,4.2,0,4,0.4143,82,140,9.336,13.07,0.2683,0.6,4.3,0.0,0.0,0.0,45,6,3,30,0.2,0.2,0.3,0.22857143,0.4,1072954,1.0
65,44422,0.00714,0.0,5.0,4,0,0.4143,82,140,9.336,13.07,0.2683,0.1666,3.834,0.0,0.0,0.0,130,6,3,30,0.16666667,0.0,0.33333334,0.22857143,1.0,1072954,0.0
65,9076,0.01428,0.5,4.0,9,0,0.4143,82,140,9.336,13.07,0.2683,0.375,10.46,1.0,0.0,0.0,116,6,3,30,0.083333336,0.125,0.16666667,0.22857143,0.0,1072954,0.0
65,17948,0.00714,0.0,5.0,10,0,0.4143,82,140,9.336,13.07,0.2683,0.6665,7.523,1.0,0.0,0.0,116,6,3,30,0.04761905,0.23809524,0.1904762,0.22857143,0.0,1072954,0.0
65,48745,0.00714,0.0,15.0,14,0,0.4143,82,140,9.336,13.07,0.2683,0.4285,6.715,0.0,0.0,0.0,83,6,3,30,0.0,0.0,0.2857143,0.22857143,0.0,1072954,0.0
65,43154,0.01428,0.5,9.0,5,0,0.4143,82,140,9.336,13.07,0.2683,0.7646,6.06,0.0,0.0,0.0,115,6,3,30,0.0,0.0,0.11764706,0.22857143,0.0,1072954,0.0
65,24964,0.00714,0.0,15.0,1,0,0.4143,82,140,9.336,13.07,0.2683,0.644,6.875,0.0,0.0,0.0,83,6,3,30,0.06849315,0.15068494,0.16438356,0.22857143,1.0,1072954,0.0
65,4605,0.01428,0.5,7.0,1,0,0.4143,82,140,9.336,13.07,0.2683,0.5127,8.84,0.0,0.0,0.0,83,6,3,30,0.025641026,0.051282052,0.20512821,0.22857143,0.5,1072954,0.0
65,16398,0.00714,0.0,8.0,10,0,0.4143,82,140,9.336,13.07,0.2683,0.0,8.0,0.0,0.0,0.0,31,6,3,30,0.0,0.0,0.0,0.22857143,0.0,1072954,0.0
65,49267,0.00714,0.0,2.0,8,0,0.4143,82,140,9.336,13.07,0.2683,0.0,3.5,0.0,0.0,0.0,69,6,3,30,0.0,0.0,0.0,0.22857143,0.0,1072954,0.0
65,5337,0.01428,0.5,9.0,10,1,0.4143,82,140,9.336,13.07,0.2683,0.25,11.0,1.0,0.0,0.0,21,6,3,30,0.0,0.0,0.0,0.22857143,0.0,1072954,0.0
65,20734,0.02142,0.6665,3.334,3,0,0.4143,82,140,9.336,13.07,0.2683,0.5386,6.152,0.0,0.0,0.0,117,6,3,30,0.07692308,0.15384616,0.07692308,0.22857143,0.0,1072954,0.0
65,28156,0.00714,0.0,5.0,13,0,0.4143,82,140,9.336,13.07,0.2683,0.5,15.375,0.0,0.0,0.0,120,6,3,30,0.125,0.25,0.25,0.22857143,0.0,1072954,0.0
65,5373,0.00714,0.0,4.0,7,0,0.4143,82,140,9.336,13.07,0.2683,0.6,7.4,0.0,0.0,0.0,81,6,3,30,0.0,0.2,0.0,0.22857143,0.0,1072954,0.0
65,20520,0.00714,0.0,3.0,12,0,0.4143,82,140,9.336,13.07,0.2683,0.4285,22.86,0.0,0.0,0.0,81,6,3,30,0.0,0.42857143,0.2857143,0.22857143,0.0,1072954,0.0
65,26384,0.00714,0.0,1.0,6,0,0.4143,82,140,9.336,13.07,0.2683,0.7827,4.434,0.0,0.0,0.0,86,6,3,30,0.04347826,0.17391305,0.17391305,0.22857143,0.0,1072954,0.0
