user_id,product_id,u_p_order_rate,u_p_reorder_rate,u_p_avg_position,u_p_orders_since_last,max_streak
48,43662,0.031746031746031744,0.75,6.0,1,3
48,43961,0.007936507936507936,0.0,9.0,4,0
48,43999,0.031746031746031744,0.75,9.5,2,3
48,44262,0.007936507936507936,0.0,13.0,1,0
48,44636,0.015873015873015872,0.5,6.0,0,0
48,45007,0.06349206349206349,0.875,4.25,0,7
48,45066,0.007936507936507936,0.0,10.0,1,0
48,46979,0.015873015873015872,0.5,9.5,2,0
48,47823,0.007936507936507936,0.0,1.0,6,0
48,49683,0.007936507936507936,0.0,5.0,1,0
49,148,0.018867924528301886,0.0,9.0,2,0
49,1376,0.018867924528301886,0.0,4.0,3,0
49,1398,0.018867924528301886,0.0,2.0,7,0
49,1752,0.018867924528301886,0.0,5.0,2,0
49,2846,0.018867924528301886,0.0,1.0,3,0
49,2966,0.018867924528301886,0.0,2.0,8,0
49,4317,0.018867924528301886,0.0,4.0,4,0
49,7644,0.03773584905660377,0.5,4.0,0,0
49,7646,0.018867924528301886,0.0,7.0,6,0
49,10241,0.018867924528301886,0.0,1.0,5,0
49,10336,0.018867924528301886,0.0,3.0,5,0
49,10492,0.018867924528301886,0.0,3.0,2,0
49,12916,0.018867924528301886,0.0,1.0,7,0
49,13431,0.018867924528301886,0.0,5.0,3,0
49,14901,0.018867924528301886,0.0,5.0,5,0
49,15689,0.018867924528301886,0.0,6.0,6,0
49,16696,0.018867924528301886,0.0,3.0,7,0
49,16797,0.03773584905660377,0.5,5.5,1,0
49,17487,0.018867924528301886,0.0,3.0,4,0
49,18072,0.018867924528301886,0.0,4.0,6,0
49,18118,0.018867924528301886,0.0,4.0,0,0
49,18441,0.018867924528301886,0.0,3.0,0,0
49,19162,0.018867924528301886,0.0,2.0,6,0
49,21938,0.018867924528301886,0.0,3.0,3,0
49,24231,0.018867924528301886,0.0,4.0,2,0
49,24516,0.018867924528301886,0.0,2.0,5,0
49,25919,0.018867924528301886,0.0,2.0,4,0
49,27086,0.018867924528301886,0.0,4.0,1,0
49,27199,0.018867924528301886,0.0,5.0,0,0
49,28204,0.018867924528301886,0.0,3.0,8,0
49,31040,0.018867924528301886,0.0,3.0,6,0
49,31467,0.018867924528301886,0.0,1.0,4,0
49,33184,0.018867924528301886,0.0,5.0,4,0
49,33735,0.018867924528301886,0.0,1.0,6,0
49,34329,0.018867924528301886,0.0,6.0,0,0
49,35833,0.03773584905660377,0.5,5.0,1,1
49,35956,0.018867924528301886,0.0,1.0,1,0
49,36180,0.018867924528301886,0.0,1.0,8,0
49,36591,0.018867924528301886,0.0,1.0,0,0
49,37646,0.018867924528301886,0.0,10.0,2,0
49,38400,0.018867924528301886,0.0,7.0,2,0
49,41950,0.018867924528301886,0.0,2.0,2,0
49,42904,0.018867924528301886,0.0,6.0,5,0
49,44359,0.018867924528301886,0.0,2.0,3,0
49,44486,0.018867924528301886,0.0,4.0,5,0
49,45007,0.018867924528301886,0.0,6.0,2,0
49,46680,0.018867924528301886,0.0,7.0,5,0
49,47788,0.018867924528301886,0.0,11.0,2,0
49,49141,0.018867924528301886,0.0,2.0,1,0
49,49683,0.018867924528301886,0.0,1.0,2,0
51,445,0.034482758620689655,0.0,7.0,2,0
51,5463,0.034482758620689655,0.0,9.0,2,0
51,10017,0.06896551724137931,0.5,3.0,0,0
51,13176,0.034482758620689655,0.0,10.0,0,0
51,15712,0.06896551724137931,0.5,2.0,0,0
51,18798,0.06896551724137931,0.5,2.0,0,0
51,19678,0.034482758620689655,0.0,6.0,0,0
51,20115,0.034482758620689655,0.0,8.0,2,0
51,23029,0.034482758620689655,0.0,5.0,1,0
51,24507,0.034482758620689655,0.0,5.0,2,0
51,24964,0.034482758620689655,0.0,7.0,0,0
51,26209,0.034482758620689655,0.0,11.0,0,0
51,30489,0.034482758620689655,0.0,3.0,2,0
51,33000,0.034482758620689655,0.0,10.0,2,0
51,33135,0.034482758620689655,0.0,4.0,1,0
51,36362,0.034482758620689655,0.0,13.0,0,0
51,36929,0.06896551724137931,0.5,2.0,0,0
51,40604,0.06896551724137931,0.5,3.0,0,0
51,42536,0.034482758620689655,0.0,12.0,0,0
51,44359,0.034482758620689655,0.0,4.0,2,0
51,44449,0.034482758620689655,0.0,8.0,0,0
51,45302,0.034482758620689655,0.0,6.0,2,0
51,46650,0.034482758620689655,0.0,11.0,2,0
51,47626,0.034482758620689655,0.0,9.0,0,0
52,116,0.011111111111111112,0.5,6.0,15,0
52,196,0.07777777777777778,0.9285714285714286,4.285714285714286,7,11
52,3298,0.027777777777777776,0.8,6.0,10,0
52,3798,0.005555555555555556,0.0,2.0,0,0
52,5312,0.005555555555555556,0.0,4.0,3,0
52,6184,0.08888888888888889,0.9375,1.625,8,6
52,7987,0.005555555555555556,0.0,4.0,22,0
52,8013,0.005555555555555556,0.0,4.0,6,0
52,8048,0.016666666666666666,0.6666666666666666,4.666666666666667,0,0
52,8802,0.005555555555555556,0.0,1.0,3,0
52,8953,0.016666666666666666,0.6666666666666666,3.6666666666666665,1,0
52,10441,0.08333333333333333,0.9333333333333333,2.933333333333333,9,13
52,10445,0.005555555555555556,0.0,8.0,21,0
52,10606,0.005555555555555556,0.0,5.0,7,0
52,11266,0.011111111111111112,0.5,4.5,7,0
52,12341,0.08888888888888889,0.9375,1.5,1,14
52,12427,0.005555555555555556,0.0,5.0,3,0
52,13259,0.005555555555555556,0.0,5.0,13,0
52,14032,0.005555555555555556,0.0,6.0,0,0
52,14309,0.016666666666666666,0.6666666666666666,4.333333333333333,22,0
52,14444,0.03888888888888889,0.8571428571428571,3.7142857142857144,10,5
52,16797,0.005555555555555556,0.0,4.0,0,0
52,16953,0.005555555555555556,0.0,7.0,21,0
52,17122,0.005555555555555556,0.0,7.0,8,0
52,17231,0.016666666666666666,0.6666666666666666,6.333333333333333,1,1
52,18000,0.005555555555555556,0.0,1.0,4,0
52,18023,0.005555555555555556,0.0,6.0,8,0
52,20004,0.005555555555555556,0.0,2.0,5,0
52,24135,0.005555555555555556,0.0,3.0,0,0
52,26604,0.005555555555555556,0.0,10.0,1,0
52,27790,0.011111111111111112,0.5,2.5,1,0
52,27839,0.016666666666666666,0.6666666666666666,8.333333333333334,0,0
52,29794,0.005555555555555556,0.0,2.0,8,0
52,30450,0.044444444444444446,0.875,5.375,0,5
52,30591,0.005555555555555556,0.0,3.0,3,0
52,30720,0.005555555555555556,0.0,11.0,0,0
52,35561,0.016666666666666666,0.6666666666666666,7.666666666666667,1,2
52,35886,0.005555555555555556,0.0,9.0,1,0
52,35951,0.005555555555555556,0.0,3.0,8,0
52,37104,0.005555555555555556,0.0,6.0,6,0
52,38928,0.011111111111111112,0.5,8.0,9,1
52,39275,0.005555555555555556,0.0,7.0,0,0
52,39408,0.011111111111111112,0.5,7.0,1,0
52,40063,0.011111111111111112,0.5,3.5,2,1
52,40422,0.005555555555555556,0.0,5.0,25,0
52,41400,0.016666666666666666,0.6666666666666666,6.666666666666667,7,1
52,41787,0.016666666666666666,0.6666666666666666,7.666666666666667,8,1
52,42265,0.005555555555555556,0.0,8.0,1,0
52,42489,0.03333333333333333,0.8333333333333334,2.6666666666666665,2,4
52,43352,0.016666666666666666,0.6666666666666666,3.0,0,2
52,45920,0.005555555555555556,0.0,10.0,9,0
52,46061,0.005555555555555556,0.0,13.0,10,0
52,46149,0.07777777777777778,0.9285714285714286,3.642857142857143,0,12
52,46516,0.011111111111111112,0.5,3.0,2,0
52,49083,0.022222222222222223,0.75,4.0,6,2
52,49235,0.005555555555555556,0.0,5.0,8,0
52,49243,0.022222222222222223,0.75,6.75,10,0
53,29,0.020833333333333332,0.0,12.0,0,0
53,377,0.041666666666666664,0.5,3.0,0,1
53,1319,0.020833333333333332,0.0,6.0,0,0
53,2813,0.020833333333333332,0.0,13.0,1,0
53,3390,0.020833333333333332,0.0,11.0,0,0
53,4541,0.020833333333333332,0.0,9.0,1,0
53,4952,0.020833333333333332,0.0,8.0,0,0
53,8615,0.020833333333333332,0.0,13.0,2,0
53,9000,0.020833333333333332,0.0,7.0,1,0
53,10339,0.020833333333333332,0.0,7.0,0,0
53,11210,0.041666666666666664,0.5,2.5,0,0
53,12193,0.020833333333333332,0.0,3.0,1,0
53,12583,0.020833333333333332,0.0,1.0,1,0
53,12614,0.020833333333333332,0.0,14.0,1,0
53,13245,0.020833333333333332,0.0,5.0,2,0
53,14168,0.020833333333333332,0.0,11.0,2,0
53,15804,0.020833333333333332,0.0,4.0,2,0
53,16714,0.020833333333333332,0.0,1.0,0,0
53,16797,0.020833333333333332,0.0,7.0,2,0
53,17530,0.020833333333333332,0.0,10.0,0,0
53,17659,0.020833333333333332,0.0,2.0,0,0
53,17757,0.020833333333333332,0.0,2.0,1,0
53,22176,0.020833333333333332,0.0,10.0,1,0
53,24339,0.020833333333333332,0.0,1.0,2,0
53,25207,0.020833333333333332,0.0,6.0,1,0
53,25544,0.020833333333333332,0.0,8.0,3,0
53,27796,0.020833333333333332,0.0,9.0,2,0
53,31506,0.020833333333333332,0.0,10.0,2,0
53,32465,0.020833333333333332,0.0,4.0,1,0
53,32864,0.041666666666666664,0.5,6.0,1,1
53,35053,0.020833333333333332,0.0,8.0,2,0
53,35233,0.020833333333333332,0.0,13.0,0,0
53,35412,0.020833333333333332,0.0,1.0,3,0
53,36180,0.020833333333333332,0.0,6.0,3,0
53,36780,0.020833333333333332,0.0,3.0,2,0
53,37609,0.020833333333333332,0.0,12.0,2,0
53,39124,0.020833333333333332,0.0,5.0,0,0
53,39794,0.020833333333333332,0.0,8.0,1,0
53,43086,0.020833333333333332,0.0,4.0,3,0
53,44142,0.020833333333333332,0.0,5.0,3,0
53,45541,0.020833333333333332,0.0,3.0,3,0
53,47626,0.020833333333333332,0.0,12.0,1,0
53,47682,0.020833333333333332,0.0,11.0,1,0
53,48364,0.020833333333333332,0.0,6.0,2,0
53,48453,0.020833333333333332,0.0,9.0,0,0
55,1244,0.01,0.0,9.0,2,0
55,1866,0.01,0.0,12.0,4,0
55,2389,0.01,0.0,12.0,0,0
55,4658,0.08,0.875,2.0,0,3
55,5194,0.02,0.5,11.0,1,1
55,5770,0.01,0.0,23.0,4,0
55,7413,0.08,0.875,3.25,0,3
55,7736,0.02,0.5,11.5,0,1
55,7781,0.03,0.6666666666666666,5.666666666666667,1,0
55,12481,0.01,0.0,13.0,0,0
55,13328,0.04,0.75,3.25,4,1
55,13740,0.04,0.75,4.5,2,1
55,16797,0.01,0.0,14.0,4,0
55,17616,0.03,0.6666666666666666,8.333333333333334,1,0
55,18175,0.04,0.75,6.0,0,3
55,19086,0.01,0.0,13.0,4,0
55,21116,0.01,0.0,8.0,7,0
55,21333,0.02,0.5,8.0,1,1
55,23029,0.03,0.6666666666666666,6.666666666666667,1,2
55,23817,0.01,0.0,7.0,6,0
55,23996,0.01,0.0,24.0,4,0
55,25152,0.03,0.6666666666666666,11.333333333333334,3,0
55,25584,0.01,0.0,14.0,3,0
55,26172,0.01,0.0,9.0,7,0
55,26209,0.01,0.0,10.0,7,0
55,27288,0.01,0.0,4.0,6,0
55,27509,0.01,0.0,11.0,0,0
55,27966,0.01,0.0,11.0,3,0
55,30827,0.02,0.5,15.5,3,1
55,33000,0.02,0.5,5.5,4,0
55,39142,0.01,0.0,7.0,5,0
55,39299,0.01,0.0,8.0,4,0
55,39349,0.01,0.0,8.0,0,0
55,39491,0.06,0.8333333333333334,3.0,0,2
55,39561,0.01,0.0,21.0,4,0
55,40004,0.01,0.0,19.0,4,0
55,40041,0.01,0.0,11.0,4,0
55,41273,0.03,0.6666666666666666,4.333333333333333,3,0
55,41959,0.01,0.0,9.0,3,0
55,42460,0.03,0.6666666666666666,9.666666666666666,1,2
55,43352,0.01,0.0,8.0,2,0
55,44245,0.01,0.0,20.0,4,0
55,46906,0.04,0.75,10.5,0,3
55,47672,0.02,0.5,6.5,2,1
55,47766,0.03,0.6666666666666666,5.0,0,1
55,48183,0.02,0.5,8.5,0,1
55,48890,0.01,0.0,10.0,0,0
55,49235,0.01,0.0,10.0,2,0
56,79,0.012987012987012988,0.5,11.0,4,0
56,1360,0.012987012987012988,0.5,10.0,7,1
56,1516,0.006493506493506494,0.0,12.0,11,0
56,2966,0.01948051948051948,0.6666666666666666,10.0,3,2
56,3583,0.045454545454545456,0.8571428571428571,4.142857142857143,2,0
56,3822,0.012987012987012988,0.5,7.0,6,1
56,7401,0.006493506493506494,0.0,1.0,10,0
56,10343,0.006493506493506494,0.0,6.0,1,0
56,11777,0.03896103896103896,0.8333333333333334,4.5,1,1
56,12015,0.006493506493506494,0.0,8.0,12,0
56,12315,0.012987012987012988,0.5,10.5,4,1
56,13565,0.012987012987012988,0.5,6.0,0,1
56,16048,0.025974025974025976,0.75,6.0,2,3
56,16321,0.006493506493506494,0.0,19.0,7,0
56,16797,0.012987012987012988,0.5,10.5,2,0
56,18465,0.006493506493506494,0.0,9.0,12,0
56,19154,0.01948051948051948,0.6666666666666666,6.333333333333333,4,2
56,19174,0.006493506493506494,0.0,5.0,1,0
56,19446,0.006493506493506494,0.0,8.0,4,0
56,20082,0.012987012987012988,0.5,9.5,3,0
56,21903,0.03896103896103896,0.8333333333333334,10.833333333333334,0,1
56,22993,0.006493506493506494,0.0,18.0,5,0
56,23543,0.006493506493506494,0.0,7.0,1,0
56,24852,0.045454545454545456,0.8571428571428571,2.4285714285714284,0,2
56,25513,0.045454545454545456,0.8571428571428571,5.428571428571429,0,6
56,25890,0.006493506493506494,0.0,9.0,0,0
56,26317,0.01948051948051948,0.6666666666666666,10.333333333333334,7,0
56,26604,0.012987012987012988,0.5,8.5,0,1
56,26620,0.01948051948051948,0.6666666666666666,9.666666666666666,3,1
56,29126,0.05194805194805195,0.875,1.375,3,7
56,31915,0.03896103896103896,0.8333333333333334,8.833333333333334,0,5
56,32035,0.01948051948051948,0.6666666666666666,4.333333333333333,4,2
56,32864,0.032467532467532464,0.8,8.8,0,3
56,33043,0.006493506493506494,0.0,11.0,3,0
56,36361,0.05194805194805195,0.875,5.0,3,7
56,36758,0.012987012987012988,0.5,11.0,3,1
56,38067,0.006493506493506494,0.0,5.0,8,0
56,38164,0.006493506493506494,0.0,15.0,5,0
56,38293,0.006493506493506494,0.0,3.0,1,0
56,39216,0.03896103896103896,0.8333333333333334,7.5,1,0
56,40587,0.012987012987012988,0.5,6.5,3,1
56,42300,0.025974025974025976,0.75,8.25,5,3
56,42356,0.006493506493506494,0.0,16.0,11,0
56,43352,0.006493506493506494,0.0,15.0,7,0
56,44303,0.006493506493506494,0.0,16.0,7,0
56,44632,0.006493506493506494,0.0,10.0,9,0
56,46654,0.01948051948051948,0.6666666666666666,9.333333333333334,5,2
56,46979,0.012987012987012988,0.5,9.0,2,0
56,47626,0.025974025974025976,0.75,6.25,0,2
56,47652,0.03896103896103896,0.8333333333333334,5.5,5,5
56,47998,0.006493506493506494,0.0,6.0,2,0
56,49247,0.012987012987012988,0.5,6.5,4,0
56,49273,0.05194805194805195,0.875,6.375,2,7
57,1208,0.06944444444444445,0.8,5.0,4,3
57,3599,0.05555555555555555,0.75,5.5,5,3
57,4302,0.041666666666666664,0.6666666666666666,2.3333333333333335,0,0
57,6753,0.013888888888888888,0.0,6.0,2,0
57,8193,0.027777777777777776,0.5,2.0,0,0
57,13176,0.013888888888888888,0.0,6.0,7,0
57,13733,0.013888888888888888,0.0,2.0,5,0
57,21653,0.013888888888888888,0.0,7.0,2,0
57,22888,0.027777777777777776,0.5,4.0,2,1
57,23288,0.027777777777777776,0.5,2.0,2,1
57,23622,0.013888888888888888,0.0,1.0,10,0
57,24852,0.08333333333333333,0.8333333333333334,1.6666666666666667,2,0
57,28312,0.013888888888888888,0.0,6.0,9,0
57,29487,0.041666666666666664,0.6666666666666666,4.0,7,2
57,30700,0.013888888888888888,0.0,6.0,5,0
57,32734,0.027777777777777776,0.5,6.0,6,0
57,34429,0.013888888888888888,0.0,5.0,0,0
57,34816,0.013888888888888888,0.0,2.0,3,0
57,34969,0.013888888888888888,0.0,1.0,12,0
57,35108,0.013888888888888888,0.0,3.0,10,0
57,35163,0.041666666666666664,0.6666666666666666,4.0,1,1
57,37120,0.013888888888888888,0.0,1.0,3,0
57,40411,0.013888888888888888,0.0,6.0,6,0
57,40706,0.013888888888888888,0.0,4.0,1,0
57,41896,0.06944444444444445,0.8,3.8,1,3
57,42611,0.013888888888888888,0.0,6.0,4,0
57,42828,0.1527777777777778,0.9090909090909091,2.1818181818181817,0,4
57,45646,0.06944444444444445,0.8,3.0,0,2
57,46440,0.013888888888888888,0.0,1.0,13,0
57,47734,0.013888888888888888,0.0,1.0,5,0
57,49683,0.027777777777777776,0.5,6.5,4,0
58,29,0.020618556701030927,0.5,6.5,7,1
58,622,0.030927835051546393,0.6666666666666666,4.0,0,2
58,1614,0.010309278350515464,0.0,1.0,3,0
58,2151,0.010309278350515464,0.0,4.0,11,0
58,2512,0.010309278350515464,0.0,6.0,4,0
58,2708,0.010309278350515464,0.0,7.0,5,0
58,5488,0.010309278350515464,0.0,4.0,10,0
58,5727,0.010309278350515464,0.0,1.0,1,0
58,7460,0.010309278350515464,0.0,3.0,13,0
58,7628,0.061855670103092786,0.8333333333333334,2.6666666666666665,2,1
58,7641,0.020618556701030927,0.5,3.5,11,0
58,8193,0.010309278350515464,0.0,3.0,2,0
58,8536,0.020618556701030927,0.5,9.5,6,0
58,10350,0.020618556701030927,0.5,6.0,4,1
58,10549,0.010309278350515464,0.0,5.0,3,0
58,10813,0.010309278350515464,0.0,10.0,2,0
58,11265,0.010309278350515464,0.0,1.0,10,0
58,11398,0.010309278350515464,0.0,3.0,11,0
58,11408,0.020618556701030927,0.5,3.5,2,0
58,13909,0.010309278350515464,0.0,2.0,10,0
58,14058,0.010309278350515464,0.0,7.0,6,0
58,14144,0.020618556701030927,0.5,3.0,4,1
58,14163,0.010309278350515464,0.0,7.0,1,0
58,14197,0.020618556701030927,0.5,6.5,2,0
58,14454,0.010309278350515464,0.0,8.0,2,0
58,14536,0.010309278350515464,0.0,4.0,2,0
58,14818,0.041237113402061855,0.75,2.75,0,0
58,16816,0.010309278350515464,0.0,5.0,5,0
58,17264,0.010309278350515464,0.0,8.0,8,0
58,17559,0.020618556701030927,0.5,4.5,6,0
58,18174,0.020618556701030927,0.5,5.0,5,0
58,19164,0.010309278350515464,0.0,1.0,14,0
58,22395,0.030927835051546393,0.6666666666666666,5.0,7,0
58,22935,0.010309278350515464,0.0,5.0,10,0
58,23005,0.030927835051546393,0.6666666666666666,2.0,6,2
58,23734,0.010309278350515464,0.0,9.0,6,0
58,24703,0.030927835051546393,0.6666666666666666,6.666666666666667,2,0
58,25544,0.010309278350515464,0.0,3.0,4,0
58,25952,0.010309278350515464,0.0,6.0,13,0
58,27288,0.010309278350515464,0.0,6.0,5,0
58,27323,0.010309278350515464,0.0,4.0,8,0
58,28299,0.020618556701030927,0.5,3.5,7,1
58,28956,0.010309278350515464,0.0,4.0,13,0
58,32476,0.010309278350515464,0.0,2.0,12,0
58,32700,0.010309278350515464,0.0,4.0,1,0
58,32734,0.010309278350515464,0.0,7.0,3,0
58,33219,0.030927835051546393,0.6666666666666666,2.6666666666666665,4,1
58,34358,0.010309278350515464,0.0,3.0,12,0
58,35042,0.010309278350515464,0.0,5.0,8,0
58,36750,0.030927835051546393,0.6666666666666666,3.3333333333333335,3,0
58,37107,0.010309278350515464,0.0,7.0,7,0
58,38230,0.010309278350515464,0.0,5.0,7,0
58,38340,0.010309278350515464,0.0,2.0,14,0
58,39321,0.010309278350515464,0.0,3.0,1,0
58,40411,0.010309278350515464,0.0,5.0,1,0
58,41406,0.010309278350515464,0.0,8.0,12,0
58,41486,0.010309278350515464,0.0,9.0,12,0
58,41984,0.010309278350515464,0.0,3.0,3,0
58,43115,0.010309278350515464,0.0,5.0,13,0
58,43183,0.010309278350515464,0.0,6.0,1,0
58,43262,0.010309278350515464,0.0,4.0,12,0
58,44142,0.010309278350515464,0.0,1.0,12,0
58,46522,0.020618556701030927,0.5,1.0,5,0
58,48271,0.010309278350515464,0.0,1.0,11,0
58,49227,0.020618556701030927,0.5,8.5,1,0
59,204,0.008849557522123894,0.0,9.0,10,0
59,1244,0.008849557522123894,0.0,7.0,2,0
59,2295,0.008849557522123894,0.0,11.0,4,0
59,2350,0.008849557522123894,0.0,14.0,5,0
59,2480,0.008849557522123894,0.0,7.0,4,0
59,2825,0.008849557522123894,0.0,12.0,0,0
59,3545,0.008849557522123894,0.0,1.0,3,0
59,3951,0.008849557522123894,0.0,15.0,1,0
59,4472,0.017699115044247787,0.5,2.5,0,0
59,4920,0.008849557522123894,0.0,4.0,2,0
59,5605,0.008849557522123894,0.0,13.0,5,0
59,5646,0.008849557522123894,0.0,9.0,2,0
59,6649,0.008849557522123894,0.0,9.0,5,0
59,7009,0.008849557522123894,0.0,4.0,3,0
59,8021,0.008849557522123894,0.0,1.0,7,0
59,8277,0.017699115044247787,0.5,2.5,6,0
59,8574,0.008849557522123894,0.0,15.0,2,0
59,8912,0.008849557522123894,0.0,14.0,1,0
59,10082,0.017699115044247787,0.5,10.0,0,1
59,10831,0.008849557522123894,0.0,21.0,0,0
59,11140,0.017699115044247787,0.5,10.0,1,0
59,13176,0.07079646017699115,0.875,2.125,0,0
59,13874,0.008849557522123894,0.0,7.0,10,0
59,14211,0.017699115044247787,0.5,12.5,1,1
59,15290,0.008849557522123894,0.0,12.0,4,0
59,16479,0.008849557522123894,0.0,18.0,0,0
59,17162,0.008849557522123894,0.0,16.0,2,0
59,17948,0.008849557522123894,0.0,8.0,2,0
59,19057,0.017699115044247787,0.5,4.0,1,1
59,19240,0.008849557522123894,0.0,6.0,5,0
59,19611,0.02654867256637168,0.6666666666666666,4.333333333333333,0,2
59,20920,0.017699115044247787,0.5,4.5,8,0
59,21137,0.02654867256637168,0.6666666666666666,4.0,0,2
59,21376,0.008849557522123894,0.0,15.0,4,0
59,22912,0.017699115044247787,0.5,13.5,0,1
59,22935,0.017699115044247787,0.5,5.5,8,0
59,23516,0.008849557522123894,0.0,13.0,0,0
59,24838,0.061946902654867256,0.8571428571428571,1.5714285714285714,1,0
59,25217,0.008849557522123894,0.0,8.0,4,0
59,25886,0.008849557522123894,0.0,11.0,2,0
59,25931,0.035398230088495575,0.75,9.5,0,1
59,27086,0.02654867256637168,0.6666666666666666,7.333333333333333,0,0
59,32139,0.008849557522123894,0.0,1.0,8,0
59,33401,0.008849557522123894,0.0,10.0,5,0
59,34126,0.008849557522123894,0.0,8.0,1,0
59,34134,0.008849557522123894,0.0,15.0,0,0
59,34243,0.017699115044247787,0.5,8.0,6,0
59,34684,0.008849557522123894,0.0,8.0,10,0
59,34949,0.008849557522123894,0.0,10.0,0,0
59,34969,0.008849557522123894,0.0,10.0,1,0
59,36039,0.008849557522123894,0.0,13.0,10,0
59,38223,0.008849557522123894,0.0,16.0,0,0
59,39054,0.008849557522123894,0.0,8.0,5,0
59,39468,0.008849557522123894,0.0,14.0,2,0
59,40545,0.035398230088495575,0.75,5.0,0,0
59,40604,0.008849557522123894,0.0,12.0,10,0
59,41273,0.008849557522123894,0.0,12.0,1,0
59,42736,0.008849557522123894,0.0,19.0,0,0
59,44408,0.02654867256637168,0.6666666666666666,8.666666666666666,0,0
59,44811,0.008849557522123894,0.0,9.0,4,0
59,45007,0.008849557522123894,0.0,5.0,2,0
59,45106,0.008849557522123894,0.0,11.0,1,0
59,45645,0.008849557522123894,0.0,14.0,4,0
59,45763,0.008849557522123894,0.0,6.0,2,0
59,47209,0.02654867256637168,0.6666666666666666,5.0,0,2
59,47719,0.04424778761061947,0.8,3.8,4,0
59,47888,0.017699115044247787,0.5,11.0,0,0
59,49044,0.008849557522123894,0.0,13.0,2,0
59,49533,0.008849557522123894,0.0,14.0,0,0
60,160,0.014925373134328358,0.0,10.0,1,0
60,211,0.014925373134328358,0.0,2.0,7,0
60,432,0.014925373134328358,0.0,5.0,7,0
60,1158,0.014925373134328358,0.0,10.0,7,0
60,1406,0.014925373134328358,0.0,4.0,7,0
60,4269,0.029850746268656716,0.5,2.5,1,0
60,4461,0.014925373134328358,0.0,1.0,0,0
60,4983,0.029850746268656716,0.5,4.5,1,0
60,5428,0.014925373134328358,0.0,3.0,0,0
60,5684,0.014925373134328358,0.0,5.0,3,0
60,5692,0.014925373134328358,0.0,9.0,1,0
60,9521,0.014925373134328358,0.0,7.0,3,0
60,13176,0.05970149253731343,0.75,3.25,0,2
60,13730,0.014925373134328358,0.0,7.0,2,0
60,16004,0.014925373134328358,0.0,8.0,7,0
60,16797,0.029850746268656716,0.5,5.5,1,0
60,18234,0.014925373134328358,0.0,8.0,0,0
60,20842,0.014925373134328358,0.0,5.0,0,0
60,21938,0.014925373134328358,0.0,14.0,7,0
60,22035,0.08955223880597014,0.8333333333333334,3.8333333333333335,1,4
60,22963,0.014925373134328358,0.0,7.0,7,0
60,24184,0.014925373134328358,0.0,16.0,7,0
60,24489,0.014925373134328358,0.0,17.0,7,0
60,24838,0.014925373134328358,0.0,6.0,0,0
60,25980,0.014925373134328358,0.0,3.0,7,0
60,26351,0.07462686567164178,0.8,3.0,1,2
60,28058,0.08955223880597014,0.8333333333333334,1.6666666666666667,2,4
60,28550,0.014925373134328358,0.0,2.0,0,0
60,29672,0.014925373134328358,0.0,6.0,7,0
60,30489,0.014925373134328358,0.0,4.0,3,0
60,32642,0.014925373134328358,0.0,4.0,6,0
60,33741,0.014925373134328358,0.0,5.0,6,0
60,35951,0.014925373134328358,0.0,3.0,6,0
60,40310,0.014925373134328358,0.0,5.0,1,0
60,40377,0.014925373134328358,0.0,19.0,7,0
60,40604,0.014925373134328358,0.0,4.0,4,0
60,41750,0.014925373134328358,0.0,11.0,7,0
60,41950,0.014925373134328358,0.0,12.0,7,0
60,43295,0.014925373134328358,0.0,8.0,3,0
60,43768,0.014925373134328358,0.0,15.0,7,0
60,44201,0.014925373134328358,0.0,18.0,7,0
60,45224,0.014925373134328358,0.0,13.0,7,0
60,46667,0.014925373134328358,0.0,7.0,0,0
60,47766,0.014925373134328358,0.0,7.0,1,0
60,49131,0.04477611940298507,0.6666666666666666,4.666666666666667,2,1
61,692,0.011494252873563218,0.0,12.0,0,0
61,1082,0.011494252873563218,0.0,6.0,3,0
61,1094,0.011494252873563218,0.0,3.0,2,0
61,1592,0.011494252873563218,0.0,22.0,3,0
61,2189,0.011494252873563218,0.0,4.0,2,0
61,2512,0.011494252873563218,0.0,22.0,2,0
61,3101,0.011494252873563218,0.0,11.0,3,0
61,3578,0.011494252873563218,0.0,17.0,2,0
61,4605,0.011494252873563218,0.0,15.0,2,0
61,4818,0.011494252873563218,0.0,13.0,2,0
61,5097,0.011494252873563218,0.0,4.0,3,0
61,6187,0.011494252873563218,0.0,27.0,3,0
61,7533,0.011494252873563218,0.0,5.0,2,0
61,7898,0.011494252873563218,0.0,6.0,0,0
61,9366,0.011494252873563218,0.0,14.0,2,0
61,9584,0.011494252873563218,0.0,5.0,0,0
61,12590,0.011494252873563218,0.0,18.0,2,0
61,12817,0.011494252873563218,0.0,24.0,3,0
61,13260,0.011494252873563218,0.0,12.0,3,0
61,13490,0.011494252873563218,0.0,2.0,3,0
61,13802,0.011494252873563218,0.0,3.0,0,0
61,13869,0.011494252873563218,0.0,9.0,0,0
61,14161,0.011494252873563218,0.0,20.0,0,0
61,14197,0.011494252873563218,0.0,12.0,1,0
61,14947,0.022988505747126436,0.5,14.0,0,0
61,16953,0.011494252873563218,0.0,16.0,2,0
61,16959,0.034482758620689655,0.6666666666666666,8.0,1,0
61,18599,0.011494252873563218,0.0,19.0,0,0
61,19003,0.011494252873563218,0.0,8.0,1,0
61,20114,0.011494252873563218,0.0,14.0,0,0
