product_id,order_hour_of_day,hour_reorder_rate
10132,12,0.1111111111111111
10132,14,0.1111111111111111
10132,15,0.1111111111111111
10132,18,0.1111111111111111
10145,11,1.0
10151,9,0.25
10151,10,0.125
10151,11,0.125
10151,13,0.125
10151,15,0.125
10151,18,0.125
10151,19,0.125
10163,12,1.0
10177,19,1.0
10180,9,0.16666666666666666
10180,10,0.16666666666666666
10180,12,0.16666666666666666
10180,13,0.16666666666666666
10180,15,0.16666666666666666
10180,16,0.16666666666666666
10193,3,0.2
10193,4,0.2
10193,5,0.2
10193,6,0.2
10193,17,0.2
10197,17,1.0
10212,8,0.2
10212,9,0.2
10212,10,0.1
10212,12,0.1
10212,15,0.1
10212,16,0.1
10212,21,0.1
10212,22,0.1
10240,14,0.3333333333333333
10240,15,0.3333333333333333
10240,20,0.3333333333333333
10241,16,1.0
10243,12,1.0
10246,10,0.25
10246,11,0.25
10246,12,0.25
10246,15,0.08333333333333333
10246,16,0.08333333333333333
10246,18,0.08333333333333333
10248,8,1.0
10258,7,0.3
10258,8,0.2
10258,9,0.1
10258,12,0.1
10258,14,0.1
10258,15,0.1
10258,16,0.1
10300,0,0.1111111111111111
10300,4,0.1111111111111111
10300,10,0.2222222222222222
10300,16,0.2222222222222222
10300,17,0.1111111111111111
10300,19,0.1111111111111111
10300,20,0.1111111111111111
10305,9,0.2
10305,10,0.2
10305,12,0.2
10305,18,0.4
10310,12,0.5
10310,13,0.5
10321,9,1.0
10322,17,1.0
10326,15,1.0
10333,10,0.5
10333,16,0.5
10336,16,1.0
10339,9,0.25
10339,10,0.25
10339,14,0.25
10339,17,0.25
10341,8,0.5
10341,12,0.5
10343,9,1.0
10350,9,0.5
10350,10,0.5
10383,15,0.5
10383,19,0.5
10385,10,1.0
10409,5,0.5
10409,17,0.5
10441,8,0.03571428571428571
10441,9,0.10714285714285714
10441,10,0.39285714285714285
10441,11,0.17857142857142858
10441,13,0.10714285714285714
10441,16,0.14285714285714285
10441,19,0.03571428571428571
10442,14,1.0
10445,7,1.0
10451,13,1.0
10453,12,1.0
10460,14,1.0
10469,19,1.0
10473,6,0.058823529411764705
10473,9,0.11764705882352941
10473,11,0.17647058823529413
10473,12,0.17647058823529413
10473,13,0.058823529411764705
10473,14,0.11764705882352941
10473,15,0.17647058823529413
10473,18,0.058823529411764705
10473,20,0.058823529411764705
10492,15,0.3333333333333333
10492,19,0.3333333333333333
10492,20,0.3333333333333333
10500,11,1.0
10504,13,0.5
10504,16,0.5
10509,10,1.0
10521,10,0.5
10521,11,0.5
10544,6,0.3333333333333333
10544,12,0.3333333333333333
10544,14,0.3333333333333333
10549,8,0.3333333333333333
10549,13,0.3333333333333333
10549,19,0.3333333333333333
10551,13,0.5
10551,16,0.5
10558,14,1.0
10565,8,0.5
10565,12,0.5
10568,8,1.0
10599,7,1.0
10603,15,0.3333333333333333
10603,17,0.6666666666666666
10606,10,1.0
10612,11,0.5
10612,16,0.5
10613,8,0.14285714285714285
10613,9,0.14285714285714285
10613,11,0.2857142857142857
10613,12,0.14285714285714285
10613,16,0.14285714285714285
10613,19,0.14285714285714285
10621,9,0.5
10621,10,0.5
10644,0,0.07142857142857142
10644,11,0.14285714285714285
10644,12,0.2857142857142857
10644,13,0.07142857142857142
10644,15,0.07142857142857142
10644,16,0.21428571428571427
10644,19,0.07142857142857142
10644,21,0.07142857142857142
10673,14,0.4
10673,16,0.2
10673,18,0.2
10673,19,0.2
10685,16,0.5
10685,18,0.5
10711,12,1.0
10735,5,1.0
10749,8,0.08333333333333333
10749,9,0.041666666666666664
10749,10,0.16666666666666666
10749,12,0.125
10749,13,0.16666666666666666
10749,14,0.125
10749,15,0.16666666666666666
10749,16,0.041666666666666664
10749,20,0.041666666666666664
10749,21,0.041666666666666664
10753,10,0.5
10753,14,0.5
10755,11,1.0
10761,12,1.0
10765,8,1.0
10768,9,0.25
10768,15,0.25
10768,17,0.25
10768,20,0.25
10776,9,0.5
10776,15,0.5
10782,9,1.0
10798,12,0.5
10798,15,0.25
10798,18,0.25
10807,9,0.3333333333333333
10807,16,0.6666666666666666
10813,12,1.0
10814,11,0.5
10814,12,0.5
10823,13,0.5
10823,14,0.5
10831,12,0.5
10831,23,0.5
10834,22,1.0
10840,17,1.0
10863,8,0.25
10863,9,0.5
10863,13,0.25
10895,12,0.25
10895,18,0.25
10895,19,0.25
10895,20,0.25
10912,12,0.2
10912,14,0.2
10912,15,0.2
10912,16,0.2
10912,17,0.2
10921,15,1.0
10941,12,1.0
10957,12,0.5
10957,15,0.5
10960,14,1.0
10978,9,1.0
10983,7,0.3333333333333333
10983,16,0.3333333333333333
10983,23,0.3333333333333333
10990,12,0.3333333333333333
10990,13,0.3333333333333333
10990,14,0.3333333333333333
10995,11,1.0
11005,7,0.25
11005,9,0.25
11005,10,0.25
11005,12,0.25
11014,8,1.0
11022,9,1.0
11042,19,1.0
11046,9,0.3333333333333333
11046,10,0.3333333333333333
11046,15,0.3333333333333333
11068,16,0.3333333333333333
11068,17,0.3333333333333333
11068,19,0.3333333333333333
11071,17,1.0
11072,8,0.5
11072,13,0.5
11078,11,0.5
11078,13,0.5
11079,8,0.047619047619047616
11079,9,0.09523809523809523
11079,11,0.09523809523809523
11079,12,0.09523809523809523
11079,14,0.047619047619047616
11079,15,0.19047619047619047
11079,16,0.047619047619047616
11079,17,0.19047619047619047
11079,18,0.09523809523809523
11079,19,0.047619047619047616
11079,21,0.047619047619047616
11090,14,0.25
11090,15,0.25
11090,16,0.25
11090,21,0.25
11097,10,1.0
11109,16,1.0
11116,12,0.5
11116,16,0.5
11128,19,0.6666666666666666
11128,20,0.3333333333333333
11130,9,0.25
11130,12,0.25
11130,13,0.25
11130,23,0.25
11131,5,0.3333333333333333
11131,8,0.6666666666666666
11136,8,0.2
11136,10,0.2
11136,13,0.2
11136,15,0.2
11136,18,0.2
11140,8,0.14285714285714285
11140,10,0.14285714285714285
11140,11,0.14285714285714285
11140,15,0.14285714285714285
11140,16,0.14285714285714285
11140,17,0.14285714285714285
11140,18,0.14285714285714285
11143,11,1.0
11148,8,0.5
11148,17,0.5
11152,8,1.0
11182,12,0.5
11182,13,0.25
11182,17,0.25
11187,6,1.0
11199,10,1.0
11204,13,1.0
11210,10,0.5
11210,17,0.5
11212,16,1.0
11223,8,0.5
11223,17,0.5
11229,17,1.0
11233,12,0.3333333333333333
11233,15,0.3333333333333333
11233,16,0.3333333333333333
11250,18,1.0
11257,18,1.0
11262,14,1.0
11265,6,0.25
11265,7,0.25
11265,9,0.25
11265,11,0.25
11266,9,0.16666666666666666
11266,10,0.25
11266,11,0.25
11266,12,0.08333333333333333
11266,13,0.16666666666666666
11266,16,0.08333333333333333
11281,7,0.5
11281,11,0.5
11303,8,0.16666666666666666
11303,9,0.16666666666666666
11303,10,0.16666666666666666
11303,12,0.16666666666666666
11303,16,0.16666666666666666
11303,21,0.16666666666666666
11314,10,1.0
11323,12,0.5
11323,15,0.5
11347,12,1.0
11348,10,1.0
11352,11,0.5
11352,13,0.5
11361,9,1.0
11365,15,0.5
11365,19,0.5
11387,12,1.0
11390,20,1.0
11398,17,1.0
11408,9,0.2222222222222222
11408,11,0.1111111111111111
11408,12,0.1111111111111111
11408,20,0.5555555555555556
11418,5,0.3333333333333333
11418,8,0.3333333333333333
11418,9,0.3333333333333333
11421,11,1.0
11422,9,0.3333333333333333
11422,12,0.3333333333333333
11422,16,0.3333333333333333
11440,10,0.5
11440,18,0.5
11447,9,0.25
11447,10,0.5
11447,12,0.25
11448,18,1.0
11452,16,0.3333333333333333
11452,17,0.6666666666666666
11453,11,1.0
11461,4,0.16666666666666666
11461,6,0.16666666666666666
11461,9,0.16666666666666666
11461,14,0.16666666666666666
11461,17,0.16666666666666666
11461,21,0.16666666666666666
11463,9,0.5
11463,12,0.5
11499,20,1.0
11512,7,0.08333333333333333
11512,12,0.25
11512,13,0.16666666666666666
11512,14,0.08333333333333333
11512,15,0.16666666666666666
11512,16,0.08333333333333333
11512,19,0.16666666666666666
11513,15,1.0
11520,9,0.125
11520,10,0.125
11520,12,0.125
11520,13,0.25
11520,14,0.125
11520,15,0.125
11520,16,0.125
11526,18,1.0
11534,13,0.5
11534,17,0.5
11535,17,1.0
11543,10,0.14285714285714285
11543,12,0.14285714285714285
11543,14,0.14285714285714285
11543,15,0.14285714285714285
11543,16,0.14285714285714285
11543,18,0.14285714285714285
11543,20,0.14285714285714285
11563,11,1.0
11576,7,0.09090909090909091
11576,11,0.09090909090909091
11576,12,0.18181818181818182
11576,13,0.09090909090909091
11576,14,0.09090909090909091
11576,16,0.2727272727272727
11576,17,0.09090909090909091
11576,18,0.09090909090909091
11586,13,1.0
11595,9,1.0
11613,13,1.0
11615,17,1.0
11629,14,1.0
11631,13,0.5
11631,14,0.5
11642,7,0.1111111111111111
11642,9,0.2222222222222222
11642,10,0.1111111111111111
11642,11,0.1111111111111111
11642,12,0.2222222222222222
11642,15,0.2222222222222222
11662,9,1.0
11666,13,1.0
11676,12,1.0
11679,14,1.0
11699,7,0.045454545454545456
11699,9,0.13636363636363635
11699,10,0.045454545454545456
11699,11,0.045454545454545456
11699,12,0.09090909090909091
11699,13,0.18181818181818182
11699,14,0.09090909090909091
11699,15,0.2727272727272727
11699,16,0.045454545454545456
11699,17,0.045454545454545456
11703,8,1.0
11712,8,0.5
11712,17,0.5
11734,14,1.0
11737,15,0.3333333333333333
11737,16,0.6666666666666666
11741,14,1.0
11749,12,0.5
11749,13,0.5
11759,9,0.15384615384615385
11759,10,0.23076923076923078
11759,11,0.3076923076923077
11759,12,0.15384615384615385
11759,13,0.07692307692307693
11759,17,0.07692307692307693
11777,8,0.05555555555555555
11777,9,0.08333333333333333
11777,11,0.1388888888888889
11777,12,0.1111111111111111
11777,13,0.08333333333333333
11777,14,0.1111111111111111
11777,15,0.05555555555555555
11777,16,0.08333333333333333
11777,17,0.08333333333333333
11777,18,0.1388888888888889
11777,19,0.027777777777777776
11777,20,0.027777777777777776
11782,15,1.0
11790,9,0.25
11790,12,0.25
11790,16,0.25
11790,17,0.25
11815,11,0.3333333333333333
11815,12,0.3333333333333333
11815,15,0.3333333333333333
11827,8,0.5
11827,14,0.5
11845,9,1.0
11865,10,0.25
11865,13,0.25
11865,15,0.25
11865,19,0.25
11896,11,1.0
11899,6,0.3333333333333333
11899,7,0.3333333333333333
11899,9,0.3333333333333333
11913,8,0.2
11913,9,0.2
11913,10,0.2
11913,11,0.2
11913,14,0.2
11919,10,0.5
11919,15,0.5
11925,9,1.0
11937,17,0.5
11937,18,0.5
11941,9,0.25
11941,10,0.5
11941,12,0.25
11945,14,1.0
11950,14,1.0
11951,10,0.16666666666666666
11951,11,0.16666666666666666
11951,19,0.3333333333333333
11951,20,0.3333333333333333
11972,16,1.0
11983,3,0.5
11983,6,0.5
11984,11,1.0
12000,9,0.4
12000,11,0.4
12000,12,0.2
12004,10,1.0
12007,11,1.0
12013,10,0.3333333333333333
12013,13,0.3333333333333333
12013,21,0.3333333333333333
12015,12,0.5
12015,17,0.5
12016,12,1.0
12023,10,0.16666666666666666
12023,11,0.16666666666666666
12023,13,0.3333333333333333
12023,14,0.16666666666666666
12023,16,0.16666666666666666
12029,19,1.0
12036,13,1.0
12053,11,1.0
12057,11,1.0
12069,13,1.0
12075,10,0.25
12075,12,0.25
12075,14,0.25
12075,16,0.25
12078,9,0.1111111111111111
12078,10,0.2222222222222222
12078,12,0.2222222222222222
12078,13,0.1111111111111111
12078,15,0.1111111111111111
12078,20,0.2222222222222222
12080,9,1.0
12087,10,0.5
12087,19,0.5
12089,20,1.0
12099,8,0.2857142857142857
12099,12,0.2857142857142857
12099,13,0.14285714285714285
12099,16,0.2857142857142857
12108,12,0.25
12108,13,0.25
12108,14,0.25
12108,17,0.25
12125,11,1.0
12129,14,1.0
12140,2,1.0
12145,7,0.1111111111111111
12145,9,0.2222222222222222
12145,12,0.1111111111111111
12145,15,0.1111111111111111
12145,17,0.2222222222222222
12145,21,0.2222222222222222
12163,2,1.0
12168,9,1.0
12181,17,1.0
12193,15,1.0
12196,12,0.3333333333333333
12196,13,0.3333333333333333
12196,15,0.3333333333333333
12204,13,0.5
12204,15,0.5
12206,9,0.4
12206,10,0.2
12206,17,0.2
12206,20,0.2
12209,15,1.0
12218,6,0.25
12218,10,0.25
12218,12,0.25
12218,16,0.25
12232,8,0.3333333333333333
12232,9,0.3333333333333333
12232,19,0.3333333333333333
12247,10,1.0
12253,13,1.0
12254,8,0.5
12254,16,0.5
12258,9,1.0
12276,9,0.16666666666666666
12276,12,0.3333333333333333
12276,14,0.16666666666666666
12276,15,0.16666666666666666
12276,16,0.16666666666666666
12285,16,1.0
12302,9,0.15789473684210525
12302,10,0.05263157894736842
12302,11,0.05263157894736842
12302,12,0.15789473684210525
12302,13,0.2631578947368421
12302,14,0.05263157894736842
12302,15,0.10526315789473684
12302,16,0.15789473684210525
12312,9,0.3333333333333333
12312,10,0.3333333333333333
12312,11,0.16666666666666666
12312,16,0.16666666666666666
12315,8,0.3333333333333333
12315,12,0.3333333333333333
12315,18,0.3333333333333333
12318,13,1.0
12320,13,0.5
12320,17,0.5
12323,10,1.0
12324,9,0.08333333333333333
12324,10,0.16666666666666666
12324,11,0.08333333333333333
12324,14,0.16666666666666666
12324,15,0.3333333333333333
12324,16,0.16666666666666666
12330,18,1.0
12341,6,0.024390243902439025
12341,7,0.024390243902439025
12341,8,0.024390243902439025
12341,9,0.0975609756097561
12341,10,0.17073170731707318
12341,11,0.1951219512195122
12341,12,0.14634146341463414
12341,13,0.0975609756097561
12341,14,0.04878048780487805
12341,16,0.024390243902439025
12341,18,0.024390243902439025
12341,19,0.024390243902439025
12341,20,0.0975609756097561
12357,15,1.0
12358,8,1.0
12381,1,0.09090909090909091
12381,8,0.09090909090909091
12381,12,0.09090909090909091
12381,13,0.18181818181818182
12381,14,0.09090909090909091
12381,15,0.09090909090909091
12381,17,0.09090909090909091
12381,18,0.09090909090909091
12381,22,0.09090909090909091
12381,23,0.09090909090909091
12384,0,0.125
12384,2,0.041666666666666664
12384,8,0.041666666666666664
12384,10,0.08333333333333333
12384,11,0.08333333333333333
12384,12,0.041666666666666664
12384,13,0.08333333333333333
12384,14,0.08333333333333333
12384,15,0.041666666666666664
12384,16,0.041666666666666664
12384,18,0.041666666666666664
12384,19,0.08333333333333333
12384,20,0.125
12384,21,0.08333333333333333
12391,23,1.0
12392,10,0.16666666666666666
12392,12,0.16666666666666666
12392,14,0.16666666666666666
12392,17,0.16666666666666666
12392,21,0.16666666666666666
12392,23,0.16666666666666666
12395,1,0.25
12395,13,0.25
12395,14,0.25
12395,18,0.25
12397,17,1.0
12401,15,1.0
12403,15,0.5
12403,17,0.5
12404,11,0.5
12404,15,0.5
12409,8,0.5
12409,13,0.5
12419,9,0.6666666666666666
12419,15,0.3333333333333333
12427,7,0.11538461538461539
12427,8,0.11538461538461539
12427,9,0.11538461538461539
12427,10,0.15384615384615385
12427,11,0.07692307692307693
12427,12,0.07692307692307693
12427,13,0.11538461538461539
12427,14,0.038461538461538464
12427,15,0.07692307692307693
12427,16,0.07692307692307693
12427,17,0.038461538461538464
12429,5,1.0
12432,10,1.0
12440,7,0.16666666666666666
12440,8,0.3333333333333333
12440,11,0.3333333333333333
12440,13,0.16666666666666666
12442,8,0.25
12442,9,0.25
12442,10,0.25
12442,11,0.25
12448,8,1.0
12456,8,0.0625
12456,9,0.125
12456,10,0.1875
12456,11,0.1875
12456,12,0.0625
12456,14,0.0625
12456,16,0.125
12456,18,0.125
12456,19,0.0625
12468,8,0.3333333333333333
12468,9,0.3333333333333333
12468,21,0.3333333333333333
12477,18,1.0
12481,15,0.5
12481,18,0.5
12496,10,0.5
12496,11,0.5
12500,15,1.0
12513,14,1.0
12545,8,0.3333333333333333
12545,15,0.6666666666666666
12554,15,0.5
12554,18,0.5
12564,11,0.5
12564,12,0.5
12572,11,0.25
12572,12,0.5
12572,17,0.25
12576,12,0.3333333333333333
12576,16,0.3333333333333333
12576,23,0.3333333333333333
12583,15,1.0
12590,10,1.0
12604,13,1.0
12606,15,1.0
12614,10,0.3333333333333333
12614,15,0.3333333333333333
12614,16,0.3333333333333333
12615,6,1.0
12616,17,0.5
12616,22,0.5
12620,11,0.5
12620,12,0.5
12673,17,1.0
12674,10,1.0
12679,9,0.5
12679,11,0.5
12683,12,0.5
12683,13,0.5
12686,10,0.5
12686,14,0.5
12703,8,0.2
12703,9,0.2
12703,10,0.2
12703,12,0.2
12703,18,0.2
12720,9,0.25
12720,10,0.25
12720,11,0.25
12720,12,0.25
12745,9,0.2
12745,12,0.4
12745,15,0.2
12745,20,0.2
12756,11,0.3333333333333333
12756,13,0.3333333333333333
12756,14,0.3333333333333333
12771,3,0.5
12771,10,0.5
12779,12,1.0
12797,9,0.5
12797,12,0.5
12807,11,1.0
12817,11,0.6666666666666666
12817,20,0.3333333333333333
12845,6,0.16666666666666666
12845,10,0.16666666666666666
12845,11,0.16666666666666666
12845,16,0.16666666666666666
12845,17,0.16666666666666666
12845,18,0.16666666666666666
12855,15,1.0
12857,10,0.2
12857,12,0.2
12857,15,0.2
12857,17,0.2
12857,18,0.2
12858,14,1.0
12863,11,1.0
12870,17,1.0
12872,8,0.09090909090909091
12872,11,0.09090909090909091
12872,12,0.36363636363636365
12872,13,0.2727272727272727
12872,14,0.09090909090909091
12872,15,0.09090909090909091
12879,8,0.2857142857142857
12879,11,0.42857142857142855
12879,13,0.14285714285714285
12879,20,0.14285714285714285
12894,14,0.5
12894,16,0.5
12896,8,0.16666666666666666
12896,12,0.16666666666666666
12896,16,0.16666666666666666
12896,17,0.3333333333333333
12896,23,0.16666666666666666
12899,12,1.0
12911,12,0.5
12911,13,0.5
12916,9,0.5
12916,19,0.5
12938,7,1.0
12941,12,0.2
12941,16,0.4
12941,17,0.2
12941,18,0.2
12962,17,1.0
12980,15,1.0
12986,15,1.0
13023,14,1.0
13031,15,1.0
13032,7,0.16666666666666666
13032,8,0.3333333333333333
13032,9,0.16666666666666666
13032,12,0.16666666666666666
13032,15,0.16666666666666666
13045,9,0.25
13045,10,0.125
13045,11,0.125
13045,18,0.125
13045,20,0.375
13049,23,1.0
13059,11,1.0
13060,9,1.0
13062,13,0.3333333333333333
13062,18,0.6666666666666666
13064,16,1.0
13076,8,1.0
13082,15,1.0
13083,19,1.0
13108,10,1.0
13110,14,0.3333333333333333
13110,16,0.3333333333333333
13110,17,0.3333333333333333
13113,13,0.5
13113,17,0.5
13129,11,1.0
13145,8,1.0
13159,8,1.0
13166,11,0.25
13166,17,0.25
13166,18,0.25
13166,23,0.25
13176,2,0.004081632653061225
13176,6,0.012244897959183673
13176,7,0.012244897959183673
13176,8,0.07755102040816327
13176,9,0.12244897959183673
13176,10,0.10204081632653061
13176,11,0.08979591836734693
13176,12,0.08979591836734693
13176,13,0.08979591836734693
13176,14,0.07346938775510205
13176,15,0.10204081632653061
13176,16,0.0653061224489796
13176,17,0.036734693877551024
13176,18,0.04081632653061224
13176,19,0.0326530612244898
13176,20,0.0163265306122449
13176,21,0.02040816326530612
13176,22,0.00816326530612245
13176,23,0.004081632653061225
13187,11,0.2
13187,12,0.2
13187,19,0.6
13198,9,0.1
13198,10,0.2
13198,11,0.1
13198,12,0.1
13198,15,0.3
13198,18,0.1
13198,19,0.1
13212,10,0.16666666666666666
13212,12,0.16666666666666666
13212,13,0.16666666666666666
13212,15,0.3333333333333333
13212,17,0.16666666666666666
13219,10,1.0
13225,14,0.3333333333333333
13225,16,0.3333333333333333
13225,17,0.3333333333333333
13238,15,1.0
13245,17,0.5
13245,19,0.5
13249,1,0.125
13249,9,0.25
13249,12,0.125
13249,14,0.125
13249,16,0.125
13249,17,0.125
13249,21,0.125
13251,17,1.0
13255,17,1.0
13259,9,0.16666666666666666
13259,11,0.16666666666666666
13259,13,0.16666666666666666
13259,14,0.16666666666666666
13259,15,0.3333333333333333
13260,11,1.0
13263,1,0.1111111111111111
13263,12,0.1111111111111111
13263,13,0.1111111111111111
13263,18,0.5555555555555556
13263,19,0.1111111111111111
13269,17,1.0
13280,11,0.5
13280,17,0.5
13287,7,0.125
13287,9,0.375
13287,11,0.125
13287,12,0.125
13287,14,0.125
13287,19,0.125
13292,12,0.5
13292,19,0.5
13304,14,1.0
13307,19,1.0
13310,13,1.0
13328,7,0.25
13328,13,0.25
13328,14,0.25
13328,17,0.25
13351,9,0.75
13351,17,0.25
13368,14,1.0
13369,19,1.0
13380,3,0.14285714285714285
13380,11,0.2857142857142857
13380,14,0.2857142857142857
13380,15,0.14285714285714285
13380,16,0.14285714285714285
13385,17,1.0
13396,17,1.0
13409,9,0.3333333333333333
13409,10,0.3333333333333333
13409,12,0.3333333333333333
13418,19,1.0
13424,11,1.0
13431,8,0.3333333333333333
13431,11,0.3333333333333333
13431,16,0.3333333333333333
13481,12,1.0
13490,11,0.5
13490,18,0.5
13511,7,1.0
13512,15,1.0
13514,10,1.0
13525,8,1.0
13535,8,0.09090909090909091
13535,9,0.18181818181818182
13535,10,0.09090909090909091
13535,12,0.18181818181818182
13535,14,0.09090909090909091
13535,16,0.09090909090909091
13535,19,0.09090909090909091
13535,20,0.09090909090909091
13535,21,0.09090909090909091
13536,14,1.0
13540,16,1.0
13541,11,0.25
13541,17,0.25
13541,18,0.25
13541,19,0.25
13544,11,0.3333333333333333
13544,12,0.6666666666666666
13565,8,0.3333333333333333
13565,9,0.3333333333333333
13565,11,0.3333333333333333
13575,8,0.045454545454545456
13575,10,0.18181818181818182
13575,11,0.36363636363636365
13575,12,0.09090909090909091
13575,15,0.13636363636363635
13575,16,0.13636363636363635
13575,19,0.045454545454545456
13577,16,1.0
13587,20,1.0
13588,15,1.0
13589,10,1.0
13591,10,1.0
13598,14,1.0
13603,13,0.5
13603,16,0.5
13605,11,0.3333333333333333
13605,14,0.3333333333333333
13605,15,0.3333333333333333
13620,2,1.0
13627,17,1.0
13629,7,0.125
13629,9,0.125
13629,10,0.25
13629,12,0.125
13629,14,0.125
13629,17,0.125
13629,19,0.125
13637,11,1.0
13639,6,0.3333333333333333
13639,13,0.3333333333333333
13639,16,0.3333333333333333
13640,11,1.0
13642,9,1.0
13643,11,0.09090909090909091
13643,13,0.09090909090909091
13643,14,0.09090909090909091
13643,17,0.09090909090909091
13643,19,0.36363636363636365
13643,20,0.2727272727272727
13646,8,0.125
13646,9,0.25
13646,10,0.125
13646,11,0.25
13646,13,0.125
13646,15,0.125
13702,10,1.0
13708,9,0.5
13708,11,0.5
13709,13,1.0
13712,9,0.16666666666666666
13712,10,0.16666666666666666
13712,11,0.3333333333333333
13712,12,0.16666666666666666
13712,14,0.16666666666666666
13730,14,1.0
13733,8,0.08333333333333333
13733,12,0.3333333333333333
13733,13,0.08333333333333333
13733,14,0.08333333333333333
13733,16,0.16666666666666666
13733,17,0.08333333333333333
13733,20,0.08333333333333333
13733,22,0.08333333333333333
13740,7,0.09090909090909091
13740,9,0.13636363636363635
13740,10,0.13636363636363635
13740,11,0.13636363636363635
13740,12,0.09090909090909091
13740,13,0.09090909090909091
13740,14,0.09090909090909091
13740,15,0.09090909090909091
13740,17,0.09090909090909091
13740,19,0.045454545454545456
13742,9,1.0
13755,18,1.0
13772,11,1.0
13780,8,0.5
13780,20,0.5
13782,12,1.0
13802,9,0.16666666666666666
13802,10,0.16666666666666666
13802,13,0.3333333333333333
13802,15,0.3333333333333333
13807,16,1.0
13822,12,0.3333333333333333
13822,13,0.3333333333333333
13822,14,0.3333333333333333
13829,10,0.14285714285714285
13829,13,0.14285714285714285
13829,15,0.14285714285714285
13829,17,0.2857142857142857
13829,18,0.14285714285714285
13829,20,0.14285714285714285
13838,8,1.0
13844,15,1.0
13852,10,0.25
13852,12,0.5
13852,18,0.25
13866,11,0.25
13866,12,0.25
13866,15,0.25
13866,19,0.25
13869,9,1.0
13870,7,0.1111111111111111
13870,9,0.1111111111111111
13870,10,0.1111111111111111
13870,12,0.1111111111111111
13870,13,0.1111111111111111
13870,14,0.1111111111111111
13870,16,0.2222222222222222
13870,18,0.1111111111111111
13874,0,0.5
13874,15,0.5
13877,11,0.16666666666666666
13877,15,0.16666666666666666
13877,16,0.16666666666666666
13877,18,0.16666666666666666
13877,19,0.16666666666666666
13877,20,0.16666666666666666
13885,9,0.5
13885,19,0.5
13893,12,1.0
13909,7,0.5
13909,8,0.5
13911,15,1.0
13914,10,0.3333333333333333
13914,11,0.6666666666666666
13921,12,0.5
13921,14,0.5
13922,13,0.5
13922,15,0.5
13932,1,0.16666666666666666
13932,10,0.16666666666666666
13932,11,0.16666666666666666
13932,14,0.16666666666666666
13932,19,0.3333333333333333
13935,7,0.5
13935,17,0.5
13958,14,1.0
13966,5,0.14285714285714285
13966,8,0.14285714285714285
13966,9,0.2857142857142857
13966,11,0.14285714285714285
13966,12,0.14285714285714285
13966,16,0.14285714285714285
13976,11,1.0
13979,15,1.0
13984,8,0.1111111111111111
13984,9,0.3333333333333333
13984,14,0.1111111111111111
13984,16,0.1111111111111111
13984,17,0.1111111111111111
13984,19,0.1111111111111111
13984,22,0.1111111111111111
13988,11,0.16666666666666666
13988,16,0.16666666666666666
13988,17,0.16666666666666666
13988,18,0.16666666666666666
13988,19,0.16666666666666666
13988,20,0.16666666666666666
14010,16,1.0
14013,11,0.2
14013,15,0.2
14013,16,0.2
14013,22,0.4
14032,12,0.6666666666666666
14032,16,0.3333333333333333
14036,11,0.5
14036,23,0.5
14057,12,1.0
14058,10,1.0
14084,8,1.0
14086,2,1.0
14104,16,0.5
14104,19,0.5
14114,17,0.5
14114,20,0.5
14124,19,1.0
14129,9,0.16666666666666666
14129,10,0.16666666666666666
14129,11,0.16666666666666666
14129,12,0.16666666666666666
14129,13,0.16666666666666666
14129,15,0.16666666666666666
14133,18,1.0
14142,12,1.0
14144,9,0.5
14144,10,0.5
14146,9,0.125
14146,11,0.125
14146,12,0.375
14146,16,0.125
14146,17,0.125
14146,23,0.125
14147,16,1.0
14148,10,1.0
14150,12,0.5
14150,14,0.5
14159,18,1.0
14161,9,0.25
14161,17,0.25
14161,19,0.5
14163,12,1.0
14165,17,0.5
14165,18,0.5
14168,10,0.3333333333333333
14168,17,0.3333333333333333
14168,20,0.3333333333333333
14197,4,0.1111111111111111
14197,9,0.1111111111111111
14197,10,0.1111111111111111
14197,12,0.2222222222222222
14197,13,0.2222222222222222
14197,14,0.1111111111111111
14197,15,0.1111111111111111
14199,3,0.3333333333333333
14199,13,0.3333333333333333
14199,19,0.3333333333333333
14211,8,0.3333333333333333
14211,15,0.3333333333333333
14211,21,0.3333333333333333
14233,8,0.25
14233,18,0.25
14233,19,0.25
14233,20,0.25
14252,12,0.25
14252,13,0.25
14252,14,0.25
14252,17,0.25
14267,17,0.5
14267,18,0.5
14272,14,1.0
14277,14,1.0
14283,19,1.0
14306,15,1.0
14309,10,0.3333333333333333
14309,11,0.3333333333333333
14309,13,0.3333333333333333
14313,9,1.0
14320,13,1.0
14328,12,1.0
14332,9,0.25
14332,10,0.25
14332,15,0.25
14332,23,0.25
14335,15,0.2857142857142857
14335,16,0.2857142857142857
14335,20,0.14285714285714285
14335,22,0.14285714285714285
14335,23,0.14285714285714285
14354,11,0.3333333333333333
14354,15,0.3333333333333333
14354,17,0.3333333333333333
14364,22,1.0
14365,0,0.05263157894736842
14365,2,0.05263157894736842
14365,4,0.05263157894736842
14365,10,0.05263157894736842
14365,11,0.05263157894736842
14365,12,0.05263157894736842
14365,14,0.05263157894736842
14365,16,0.15789473684210525
14365,17,0.05263157894736842
14365,18,0.10526315789473684
14365,19,0.10526315789473684
14365,20,0.10526315789473684
14365,21,0.05263157894736842
14365,22,0.05263157894736842
14381,3,0.125
14381,6,0.125
14381,8,0.125
14381,12,0.125
14381,14,0.375
