product_id,order_dow,day_reorder_rate
12145,5,0.1111111111111111
12145,6,0.1111111111111111
12163,5,1.0
12168,5,1.0
12181,1,1.0
12193,3,1.0
12196,0,0.3333333333333333
12196,1,0.3333333333333333
12196,3,0.3333333333333333
12204,0,1.0
12206,0,0.6
12206,1,0.2
12206,5,0.2
12209,4,1.0
12218,0,0.25
12218,2,0.25
12218,5,0.25
12218,6,0.25
12232,1,0.16666666666666666
12232,5,0.6666666666666666
12232,6,0.16666666666666666
12247,6,1.0
12253,0,0.5
12253,4,0.5
12254,0,0.5
12254,6,0.5
12258,1,1.0
12276,1,0.5
12276,3,0.16666666666666666
12276,4,0.16666666666666666
12276,6,0.16666666666666666
12285,4,1.0
12302,2,0.2631578947368421
12302,3,0.15789473684210525
12302,4,0.21052631578947367
12302,5,0.3684210526315789
12312,3,0.16666666666666666
12312,4,0.16666666666666666
12312,6,0.6666666666666666
12315,1,0.6666666666666666
12315,2,0.3333333333333333
12318,6,1.0
12320,0,0.5
12320,1,0.5
12323,5,1.0
12324,1,0.3333333333333333
12324,2,0.3333333333333333
12324,5,0.16666666666666666
12324,6,0.16666666666666666
12330,5,1.0
12341,0,0.17073170731707318
12341,1,0.2682926829268293
12341,2,0.14634146341463414
12341,3,0.14634146341463414
12341,4,0.07317073170731707
12341,5,0.12195121951219512
12341,6,0.07317073170731707
12357,2,1.0
12358,5,1.0
12381,0,0.09090909090909091
12381,2,0.09090909090909091
12381,3,0.18181818181818182
12381,4,0.09090909090909091
12381,5,0.18181818181818182
12381,6,0.36363636363636365
12384,0,0.16666666666666666
12384,1,0.25
12384,2,0.125
12384,3,0.08333333333333333
12384,4,0.08333333333333333
12384,5,0.25
12384,6,0.041666666666666664
12391,1,1.0
12392,0,0.16666666666666666
12392,1,0.16666666666666666
12392,5,0.16666666666666666
12392,6,0.5
12395,0,0.25
12395,1,0.25
12395,3,0.25
12395,5,0.25
12397,0,1.0
12401,0,1.0
12403,1,0.5
12403,6,0.5
12404,1,0.5
12404,6,0.5
12409,0,0.5
12409,6,0.5
12419,0,0.3333333333333333
12419,3,0.3333333333333333
12419,6,0.3333333333333333
12427,0,0.038461538461538464
12427,1,0.38461538461538464
12427,2,0.23076923076923078
12427,3,0.07692307692307693
12427,4,0.11538461538461539
12427,5,0.07692307692307693
12427,6,0.07692307692307693
12429,1,1.0
12432,5,1.0
12440,0,0.16666666666666666
12440,1,0.16666666666666666
12440,2,0.3333333333333333
12440,3,0.16666666666666666
12440,5,0.16666666666666666
12442,0,0.25
12442,4,0.25
12442,5,0.25
12442,6,0.25
12448,5,1.0
12456,0,0.25
12456,1,0.0625
12456,3,0.125
12456,4,0.0625
12456,5,0.375
12456,6,0.125
12468,1,0.6666666666666666
12468,3,0.3333333333333333
12477,4,1.0
12481,1,0.5
12481,2,0.5
12496,1,0.5
12496,5,0.5
12500,0,1.0
12513,1,1.0
12545,1,0.3333333333333333
12545,2,0.3333333333333333
12545,3,0.3333333333333333
12554,2,0.5
12554,5,0.5
12564,0,0.5
12564,6,0.5
12572,0,0.5
12572,3,0.25
12572,6,0.25
12576,0,0.3333333333333333
12576,5,0.3333333333333333
12576,6,0.3333333333333333
12583,3,1.0
12590,5,1.0
12604,0,1.0
12606,4,1.0
12614,3,0.3333333333333333
12614,5,0.3333333333333333
12614,6,0.3333333333333333
12615,5,0.5
12615,6,0.5
12616,4,0.5
12616,6,0.5
12620,0,0.5
12620,6,0.5
12673,1,1.0
12674,0,1.0
12679,4,0.5
12679,6,0.5
12683,1,1.0
12686,1,1.0
12703,2,0.2
12703,4,0.2
12703,5,0.2
12703,6,0.4
12720,3,0.5
12720,5,0.5
12745,0,0.2
12745,1,0.2
12745,3,0.4
12745,4,0.2
12756,2,0.3333333333333333
12756,4,0.3333333333333333
12756,5,0.3333333333333333
12771,0,0.5
12771,1,0.5
12779,1,0.5
12779,5,0.5
12797,2,0.25
12797,3,0.25
12797,5,0.25
12797,6,0.25
12807,3,1.0
12817,2,0.3333333333333333
12817,6,0.6666666666666666
12845,2,0.3333333333333333
12845,3,0.16666666666666666
12845,5,0.16666666666666666
12845,6,0.3333333333333333
12855,0,1.0
12857,0,0.4
12857,3,0.2
12857,6,0.4
12858,2,1.0
12863,0,1.0
12870,0,1.0
12872,1,0.18181818181818182
12872,2,0.18181818181818182
12872,3,0.09090909090909091
12872,5,0.2727272727272727
12872,6,0.2727272727272727
12879,0,0.14285714285714285
12879,3,0.14285714285714285
12879,5,0.5714285714285714
12879,6,0.14285714285714285
12894,1,0.5
12894,6,0.5
12896,0,0.16666666666666666
12896,2,0.16666666666666666
12896,5,0.16666666666666666
12896,6,0.5
12899,5,1.0
12911,0,0.5
12911,1,0.5
12916,2,0.5
12916,6,0.5
12938,0,1.0
12941,1,0.2
12941,2,0.2
12941,3,0.2
12941,5,0.2
12941,6,0.2
12962,0,1.0
12980,5,1.0
12986,4,1.0
13023,5,1.0
13031,1,1.0
13032,1,0.3333333333333333
13032,3,0.16666666666666666
13032,4,0.3333333333333333
13032,6,0.16666666666666666
13045,5,0.875
13045,6,0.125
13049,1,1.0
13059,1,1.0
13060,1,0.5
13060,2,0.5
13062,0,0.3333333333333333
13062,5,0.6666666666666666
13064,0,1.0
13076,3,1.0
13082,3,1.0
13083,3,1.0
13108,0,1.0
13110,0,0.6666666666666666
13110,5,0.3333333333333333
13113,0,1.0
13129,3,1.0
13145,1,1.0
13159,4,1.0
13166,0,0.25
13166,3,0.25
13166,5,0.5
13176,0,0.1836734693877551
13176,1,0.24489795918367346
13176,2,0.17142857142857143
13176,3,0.11836734693877551
13176,4,0.08979591836734693
13176,5,0.11836734693877551
13176,6,0.07346938775510205
13187,0,0.2
13187,1,0.4
13187,3,0.2
13187,4,0.2
13198,0,0.3
13198,1,0.1
13198,2,0.3
13198,3,0.1
13198,5,0.2
13212,1,0.3333333333333333
13212,5,0.6666666666666666
13219,5,1.0
13225,2,0.3333333333333333
13225,3,0.3333333333333333
13225,4,0.3333333333333333
13238,4,1.0
13245,1,0.5
13245,4,0.5
13249,0,0.25
13249,1,0.25
13249,3,0.125
13249,5,0.25
13249,6,0.125
13251,0,1.0
13255,0,1.0
13259,0,0.16666666666666666
13259,1,0.16666666666666666
13259,2,0.5
13259,6,0.16666666666666666
13260,2,1.0
13263,0,0.3333333333333333
13263,1,0.2222222222222222
13263,2,0.1111111111111111
13263,4,0.1111111111111111
13263,5,0.2222222222222222
13269,5,1.0
13280,1,0.5
13280,4,0.5
13287,0,0.125
13287,1,0.125
13287,2,0.125
13287,3,0.125
13287,4,0.125
13287,5,0.125
13287,6,0.25
13292,0,0.5
13292,6,0.5
13304,6,1.0
13307,4,1.0
13310,5,1.0
13328,0,0.25
13328,1,0.25
13328,2,0.5
13351,1,0.5
13351,2,0.25
13351,4,0.25
13368,5,1.0
13369,4,1.0
13380,0,0.2857142857142857
13380,1,0.14285714285714285
13380,3,0.14285714285714285
13380,4,0.14285714285714285
13380,5,0.14285714285714285
13380,6,0.14285714285714285
13385,0,1.0
13396,0,1.0
13409,1,0.3333333333333333
13409,2,0.3333333333333333
13409,6,0.3333333333333333
13418,4,1.0
13424,6,1.0
13431,1,0.3333333333333333
13431,5,0.3333333333333333
13431,6,0.3333333333333333
13481,1,1.0
13490,2,0.5
13490,3,0.5
13511,0,1.0
13512,5,1.0
13514,3,1.0
13525,1,1.0
13535,0,0.2727272727272727
13535,1,0.18181818181818182
13535,2,0.18181818181818182
13535,5,0.18181818181818182
13535,6,0.18181818181818182
13536,0,1.0
13540,6,1.0
13541,2,0.25
13541,5,0.75
13544,1,0.3333333333333333
13544,3,0.3333333333333333
13544,5,0.3333333333333333
13565,1,0.6666666666666666
13565,6,0.3333333333333333
13575,0,0.13636363636363635
13575,1,0.2727272727272727
13575,2,0.22727272727272727
13575,3,0.18181818181818182
13575,4,0.09090909090909091
13575,5,0.09090909090909091
13577,5,1.0
13587,0,1.0
13588,2,1.0
13589,6,1.0
13591,1,1.0
13598,0,1.0
13603,0,0.5
13603,2,0.5
13605,0,0.3333333333333333
13605,2,0.3333333333333333
13605,3,0.3333333333333333
13620,0,1.0
13627,0,0.5
13627,5,0.5
13629,0,0.125
13629,1,0.125
13629,2,0.125
13629,3,0.375
13629,4,0.125
13629,5,0.125
13637,0,0.5
13637,1,0.5
13639,1,0.6666666666666666
13639,6,0.3333333333333333
13640,1,1.0
13642,1,1.0
13643,0,0.45454545454545453
13643,1,0.09090909090909091
13643,3,0.45454545454545453
13646,0,0.375
13646,2,0.25
13646,3,0.125
13646,6,0.25
13702,0,1.0
13708,1,0.5
13708,6,0.5
13709,0,1.0
13712,0,0.3333333333333333
13712,4,0.16666666666666666
13712,6,0.5
13730,2,1.0
13733,0,0.4166666666666667
13733,1,0.25
13733,2,0.08333333333333333
13733,3,0.08333333333333333
13733,4,0.08333333333333333
13733,6,0.08333333333333333
13740,0,0.18181818181818182
13740,1,0.18181818181818182
13740,2,0.13636363636363635
13740,3,0.22727272727272727
13740,4,0.045454545454545456
13740,5,0.18181818181818182
13740,6,0.045454545454545456
13742,2,1.0
13755,0,1.0
13772,0,1.0
13780,1,0.5
13780,4,0.5
13782,1,1.0
13802,0,0.3333333333333333
13802,1,0.16666666666666666
13802,2,0.16666666666666666
13802,3,0.16666666666666666
13802,4,0.16666666666666666
13807,0,1.0
13822,5,0.3333333333333333
13822,6,0.6666666666666666
13829,0,0.2857142857142857
13829,2,0.14285714285714285
13829,3,0.14285714285714285
13829,5,0.14285714285714285
13829,6,0.2857142857142857
13838,3,1.0
13844,3,1.0
13852,0,0.25
13852,1,0.25
13852,6,0.5
13866,0,0.25
13866,1,0.25
13866,2,0.25
13866,5,0.25
13869,1,1.0
13870,0,0.2222222222222222
13870,1,0.1111111111111111
13870,2,0.1111111111111111
13870,3,0.2222222222222222
13870,4,0.1111111111111111
13870,5,0.2222222222222222
13874,2,0.5
13874,5,0.5
13877,0,0.3333333333333333
13877,3,0.5
13877,6,0.16666666666666666
13885,3,0.5
13885,4,0.5
13893,6,1.0
13909,0,0.5
13909,1,0.5
13911,4,1.0
13914,1,0.3333333333333333
13914,2,0.6666666666666666
13921,5,1.0
13922,2,0.5
13922,6,0.5
13932,0,0.16666666666666666
13932,2,0.3333333333333333
13932,3,0.16666666666666666
13932,4,0.16666666666666666
13932,6,0.16666666666666666
13935,2,1.0
13958,1,1.0
13966,0,0.14285714285714285
13966,1,0.14285714285714285
13966,2,0.2857142857142857
13966,3,0.14285714285714285
13966,4,0.14285714285714285
13966,5,0.14285714285714285
13976,1,1.0
13979,5,1.0
13984,0,0.3333333333333333
13984,1,0.1111111111111111
13984,2,0.2222222222222222
13984,3,0.1111111111111111
13984,4,0.1111111111111111
13984,6,0.1111111111111111
13988,0,0.16666666666666666
13988,1,0.16666666666666666
13988,3,0.5
13988,4,0.16666666666666666
14010,5,1.0
14013,1,0.2
14013,3,0.2
14013,4,0.4
14013,6,0.2
14032,4,0.3333333333333333
14032,5,0.3333333333333333
14032,6,0.3333333333333333
14036,1,0.5
14036,6,0.5
14057,6,1.0
14058,3,1.0
14084,2,1.0
14086,5,1.0
14104,1,0.5
14104,4,0.5
14114,4,0.5
14114,6,0.5
14124,5,1.0
14129,1,0.16666666666666666
14129,2,0.16666666666666666
14129,3,0.3333333333333333
14129,4,0.16666666666666666
14129,5,0.16666666666666666
14133,1,1.0
14142,3,1.0
14144,2,0.5
14144,5,0.5
14146,1,0.25
14146,2,0.125
14146,3,0.25
14146,4,0.125
14146,5,0.125
14146,6,0.125
14147,5,1.0
14148,1,0.5
14148,2,0.5
14150,1,1.0
14159,5,1.0
14161,1,0.25
14161,2,0.25
14161,3,0.25
14161,5,0.25
14163,5,1.0
14165,2,0.5
14165,4,0.5
14168,0,0.6666666666666666
14168,1,0.3333333333333333
14197,0,0.3333333333333333
14197,1,0.1111111111111111
14197,2,0.1111111111111111
14197,4,0.1111111111111111
14197,5,0.1111111111111111
14197,6,0.2222222222222222
14199,0,0.3333333333333333
14199,3,0.3333333333333333
14199,6,0.3333333333333333
14211,0,0.3333333333333333
14211,1,0.3333333333333333
14211,4,0.3333333333333333
14233,0,0.25
14233,3,0.25
14233,5,0.25
14233,6,0.25
14252,3,0.25
14252,5,0.5
14252,6,0.25
14267,0,1.0
14272,2,1.0
14277,1,1.0
14283,1,1.0
14306,1,1.0
14309,1,1.0
14313,2,1.0
14320,6,1.0
14328,4,1.0
14332,1,0.5
14332,2,0.25
14332,3,0.25
14335,0,0.14285714285714285
14335,1,0.14285714285714285
14335,3,0.14285714285714285
14335,4,0.14285714285714285
14335,5,0.2857142857142857
14335,6,0.14285714285714285
14354,1,1.0
14364,0,1.0
14365,0,0.05263157894736842
14365,1,0.05263157894736842
14365,3,0.21052631578947367
14365,4,0.15789473684210525
14365,5,0.3157894736842105
14365,6,0.21052631578947367
14381,0,0.125
14381,1,0.25
14381,3,0.375
14381,5,0.25
14386,0,1.0
14408,4,1.0
14424,5,1.0
14429,0,0.5
14429,3,0.5
14443,2,1.0
14444,1,0.25
14444,2,0.5
14444,3,0.125
14444,4,0.125
14452,3,1.0
14454,0,1.0
14462,3,0.2
14462,6,0.8
14467,0,0.3333333333333333
14467,5,0.3333333333333333
14467,6,0.3333333333333333
14486,4,1.0
14531,4,1.0
14536,0,0.5
14536,1,0.5
14553,1,0.5
14553,3,0.25
14553,5,0.25
14578,0,0.25
14578,1,0.5
14578,5,0.25
14582,1,1.0
14592,0,1.0
14594,6,1.0
14610,4,1.0
14613,1,1.0
14620,4,1.0
14633,0,0.5
14633,1,0.25
14633,2,0.25
14645,0,0.25
14645,1,0.25
14645,2,0.25
14645,6,0.25
14647,0,1.0
14650,0,0.3333333333333333
14650,4,0.6666666666666666
14651,1,1.0
14678,0,0.2222222222222222
14678,3,0.2222222222222222
14678,4,0.1111111111111111
14678,5,0.2222222222222222
14678,6,0.2222222222222222
14684,2,1.0
14704,0,0.5
14704,5,0.5
14708,1,1.0
14711,6,1.0
14715,1,0.5
14715,2,0.25
14715,4,0.08333333333333333
14715,5,0.08333333333333333
14715,6,0.08333333333333333
14761,0,0.14285714285714285
14761,3,0.42857142857142855
14761,5,0.42857142857142855
14764,1,1.0
14766,0,0.5
14766,5,0.5
14768,4,1.0
14778,0,1.0
14780,0,1.0
14788,1,0.75
14788,2,0.25
14796,0,1.0
14804,3,1.0
14814,0,0.42857142857142855
14814,1,0.42857142857142855
14814,6,0.14285714285714285
14815,4,1.0
14818,3,0.25
14818,4,0.25
14818,5,0.25
14818,6,0.25
14849,1,0.5
14849,6,0.5
14852,0,0.5
14852,6,0.5
14867,0,0.5
14867,1,0.5
14870,0,1.0
14875,5,1.0
14881,5,1.0
14882,4,1.0
14886,0,1.0
14891,0,1.0
14895,3,1.0
14897,0,0.4
14897,1,0.2
14897,5,0.2
14897,6,0.2
14898,0,1.0
14901,3,0.3333333333333333
14901,5,0.3333333333333333
14901,6,0.3333333333333333
14905,5,1.0
14917,4,1.0
14947,0,0.19230769230769232
14947,1,0.11538461538461539
14947,2,0.07692307692307693
14947,3,0.07692307692307693
14947,4,0.11538461538461539
14947,5,0.19230769230769232
14947,6,0.23076923076923078
14950,1,1.0
14966,0,0.5
14966,5,0.5
14976,0,1.0
14987,1,1.0
14992,0,0.3333333333333333
14992,1,0.2857142857142857
14992,2,0.047619047619047616
14992,3,0.047619047619047616
14992,4,0.047619047619047616
14992,5,0.19047619047619047
14992,6,0.047619047619047616
14999,0,0.5
14999,5,0.25
14999,6,0.25
15008,5,1.0
15011,0,0.3333333333333333
15011,2,0.16666666666666666
15011,3,0.16666666666666666
15011,5,0.16666666666666666
15011,6,0.16666666666666666
15012,6,1.0
15017,0,1.0
15040,0,1.0
15057,3,1.0
15078,5,0.5
15078,6,0.5
15109,2,0.5
15109,3,0.5
15120,2,0.3333333333333333
15120,4,0.3333333333333333
15120,5,0.3333333333333333
15125,4,0.5
15125,5,0.5
15131,4,0.25
15131,5,0.75
15134,0,0.5
15134,1,0.5
15137,4,0.5
15137,6,0.5
15143,1,0.5
15143,5,0.5
15153,2,1.0
15154,6,1.0
15161,4,1.0
15164,2,0.3333333333333333
15164,3,0.3333333333333333
15164,4,0.16666666666666666
15164,5,0.16666666666666666
15172,2,0.25
15172,5,0.75
15200,2,1.0
15235,1,1.0
15248,6,1.0
15261,5,0.5
15261,6,0.5
15287,4,1.0
15290,0,0.36363636363636365
15290,1,0.22727272727272727
15290,2,0.13636363636363635
15290,5,0.18181818181818182
15290,6,0.09090909090909091
15293,1,1.0
15294,6,1.0
15328,0,0.5
15328,6,0.5
15348,0,0.25
15348,1,0.25
15348,3,0.25
15348,4,0.25
15349,0,0.5
15349,3,0.5
15358,1,1.0
15359,5,1.0
15363,0,1.0
15371,4,1.0
15386,2,0.5
15386,5,0.5
15392,0,0.25
15392,1,0.125
15392,2,0.125
15392,5,0.5
15395,6,1.0
15399,0,0.3333333333333333
15399,1,0.3333333333333333
15399,6,0.3333333333333333
15424,1,0.5
15424,2,0.5
15438,2,1.0
15455,1,1.0
15460,3,1.0
15464,3,1.0
15479,5,1.0
15482,4,1.0
15485,0,1.0
15516,3,0.5
15516,5,0.5
15526,4,1.0
15528,0,0.3333333333333333
15528,1,0.3333333333333333
15528,2,0.3333333333333333
15541,0,0.6666666666666666
15541,2,0.3333333333333333
15557,0,1.0
15581,0,0.5
15581,1,0.5
15592,0,0.3333333333333333
15592,3,0.6666666666666666
15599,0,0.125
15599,1,0.125
15599,4,0.125
15599,5,0.375
15599,6,0.25
15602,3,1.0
15604,0,0.6666666666666666
15604,6,0.3333333333333333
15618,3,1.0
15622,6,1.0
15623,0,0.3333333333333333
15623,2,0.3333333333333333
15623,3,0.3333333333333333
15649,0,0.125
15649,1,0.25
15649,2,0.125
15649,3,0.25
15649,4,0.25
15655,6,1.0
15664,0,0.5
15664,3,0.5
15672,6,1.0
15673,4,1.0
15680,3,0.3333333333333333
15680,4,0.16666666666666666
15680,5,0.5
15689,5,1.0
15712,2,0.5
15712,5,0.5
15718,1,0.3333333333333333
15718,2,0.3333333333333333
15718,3,0.3333333333333333
15720,3,1.0
15728,0,0.3333333333333333
15728,3,0.3333333333333333
15728,4,0.3333333333333333
15744,5,1.0
15755,5,1.0
15790,1,0.5
15790,6,0.5
15804,1,0.5
15804,5,0.5
15820,0,0.3333333333333333
15820,4,0.3333333333333333
15820,6,0.3333333333333333
15841,2,1.0
15842,0,0.25
15842,1,0.25
15842,2,0.3333333333333333
15842,3,0.08333333333333333
15842,5,0.08333333333333333
15844,0,1.0
15846,3,1.0
15850,6,1.0
15869,1,0.25
15869,2,0.25
15869,5,0.5
15871,1,1.0
15872,0,0.6666666666666666
15872,1,0.16666666666666666
15872,3,0.16666666666666666
15902,0,0.16666666666666666
15902,2,0.3333333333333333
15902,3,0.16666666666666666
15902,6,0.3333333333333333
15923,0,1.0
15925,5,1.0
15937,0,0.125
15937,1,0.5
15937,2,0.125
15937,5,0.25
15945,1,1.0
15950,0,1.0
15975,6,1.0
15981,0,0.3333333333333333
15981,5,0.3333333333333333
15981,6,0.3333333333333333
15983,6,1.0
15984,1,0.2857142857142857
15984,3,0.14285714285714285
15984,4,0.2857142857142857
15984,6,0.2857142857142857
15995,3,1.0
16004,0,1.0
16018,1,1.0
16020,0,0.5
16020,3,0.3333333333333333
16020,4,0.16666666666666666
16026,4,1.0
16033,0,1.0
16044,4,0.5
16044,6,0.5
16048,0,0.25
16048,1,0.25
16048,2,0.25
16048,4,0.25
16066,1,1.0
16083,0,0.25
16083,1,0.25
16083,3,0.25
16083,5,0.25
16089,0,1.0
16122,5,0.5
16122,6,0.5
16133,2,1.0
16137,5,1.0
16139,2,0.5
16139,4,0.5
16145,0,0.23076923076923078
16145,1,0.38461538461538464
16145,5,0.07692307692307693
16145,6,0.3076923076923077
16154,1,1.0
16168,1,1.0
16185,0,0.07142857142857142
16185,1,0.42857142857142855
16185,2,0.14285714285714285
16185,3,0.14285714285714285
16185,5,0.07142857142857142
16185,6,0.14285714285714285
16188,3,1.0
16199,1,1.0
16213,4,1.0
16221,1,1.0
16234,0,0.5
16234,4,0.5
16247,4,0.5
16247,5,0.5
16249,0,0.5
16249,1,0.25
16249,6,0.25
16254,0,0.2
16254,1,0.2
16254,2,0.2
16254,3,0.2
16254,4,0.2
16260,1,1.0
16262,2,0.4
16262,5,0.2
16262,6,0.4
16269,0,0.3333333333333333
16269,3,0.3333333333333333
16269,6,0.3333333333333333
16275,6,1.0
16277,0,1.0
16290,0,0.125
16290,1,0.375
16290,3,0.25
16290,4,0.125
16290,5,0.125
16291,0,0.14285714285714285
16291,1,0.14285714285714285
16291,3,0.14285714285714285
16291,4,0.2857142857142857
16291,5,0.2857142857142857
16293,5,1.0
16305,0,0.5
16305,1,0.5
16320,5,1.0
16321,0,0.25
16321,1,0.25
16321,2,0.25
16321,3,0.25
16325,4,1.0
16332,5,1.0
16334,6,1.0
16349,1,0.1111111111111111
16349,3,0.1111111111111111
16349,4,0.2222222222222222
16349,5,0.1111111111111111
16349,6,0.4444444444444444
16354,6,1.0
16393,0,1.0
16398,3,0.5
16398,5,0.5
16419,0,1.0
16462,1,1.0
16464,0,0.1
16464,1,0.1
16464,2,0.1
16464,3,0.2
16464,5,0.3
16464,6,0.2
16476,1,1.0
16479,0,0.25
16479,3,0.25
16479,5,0.25
16479,6,0.25
16486,5,1.0
16521,0,0.09090909090909091
16521,2,0.09090909090909091
16521,3,0.18181818181818182
16521,4,0.18181818181818182
16521,5,0.2727272727272727
16521,6,0.18181818181818182
16525,1,1.0
16528,6,1.0
16589,0,0.1111111111111111
16589,1,0.4444444444444444
16589,2,0.2222222222222222
16589,3,0.1111111111111111
16589,5,0.1111111111111111
16594,4,1.0
16600,3,1.0
16609,3,0.5
16609,5,0.5
16610,1,0.5
16610,4,0.5
16615,1,1.0
16616,0,0.5
16616,1,0.25
16616,4,0.25
16631,6,1.0
16633,1,0.3333333333333333
16633,5,0.6666666666666666
16682,2,0.3333333333333333
16682,3,0.3333333333333333
16682,6,0.3333333333333333
16696,2,0.4
16696,3,0.2
16696,5,0.2
16696,6,0.2
16714,2,1.0
16732,4,0.5
16732,6,0.5
16748,6,1.0
16757,6,1.0
16759,0,0.17777777777777778
16759,1,0.26666666666666666
16759,2,0.1111111111111111
16759,3,0.044444444444444446
16759,4,0.1111111111111111
16759,5,0.06666666666666667
16759,6,0.2222222222222222
16768,0,0.5
16768,1,0.5
16776,1,0.3333333333333333
16776,5,0.3333333333333333
16776,6,0.3333333333333333
16789,0,0.5
16789,3,0.5
16797,0,0.17142857142857143
16797,1,0.15714285714285714
16797,2,0.12857142857142856
16797,3,0.07142857142857142
16797,4,0.12857142857142856
16797,5,0.2
16797,6,0.14285714285714285
16812,1,1.0
16816,3,1.0
16819,5,1.0
16830,6,1.0
16837,2,1.0
16848,5,1.0
16855,0,0.25
16855,3,0.25
16855,5,0.25
16855,6,0.25
16857,5,1.0
16864,0,0.5
16864,2,0.5
16869,0,0.3333333333333333
16869,4,0.3333333333333333
16869,5,0.3333333333333333
16882,1,0.5
16882,2,0.25
16882,4,0.25
16891,2,1.0
16897,5,1.0
16913,5,1.0
16920,3,0.5
16920,4,0.5
16953,0,0.07142857142857142
16953,1,0.21428571428571427
16953,2,0.14285714285714285
16953,4,0.07142857142857142
16953,5,0.21428571428571427
16953,6,0.2857142857142857
16959,2,0.3333333333333333
16959,5,0.6666666666666666
16965,0,0.375
16965,1,0.125
16965,2,0.125
16965,3,0.125
16965,5,0.125
16965,6,0.125
16974,0,0.3333333333333333
16974,2,0.1111111111111111
16974,5,0.1111111111111111
16974,6,0.4444444444444444
16978,4,0.5
16978,5,0.5
16987,3,0.5
16987,5,0.5
16995,2,1.0
17003,2,1.0
17008,0,0.1111111111111111
17008,1,0.1111111111111111
17008,4,0.2222222222222222
17008,5,0.3333333333333333
17008,6,0.2222222222222222
17017,5,1.0
17025,6,1.0
17038,1,1.0
17040,0,0.25
17040,3,0.25
17040,5,0.5
17044,0,0.75
17044,1,0.25
17053,0,0.2
17053,1,0.2
17053,3,0.2
17053,6,0.4
17072,4,0.5
17072,6,0.5
17104,6,1.0
17122,0,0.3333333333333333
17122,1,0.3333333333333333
17122,4,0.3333333333333333
17131,3,1.0
17149,3,0.5
17149,5,0.5
17151,4,1.0
17155,0,1.0
17159,1,1.0
17162,0,1.0
17170,0,0.3333333333333333
17170,1,0.3333333333333333
17170,2,0.3333333333333333
17183,0,1.0
17200,1,1.0
17215,3,1.0
17224,2,0.2
17224,3,0.3
17224,4,0.1
17224,5,0.4
17231,1,0.6666666666666666
17231,3,0.3333333333333333
17264,0,0.5
17264,6,0.5
17281,0,1.0
17284,1,0.42857142857142855
17284,4,0.14285714285714285
17284,5,0.14285714285714285
17284,6,0.2857142857142857
17299,0,1.0
17303,5,1.0
17313,5,1.0
17314,2,0.5
17314,5,0.5
17318,1,1.0
17333,3,1.0
17335,5,0.3333333333333333
17335,6,0.6666666666666666
17338,1,1.0
17341,5,1.0
17364,5,1.0
17400,3,1.0
17419,0,0.42857142857142855
17419,2,0.14285714285714285
17419,4,0.2857142857142857
17419,6,0.14285714285714285
17420,1,1.0
17424,1,1.0
17429,6,1.0
17450,2,0.5
17450,5,0.5
17454,0,0.5
17454,1,0.5
17461,5,0.5
17461,6,0.5
17464,6,1.0
17484,0,0.6666666666666666
17484,3,0.3333333333333333
17487,1,0.5
17487,4,0.5
17498,3,1.0
17500,1,1.0
17526,0,0.14285714285714285
17526,2,0.42857142857142855
17526,3,0.14285714285714285
17526,5,0.2857142857142857
17530,2,1.0
17541,6,1.0
17547,4,1.0
17550,0,0.5
17550,1,0.5
17553,0,0.16666666666666666
17553,2,0.16666666666666666
17553,3,0.16666666666666666
17553,4,0.3333333333333333
17553,6,0.16666666666666666
17555,1,0.3333333333333333
17555,5,0.6666666666666666
17556,1,0.5
17556,5,0.5
17559,0,0.5
17559,3,0.5
17562,0,1.0
17566,0,1.0
17574,0,0.25
17574,1,0.5
17574,3,0.25
17579,2,1.0
17592,1,1.0
17600,0,0.2222222222222222
17600,1,0.4444444444444444
17600,5,0.2222222222222222
17600,6,0.1111111111111111
17601,3,1.0
17606,0,1.0
17616,1,0.18181818181818182
17616,2,0.2727272727272727
17616,3,0.09090909090909091
17616,4,0.2727272727272727
17616,5,0.09090909090909091
17616,6,0.09090909090909091
17619,1,1.0
17620,1,0.3333333333333333
17620,3,0.16666666666666666
17620,4,0.16666666666666666
17620,6,0.3333333333333333
17627,5,1.0
17630,1,0.3333333333333333
17630,2,0.3333333333333333
17630,3,0.3333333333333333
17631,5,1.0
17638,0,0.38461538461538464
17638,1,0.15384615384615385
17638,2,0.23076923076923078
17638,4,0.07692307692307693
17638,5,0.15384615384615385
17652,0,0.42857142857142855
17652,1,0.2857142857142857
17652,4,0.14285714285714285
17652,5,0.14285714285714285
17659,2,1.0
17663,6,1.0
17668,0,0.4
17668,1,0.2
17668,3,0.4
17706,5,1.0
17708,1,1.0
17713,2,1.0
17720,5,0.3333333333333333
17720,6,0.6666666666666666
17721,0,0.25
17721,1,0.25
17721,3,0.25
17721,6,0.25
17735,1,1.0
17747,1,0.3333333333333333
17747,5,0.6666666666666666
17757,3,1.0
17758,1,0.5
17758,2,0.5
17762,0,0.08
17762,1,0.24
17762,2,0.16
17762,3,0.08
17762,4,0.08
17762,5,0.2
17762,6,0.16
17763,0,0.3333333333333333
17763,5,0.6666666666666666
17766,5,1.0
17769,4,1.0
17789,0,0.5
17789,2,0.5
17794,0,0.2641509433962264
17794,1,0.20754716981132076
17794,2,0.1320754716981132
17794,3,0.09433962264150944
17794,4,0.018867924528301886
17794,5,0.16981132075471697
17794,6,0.11320754716981132
17795,0,0.25
17795,1,0.25
17795,4,0.25
