product_id,product_reorder_rate,avg_pos_incart,p_reduced_feat_1,p_reduced_feat_2,p_reduced_feat_3,department_id
12614,0.3333333333333333,15.0,0.5582158240887148,0.8296957838490907,0.0,83
12615,0.0,2.5,0.0,0.0,0.0,77
12616,0.5,12.5,0.0,0.0,0.0,123
12620,0.5,17.5,0.0,0.0,0.0,112
12673,0.0,4.0,0.0,0.0,0.0,25
12674,0.0,4.0,0.0,0.0,0.0,31
12679,0.0,9.5,0.0,0.0,0.0,104
12683,0.5,3.5,0.0,0.0,0.0,117
12686,0.5,4.5,0.0,0.0,0.0,67
12703,0.2,6.4,0.0,0.0,0.0,123
12720,0.5,8.0,0.0,0.0,0.0,36
12745,0.4,10.2,0.0,0.0,0.0,120
12756,0.3333333333333333,11.333333333333334,1.0,0.0,0.0,112
12771,0.0,19.5,0.0,0.0,0.0,83
12779,0.0,7.5,0.0,0.0,0.0,83
12797,0.25,16.5,0.0,0.0,0.0,81
12807,0.0,4.0,0.0,0.0,0.0,94
12817,0.0,14.0,1.0,0.0,0.0,78
12845,0.0,8.5,0.0,0.0,0.0,117
12855,0.0,4.0,0.0,0.0,0.0,4
12857,0.6,10.6,0.0,0.0,0.0,3
12858,0.0,2.0,0.0,0.0,0.0,3
12863,0.0,7.0,0.0,0.0,0.0,112
12870,0.0,9.0,0.0,0.0,0.0,77
12872,0.7272727272727273,7.7272727272727275,0.0,0.0,0.0,131
12879,0.7142857142857143,10.0,1.0,0.0,0.0,96
12894,0.5,11.0,1.0,0.0,0.0,121
12896,0.8333333333333334,6.666666666666667,1.0,0.0,0.0,78
12899,0.0,5.0,0.0,0.0,0.0,21
12911,0.0,4.0,0.0,0.0,0.0,75
12916,0.0,5.0,0.5582158240887148,0.8296957838490907,0.0,77
12938,0.0,14.0,0.0,0.0,0.0,133
12941,0.8,9.4,0.0,0.0,0.0,121
12962,0.0,25.0,0.0,0.0,0.0,88
12980,0.0,6.0,0.0,0.0,0.0,83
12986,0.0,5.0,0.0,0.0,0.0,121
13023,0.0,1.0,0.0,0.0,0.0,37
13031,0.0,1.0,0.0,0.0,0.0,79
13032,0.6666666666666666,6.833333333333333,0.0,1.0,0.0,121
13045,0.875,2.75,0.0,0.0,0.0,107
13049,0.0,6.0,1.0,0.0,0.0,120
13059,0.0,6.0,0.0,0.0,0.0,117
13060,0.5,1.0,0.0,0.0,0.0,70
13062,0.6666666666666666,7.0,0.0,0.0,0.0,31
13064,0.0,10.0,0.0,0.0,0.0,127
13076,0.0,11.0,1.0,0.0,0.0,123
13082,0.0,3.0,0.0,0.0,0.0,72
13083,0.0,33.0,0.0,0.0,0.0,108
13108,0.0,10.0,0.0,0.0,0.0,19
13110,0.3333333333333333,14.666666666666666,0.0,0.0,0.0,94
13113,0.5,4.0,0.0,0.0,0.0,98
13129,0.0,18.0,0.0,0.0,0.0,96
13145,0.0,3.0,0.0,0.0,0.0,85
13159,0.0,10.0,0.0,0.0,0.0,34
13166,0.5,4.5,0.0,0.0,0.0,84
13176,0.7836734693877551,4.130612244897959,0.0,0.0,0.0,24
13187,0.6,3.4,0.0,0.0,0.0,42
13198,0.8,9.0,0.0,0.0,0.0,122
13212,0.16666666666666666,14.833333333333334,0.0,0.0,0.0,104
13219,0.0,2.0,0.0,0.0,0.0,91
13225,0.6666666666666666,1.0,0.0,0.0,0.0,84
13238,0.0,3.0,0.0,0.0,0.0,47
13245,0.0,5.0,0.0,1.0,0.0,115
13249,0.375,10.0,0.0,0.0,0.0,84
13251,0.0,10.0,0.0,0.0,0.0,94
13255,0.0,24.0,0.0,0.0,0.0,61
13259,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,98
13260,0.0,12.0,0.0,0.0,0.0,116
13263,0.4444444444444444,8.333333333333334,0.0,0.0,0.0,120
13269,0.0,2.0,1.0,0.0,0.0,120
13280,0.5,3.0,0.0,0.0,0.0,19
13287,0.875,5.125,0.0,0.0,0.0,123
13292,0.5,5.5,0.0,0.0,0.0,31
13304,0.0,9.0,0.0,0.0,0.0,81
13307,0.0,16.0,0.0,0.0,0.0,80
13310,0.0,31.0,0.0,0.0,0.0,78
13328,0.75,3.25,0.0,0.0,0.0,52
13351,0.25,9.5,0.0,0.0,0.0,120
13368,0.0,15.0,0.0,0.0,0.0,71
13369,0.0,17.0,0.0,0.0,0.0,133
13380,0.42857142857142855,5.285714285714286,0.0,0.0,0.0,107
13385,0.0,3.0,0.0,0.0,0.0,106
13396,0.0,13.0,0.0,0.0,0.0,69
13409,0.3333333333333333,5.333333333333333,0.0,0.0,0.0,2
13418,0.0,19.0,0.0,0.0,0.0,118
13424,0.0,4.0,0.5582158240887148,0.8296957838490907,0.0,45
13431,0.0,5.666666666666667,0.0,0.0,0.0,105
13481,0.0,6.0,1.0,0.0,0.0,69
13490,0.0,4.5,0.0,0.0,0.0,110
13511,0.0,15.0,0.0,0.0,0.0,37
13512,0.0,7.0,0.0,0.0,0.0,96
13514,0.0,15.0,0.0,0.0,0.0,98
13525,0.0,27.0,0.0,0.0,0.0,19
13535,0.2727272727272727,11.818181818181818,0.0,0.0,0.0,51
13536,0.0,4.0,0.0,0.0,0.0,21
13540,0.0,6.0,0.0,0.0,0.0,75
13541,0.75,4.0,0.0,0.0,0.0,93
13544,0.6666666666666666,6.0,0.0,0.0,0.0,123
13565,0.3333333333333333,4.666666666666667,0.0,1.0,0.0,107
13575,0.8636363636363636,2.772727272727273,1.0,0.0,0.0,24
13577,0.0,33.0,1.0,0.0,0.0,45
13587,0.0,33.0,0.0,0.0,0.0,23
13588,0.0,5.0,0.0,0.0,0.0,104
13589,0.0,7.0,0.0,0.0,0.0,123
13591,0.0,7.0,0.0,0.0,0.0,45
13598,0.0,13.0,0.0,0.0,0.0,100
13603,0.5,3.5,0.0,0.0,0.0,1
13605,0.0,5.0,0.0,0.0,0.0,48
13620,0.0,25.0,0.0,0.0,0.0,13
13627,0.5,2.0,1.0,0.0,0.0,94
13629,0.25,10.0,0.0,0.0,0.0,83
13637,0.5,17.0,0.0,0.0,0.0,107
13639,0.3333333333333333,6.666666666666667,0.0,0.0,0.0,17
13640,0.0,7.0,0.0,0.0,0.0,24
13642,0.0,1.0,0.0,0.0,0.0,4
13643,0.8181818181818182,7.454545454545454,0.0,0.0,0.0,77
13646,0.75,2.875,1.0,0.0,0.0,67
13702,0.0,7.0,0.0,0.0,0.0,112
13708,0.0,5.0,0.0,0.0,0.0,25
13709,0.0,9.0,0.0,0.0,0.0,45
13712,0.8333333333333334,4.5,0.0,0.0,0.0,91
13730,0.0,5.5,1.0,0.0,0.0,116
13733,0.5833333333333334,6.833333333333333,0.0,0.0,0.0,83
13740,0.7727272727272727,7.181818181818182,0.0,0.0,0.0,50
13742,0.0,7.0,0.0,0.0,0.0,3
13755,0.0,3.0,0.0,0.0,0.0,130
13772,0.0,12.0,0.0,0.0,0.0,37
13780,0.0,8.0,0.0,0.0,0.0,16
13782,0.0,8.0,0.0,0.0,0.0,25
13802,0.16666666666666666,5.166666666666667,0.0,0.0,0.0,36
13807,0.0,5.0,0.0,0.0,0.0,38
13822,0.3333333333333333,12.333333333333334,0.0,0.0,0.0,128
13829,0.42857142857142855,10.571428571428571,0.0,0.0,0.0,51
13838,0.0,2.0,0.0,0.0,0.0,74
13844,0.0,22.0,0.0,0.0,0.0,81
13852,0.0,10.5,0.0,0.0,0.0,83
13866,0.5,9.25,0.0,0.0,0.0,93
13869,0.0,9.0,0.0,0.0,0.0,128
13870,0.4444444444444444,8.11111111111111,0.0,0.0,0.0,107
13874,0.0,4.0,0.0,0.0,0.0,17
13877,0.3333333333333333,5.5,0.0,0.0,0.0,15
13885,0.0,11.5,1.0,0.0,0.0,37
13893,0.0,5.0,0.0,0.0,0.0,8
13909,0.0,3.5,1.0,0.0,0.0,63
13911,0.0,4.0,0.0,0.0,0.0,27
13914,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,78
13921,0.5,22.5,0.0,0.0,0.0,69
13922,0.5,9.5,0.0,0.0,0.0,63
13932,0.8333333333333334,4.166666666666667,0.0,0.0,0.0,88
13935,0.0,3.5,0.0,0.0,0.0,84
13958,0.0,10.0,0.0,0.0,0.0,131
13966,0.7142857142857143,10.571428571428571,0.0,0.0,0.0,38
13976,0.0,17.0,0.0,0.0,0.0,128
13979,0.0,3.0,0.0,0.0,0.0,80
13984,0.3333333333333333,7.666666666666667,0.0,0.0,0.0,16
13988,0.16666666666666666,8.666666666666666,0.0,0.0,0.0,83
14010,0.0,6.0,0.0,0.0,0.0,100
14013,0.8,4.6,0.0,0.0,0.0,38
14032,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,107
14036,0.5,5.0,0.0,0.0,0.0,21
14057,0.0,5.0,0.0,0.0,0.0,61
14058,0.0,7.0,0.0,0.0,0.0,133
14084,0.0,2.0,0.0,0.0,0.0,91
14086,0.0,20.0,0.0,0.0,0.0,98
14104,0.5,9.5,0.0,0.0,0.0,26
14114,0.0,2.0,0.0,0.0,0.0,38
14124,0.0,18.0,0.0,0.0,0.0,30
14129,0.6666666666666666,4.833333333333333,0.0,0.0,0.0,69
14133,0.0,8.0,0.0,0.0,0.0,3
14142,0.0,8.0,1.0,0.0,0.0,89
14144,0.5,3.0,0.0,0.0,0.0,59
14146,0.875,7.25,1.0,0.0,0.0,112
14147,0.0,12.0,0.0,0.0,0.0,36
14148,0.5,11.0,0.0,0.0,0.0,5
14150,0.5,14.0,0.0,0.0,0.0,14
14159,0.0,2.0,0.0,0.0,0.0,24
14161,0.25,11.25,1.0,0.0,0.0,24
14163,0.0,7.0,0.0,0.0,0.0,105
14165,0.5,6.5,0.0,0.0,0.0,45
14168,0.0,22.0,0.0,0.0,0.0,131
14197,0.1111111111111111,6.444444444444445,0.0,0.0,0.0,9
14199,0.3333333333333333,6.666666666666667,0.0,0.0,0.0,37
14211,0.3333333333333333,11.0,0.0,0.0,0.0,92
14233,0.5,5.5,0.0,0.0,0.0,115
14252,0.5,8.0,0.0,0.0,0.0,77
14267,0.0,5.5,0.0,0.0,0.0,59
14272,0.0,10.0,1.0,0.0,0.0,37
14277,0.0,12.0,0.0,0.0,0.0,94
14283,0.0,10.0,0.0,0.0,0.0,54
14306,0.0,16.0,0.0,0.0,0.0,110
14309,0.6666666666666666,4.333333333333333,0.0,0.0,0.0,117
14313,0.0,9.0,0.0,0.0,0.0,132
14320,0.0,11.0,0.0,0.0,0.0,99
14328,0.0,24.0,1.0,0.0,0.0,37
14332,0.25,7.75,0.0,0.0,0.0,72
14335,0.8571428571428571,3.5714285714285716,0.0,0.0,0.0,37
14354,0.6666666666666666,8.333333333333334,0.0,0.0,0.0,112
14364,0.0,7.0,0.0,0.0,0.0,21
14365,0.9473684210526315,1.4210526315789473,0.0,0.0,0.0,108
14381,0.625,9.875,0.0,0.0,0.0,78
14386,0.0,27.0,0.0,0.0,0.0,51
14408,0.0,2.0,1.0,0.0,0.0,92
14424,0.0,11.0,0.0,0.0,0.0,69
14429,0.0,5.0,0.0,0.0,0.0,104
14443,0.0,15.0,0.0,0.0,0.0,45
14444,0.75,3.625,0.0,0.0,0.0,117
14452,0.0,4.0,0.0,0.0,0.0,94
14454,0.0,8.0,0.0,0.0,0.0,105
14462,0.6,14.4,0.0,0.0,0.0,110
14467,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,112
14486,0.0,10.0,0.0,0.0,0.0,128
14531,0.0,27.0,0.0,0.0,0.0,49
14536,0.0,6.0,0.0,1.0,0.0,69
14553,0.0,5.5,0.0,0.0,0.0,57
14578,0.75,11.75,0.0,0.0,0.0,87
14582,0.0,16.0,0.0,0.0,0.0,105
14592,0.0,10.0,0.0,0.0,0.0,117
14594,0.0,11.0,0.0,0.0,0.0,9
14610,0.5,1.0,0.0,0.0,0.0,6
14613,0.0,13.0,0.0,0.0,0.0,131
14620,0.0,2.0,0.0,0.0,0.0,69
14633,0.5,5.25,0.0,0.0,0.0,107
14645,0.75,12.75,0.0,0.0,0.0,77
14647,0.0,10.0,0.0,0.0,0.0,30
14650,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,65
14651,0.5,6.0,0.0,0.0,0.0,24
14678,0.2222222222222222,7.777777777777778,0.0,0.0,0.0,116
14684,0.0,5.0,0.0,0.0,0.0,107
14704,0.0,12.5,0.0,0.0,0.0,24
14708,0.0,8.0,0.0,0.0,0.0,124
14711,0.0,5.0,0.0,1.0,0.0,70
14715,0.8333333333333334,2.5,0.0,0.0,0.0,98
14761,0.8571428571428571,7.0,0.0,0.0,0.0,3
14764,0.0,2.0,0.0,0.0,0.0,93
14766,0.5,11.0,0.0,0.0,0.0,77
14768,0.0,22.0,0.0,0.0,0.0,11
14778,0.0,19.0,0.0,0.0,0.0,3
14780,0.0,14.0,0.0,0.0,0.0,51
14788,0.75,2.75,1.0,0.0,0.0,94
14796,0.0,11.0,0.0,0.0,0.0,50
14804,0.0,14.0,0.0,0.0,0.0,69
14814,0.7142857142857143,5.0,0.0,0.0,0.0,106
14815,0.0,8.0,1.0,0.0,0.0,112
14818,0.75,2.75,0.0,0.0,0.0,6
14849,0.0,6.0,0.0,0.0,0.0,104
14852,0.25,14.0,0.0,0.0,0.0,9
14867,0.5,4.5,0.0,0.0,0.0,61
14870,0.0,3.0,0.0,0.0,0.0,120
14875,0.0,8.0,0.0,0.0,0.0,112
14881,0.0,11.0,0.0,0.0,0.0,129
14882,0.0,6.0,1.0,0.0,0.0,84
14886,0.0,18.0,1.0,0.0,0.0,96
14891,0.0,19.0,0.0,0.0,0.0,26
14895,0.0,22.0,0.0,0.0,0.0,60
14897,0.2,5.2,0.0,0.0,0.0,83
14898,0.0,12.0,0.0,0.0,0.0,89
14901,0.3333333333333333,8.0,0.0,0.0,0.0,117
14905,0.0,11.0,0.0,0.0,0.0,5
14917,0.0,9.0,0.0,0.0,0.0,120
14947,0.6538461538461539,5.769230769230769,0.0,1.0,0.0,115
14950,0.0,1.0,0.0,0.0,0.0,47
14966,0.5,6.5,0.0,0.0,0.0,24
14976,0.0,8.5,0.0,0.0,0.0,104
14987,0.0,1.0,0.0,0.0,0.0,37
14992,0.6190476190476191,7.285714285714286,0.0,0.0,0.0,83
14999,0.0,4.5,0.0,0.0,0.0,86
15008,0.0,21.0,0.0,0.0,0.0,88
15011,0.6666666666666666,4.333333333333333,0.0,0.0,0.0,107
15012,0.0,1.0,1.0,0.0,0.0,106
15017,0.0,8.0,0.0,0.0,0.0,72
15040,0.0,17.0,0.0,0.0,0.0,83
15057,0.0,9.0,0.0,0.0,0.0,54
15078,0.5,24.5,0.0,0.0,0.0,4
15109,0.5,10.0,0.0,0.0,0.0,52
15120,0.6666666666666666,3.0,1.0,0.0,0.0,120
15125,0.5,13.0,0.0,0.0,0.0,38
15131,0.75,12.25,0.0,0.0,0.0,64
15134,0.0,8.0,0.0,0.0,0.0,71
15137,0.0,10.0,0.0,0.0,0.0,6
15143,0.0,5.0,0.0,0.0,0.0,24
15153,0.0,17.0,0.0,0.0,0.0,31
15154,0.0,40.0,0.0,0.0,0.0,121
15161,0.0,5.0,0.0,0.0,0.0,115
15164,0.8333333333333334,2.3333333333333335,1.0,0.0,0.0,77
15172,0.75,11.5,0.0,0.0,0.0,5
15200,0.0,2.0,0.0,0.0,0.0,83
15235,0.0,5.0,0.0,0.0,0.0,17
15248,0.0,8.0,0.0,0.0,0.0,27
15261,0.0,5.0,0.0,0.0,0.0,16
15287,0.0,7.0,0.0,0.0,0.0,21
15290,0.3181818181818182,10.818181818181818,0.0,0.0,0.0,83
15293,0.0,12.0,0.0,0.0,0.0,123
15294,0.0,7.0,0.0,0.0,0.0,43
15328,0.5,4.5,0.0,0.0,0.0,107
15348,0.75,6.5,0.0,0.0,0.0,38
15349,0.5,1.0,0.0,0.0,0.0,29
15358,0.0,2.0,0.0,0.0,0.0,10
15359,0.0,1.0,0.0,0.0,0.0,17
15363,0.0,3.0,0.0,0.0,0.0,85
15371,0.0,25.0,0.0,0.0,0.0,37
15386,0.75,11.75,0.0,0.0,0.0,107
15392,0.25,8.5,0.0,0.0,0.0,72
15395,0.0,15.0,0.0,0.0,0.0,45
15399,0.6666666666666666,4.666666666666667,0.0,0.0,0.0,91
15424,0.5,3.5,0.0,0.0,0.0,115
15438,0.0,12.0,0.0,0.0,0.0,72
15455,0.0,13.0,1.0,0.0,0.0,19
15460,0.0,1.0,0.0,0.0,0.0,75
15464,0.0,11.0,0.0,0.0,0.0,69
15479,0.0,8.0,0.0,0.0,0.0,123
15482,0.0,31.0,0.0,0.0,0.0,1
15485,0.0,4.0,0.0,0.0,0.0,94
15516,0.0,17.0,0.0,0.0,0.0,88
15526,0.0,7.0,0.0,0.0,0.0,21
15528,0.0,10.0,0.0,0.0,0.0,17
15541,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,91
15557,0.0,24.0,0.0,0.0,0.0,30
15581,0.5,16.0,0.0,0.0,0.0,23
15592,0.3333333333333333,8.666666666666666,0.0,0.0,0.0,123
15599,0.625,14.875,0.0,0.0,0.0,106
15602,0.0,3.0,0.0,0.0,0.0,33
15604,0.3333333333333333,6.333333333333333,0.0,0.0,0.0,120
15618,0.0,5.0,0.0,0.0,0.0,78
15622,0.5,2.0,0.0,0.0,0.0,30
15623,0.6666666666666666,21.333333333333332,0.0,0.0,0.0,38
15649,0.75,8.625,0.0,0.0,0.0,83
15655,0.0,1.0,0.0,0.0,0.0,45
15664,0.0,4.5,0.0,0.0,0.0,81
15672,0.0,7.0,0.0,0.0,0.0,61
15673,0.0,2.0,1.0,0.0,0.0,72
15680,0.8333333333333334,1.0,0.0,0.0,0.0,111
15689,0.0,6.0,0.0,0.0,0.0,78
15712,0.5,2.0,0.0,0.0,0.0,120
15718,0.6666666666666666,11.333333333333334,0.0,0.0,0.0,21
15720,0.0,4.0,0.0,0.0,0.0,27
15728,0.3333333333333333,8.0,0.0,0.0,0.0,13
15744,0.0,11.0,0.0,0.0,0.0,65
15755,0.0,6.0,0.0,0.0,0.0,76
15790,0.5,2.5,0.0,0.0,0.0,42
15804,0.0,3.0,0.0,0.0,0.0,31
15820,0.3333333333333333,3.3333333333333335,0.0,0.0,0.0,38
15841,0.0,9.0,0.0,0.0,0.0,3
15842,0.8333333333333334,3.1666666666666665,0.0,0.0,0.0,120
15844,0.0,9.0,0.0,0.0,0.0,116
15846,0.5,9.0,0.0,0.0,0.0,101
15850,0.0,3.0,1.0,0.0,0.0,61
15869,0.75,6.75,0.0,0.0,0.0,43
15871,0.0,15.0,0.0,0.0,0.0,47
15872,0.3333333333333333,3.8333333333333335,0.0,0.0,0.0,83
15902,0.5,8.0,0.0,0.0,0.0,23
15923,0.5,11.0,0.0,0.0,0.0,67
15925,0.0,11.0,0.0,0.0,0.0,38
15937,0.125,12.375,0.0,0.0,0.0,83
15945,0.0,5.0,0.0,0.0,0.0,21
15950,0.3333333333333333,11.0,0.0,0.0,0.0,42
15975,0.0,16.0,0.0,0.0,0.0,72
15981,0.3333333333333333,7.333333333333333,0.0,0.0,0.0,91
15983,0.0,16.0,0.0,0.0,0.0,31
15984,0.42857142857142855,8.714285714285714,0.0,0.0,0.0,120
15995,0.0,7.5,0.0,0.0,0.0,99
16004,0.0,8.0,0.0,0.0,0.0,21
16018,0.0,22.0,0.0,0.0,0.0,50
16020,0.3333333333333333,8.333333333333334,0.0,0.0,0.0,105
16026,0.0,3.0,0.0,0.0,0.0,134
16033,0.0,4.0,0.0,0.0,0.0,17
16044,0.5,3.0,0.0,0.0,0.0,31
16048,0.75,6.0,0.0,0.0,0.0,6
16066,0.5,27.5,0.0,0.0,0.0,78
16083,0.5,9.75,1.0,0.0,0.0,86
16089,0.0,6.0,0.0,0.0,0.0,21
16122,0.5,10.5,0.0,0.0,0.0,65
16133,0.0,18.0,0.0,0.0,0.0,76
16137,0.0,2.0,1.0,0.0,0.0,104
16139,0.0,2.5,0.0,0.0,0.0,27
16145,0.5384615384615384,8.846153846153847,0.0,0.0,0.0,59
16154,0.0,15.0,0.0,0.0,0.0,78
16168,0.0,5.0,0.0,1.0,0.0,86
16185,0.2857142857142857,11.5,0.0,0.0,0.0,21
16188,0.0,4.0,0.0,0.0,0.0,38
16199,0.0,13.0,0.0,0.0,0.0,61
16213,0.0,11.0,0.0,0.0,0.0,31
16221,0.0,3.0,1.0,0.0,0.0,61
16234,0.5,1.5,0.0,0.0,0.0,84
16247,0.5,14.0,0.0,0.0,0.0,78
16249,0.5,5.5,0.0,0.0,0.0,83
16254,0.6,4.4,1.0,0.0,0.0,3
16260,0.0,6.0,0.0,0.0,0.0,19
16262,0.6,11.2,0.0,0.0,0.0,93
16269,0.6666666666666666,13.666666666666666,0.0,0.0,0.0,129
16275,0.0,5.0,0.0,0.0,0.0,124
16277,0.0,5.0,0.0,0.0,0.0,83
16290,0.625,12.5,0.0,0.0,0.0,77
16291,0.8571428571428571,2.857142857142857,0.0,0.0,0.0,86
16293,0.0,7.0,0.0,0.0,0.0,114
16305,0.5,12.0,0.0,0.0,0.0,78
16320,0.0,3.0,0.0,0.0,0.0,26
16321,0.5,11.0,0.0,0.0,0.0,45
16325,0.0,3.0,0.0,0.0,0.0,104
16332,0.0,9.0,0.0,0.0,0.0,107
16334,0.0,13.0,0.0,0.0,0.0,72
16349,0.1111111111111111,7.111111111111111,0.0,0.0,0.0,83
16354,0.0,7.0,0.0,0.0,0.0,128
16393,0.0,3.0,1.0,0.0,0.0,133
16398,0.0,8.0,0.0,0.0,0.0,31
16419,0.0,3.0,1.0,0.0,0.0,112
16462,0.0,10.0,0.0,0.0,0.0,105
16464,0.7,7.2,0.0,0.0,0.0,3
16476,0.0,7.0,0.0,0.0,0.0,45
16479,0.0,11.25,0.0,0.0,0.0,88
16486,0.0,6.0,0.0,0.0,0.0,77
16521,0.45454545454545453,5.454545454545454,1.0,0.0,0.0,117
16525,0.0,13.0,1.0,0.0,0.0,81
16528,0.5,3.5,0.0,0.0,0.0,70
16589,0.6666666666666666,7.444444444444445,0.0,0.0,0.0,107
16594,0.0,2.0,0.0,0.0,0.0,20
16600,0.5,11.5,0.0,0.0,0.0,38
16609,0.5,1.5,0.0,0.0,0.0,95
16610,0.5,5.5,0.0,0.0,0.0,16
16615,0.0,6.0,0.0,0.0,0.0,64
16616,0.5,6.75,0.0,0.0,0.0,123
16631,0.0,4.0,0.0,0.0,0.0,105
16633,0.3333333333333333,5.666666666666667,0.0,0.0,0.0,114
16682,0.3333333333333333,12.666666666666666,0.0,0.0,0.0,106
16696,0.4,15.0,0.0,0.0,0.0,77
16714,0.0,1.0,0.0,0.0,0.0,26
16732,0.0,3.0,0.0,0.0,0.0,45
16748,0.0,14.0,0.0,0.0,0.0,114
16757,0.0,6.0,0.0,0.0,0.0,53
16759,0.6222222222222222,6.888888888888889,0.0,0.0,0.0,83
16768,0.5,6.5,0.0,0.0,0.0,91
16776,0.6666666666666666,8.0,0.0,0.0,0.0,6
16789,0.0,7.0,0.0,0.0,0.0,20
16797,0.5142857142857142,8.714285714285714,0.0,0.0,0.0,24
16812,0.0,1.0,0.0,0.0,0.0,3
16816,0.0,5.0,0.0,0.0,0.0,31
16819,0.0,8.0,0.0,0.0,0.0,66
16830,0.0,4.5,1.0,0.0,0.0,2
16837,0.0,6.0,0.0,0.0,0.0,123
16848,0.0,10.0,0.0,0.0,0.0,14
16855,0.5,14.5,1.0,0.0,0.0,116
16857,0.0,44.0,0.0,0.0,0.0,89
16864,0.5,4.5,0.0,0.0,0.0,77
16869,0.3333333333333333,10.333333333333334,0.0,0.0,0.0,74
16882,0.5,4.5,0.0,0.0,0.0,123
16891,0.0,3.0,0.0,0.0,0.0,45
16897,0.0,6.0,0.0,0.0,0.0,3
16913,0.0,3.0,0.0,0.0,0.0,45
16920,0.5,2.0,0.0,0.0,0.0,112
16953,0.5,8.428571428571429,0.0,0.0,0.0,88
16959,0.6666666666666666,8.0,0.0,0.0,0.0,54
16965,0.125,5.75,0.0,0.0,0.0,37
16974,0.8888888888888888,3.888888888888889,0.0,0.0,0.0,107
16978,0.5,8.5,0.0,0.0,0.0,63
16987,0.5,6.5,0.0,0.0,0.0,57
16995,0.0,10.0,0.0,0.0,0.0,96
17003,0.0,4.0,0.0,0.0,0.0,45
17008,0.7777777777777778,11.0,0.0,0.0,0.0,21
17017,0.0,5.0,0.0,0.0,0.0,9
17025,0.0,8.0,1.0,0.0,0.0,72
17038,0.0,10.0,0.0,0.0,0.0,66
17040,0.75,5.0,0.0,0.0,0.0,26
17044,0.75,5.5,0.0,0.0,0.0,112
17053,0.8,6.8,0.0,0.0,0.0,78
17072,0.5,5.0,0.0,0.0,0.0,120
17104,0.0,24.0,0.0,0.0,0.0,24
17122,0.0,6.0,0.0,0.0,0.0,24
17131,0.0,6.0,0.0,0.0,0.0,31
17149,0.0,18.0,0.0,0.0,0.0,34
17151,0.0,6.0,0.0,0.0,0.0,78
17155,0.0,11.0,0.0,0.0,0.0,51
17159,0.0,1.0,0.0,0.0,0.0,83
17162,0.0,16.0,0.0,0.0,0.0,47
17170,0.6666666666666666,7.666666666666667,0.0,0.0,0.0,92
17183,0.0,13.0,1.0,0.0,0.0,120
17200,0.0,4.0,0.0,0.0,0.0,88
17215,0.0,11.0,0.0,0.0,0.0,119
17224,0.6,9.2,0.0,0.0,0.0,3
17231,0.6666666666666666,6.333333333333333,0.0,0.0,0.0,117
17264,0.0,4.5,0.0,0.0,0.0,30
17281,0.0,13.0,0.0,0.0,0.0,45
17284,0.5714285714285714,5.285714285714286,0.0,0.0,0.0,83
17299,0.0,13.0,1.0,0.0,0.0,81
17303,0.0,9.0,0.0,0.0,0.0,122
17313,0.0,1.0,1.0,0.0,0.0,24
17314,0.5,2.0,0.0,0.0,0.0,20
17318,0.0,16.0,0.0,0.0,0.0,21
17333,0.0,4.0,0.0,0.0,0.0,31
17335,0.6666666666666666,6.666666666666667,0.0,0.0,0.0,26
17338,0.0,19.0,0.0,0.0,0.0,37
17341,0.0,2.0,1.0,0.0,0.0,93
17364,0.0,7.0,0.0,0.0,0.0,59
17400,0.0,6.0,0.0,0.0,0.0,83
17419,0.7142857142857143,5.0,0.0,0.0,0.0,112
17420,0.0,9.0,0.0,0.0,0.0,47
17424,0.0,8.0,0.0,0.0,0.0,95
17429,0.0,8.0,0.0,0.0,0.0,67
17450,0.5,6.5,0.0,0.0,0.0,17
17454,0.0,5.5,0.0,1.0,0.0,7
17461,0.0,11.5,0.0,0.0,0.0,35
17464,0.0,10.0,0.0,0.0,0.0,10
17484,0.3333333333333333,7.666666666666667,0.0,0.0,0.0,107
17487,0.0,5.5,0.0,1.0,0.0,31
17498,0.0,21.0,0.0,0.0,0.0,80
17500,0.0,2.0,0.0,0.0,0.0,60
17526,0.8571428571428571,9.428571428571429,0.0,0.0,0.0,45
17530,0.0,10.0,0.0,0.0,0.0,115
17541,0.0,7.0,0.0,0.0,0.0,22
17547,0.0,14.0,0.0,0.0,0.0,13
17550,0.5,3.0,0.0,0.0,0.0,100
17553,0.6666666666666666,6.5,0.0,0.0,0.0,120
17555,0.3333333333333333,8.666666666666666,0.0,0.0,0.0,4
17556,0.5,8.5,0.0,0.0,0.0,112
17559,0.5,4.5,0.0,0.0,0.0,30
17562,0.0,8.0,0.0,0.0,0.0,67
17566,0.0,9.0,0.0,0.0,0.0,127
17574,0.75,9.5,0.0,0.0,0.0,1
17579,0.0,1.0,0.0,0.0,0.0,120
17592,0.0,11.0,0.0,0.0,0.0,83
17600,0.1111111111111111,8.88888888888889,0.0,0.0,0.0,120
17601,0.0,9.0,1.0,0.0,0.0,94
17606,0.8,4.6,0.0,0.0,0.0,88
17616,0.5454545454545454,6.545454545454546,0.0,0.0,0.0,78
17619,0.0,6.0,0.0,0.0,0.0,66
