user_id,product_id,days_since_prior_order,days_since_prior_reorder_rate
43,46480,10.0,0.14285714285714285
43,46480,11.0,0.14285714285714285
43,46480,15.0,0.14285714285714285
43,46480,24.0,0.14285714285714285
43,46480,26.0,0.14285714285714285
43,46672,6.0,1.0
43,46981,3.0,0.5
43,46981,26.0,0.5
43,47014,26.0,1.0
43,47145,24.0,1.0
43,47472,3.0,1.0
43,47941,0.0,0.25
43,47941,15.0,0.5
43,47941,24.0,0.25
43,48205,3.0,0.14285714285714285
43,48205,7.0,0.14285714285714285
43,48205,9.0,0.14285714285714285
43,48205,10.0,0.14285714285714285
43,48205,11.0,0.14285714285714285
43,48205,15.0,0.14285714285714285
43,48205,26.0,0.14285714285714285
43,48645,9.0,1.0
43,48739,24.0,1.0
44,1073,0.0,0.3333333333333333
44,1073,30.0,0.6666666666666666
44,1263,0.0,1.0
44,2855,0.0,1.0
44,3473,30.0,1.0
44,5955,30.0,1.0
44,6617,30.0,1.0
44,9121,30.0,1.0
44,9225,30.0,1.0
44,9513,0.0,1.0
44,10151,30.0,1.0
44,18653,0.0,0.5
44,18653,30.0,0.5
44,20428,0.0,1.0
44,21616,30.0,1.0
44,22695,30.0,1.0
44,23341,0.0,1.0
44,26172,30.0,1.0
44,26505,30.0,1.0
44,27156,30.0,1.0
44,28378,30.0,1.0
44,28560,0.0,1.0
44,33663,30.0,1.0
44,35042,30.0,1.0
44,35124,30.0,1.0
44,35353,0.0,1.0
44,35852,30.0,1.0
44,37131,30.0,1.0
44,38271,30.0,1.0
44,38741,30.0,1.0
44,43632,30.0,1.0
44,43886,30.0,1.0
44,44560,30.0,1.0
44,47141,30.0,1.0
44,47962,30.0,1.0
44,48785,30.0,1.0
44,48833,30.0,1.0
44,49481,30.0,1.0
45,689,30.0,1.0
45,17924,0.0,0.5
45,17924,18.0,0.5
45,20754,18.0,1.0
45,20770,12.0,1.0
45,23451,18.0,1.0
45,24098,30.0,1.0
45,27959,30.0,1.0
45,35424,30.0,1.0
45,35782,12.0,1.0
45,40934,30.0,1.0
45,41069,30.0,1.0
45,42683,30.0,1.0
45,43279,18.0,1.0
45,45084,18.0,1.0
45,47660,18.0,1.0
45,47965,18.0,1.0
45,49299,30.0,1.0
46,2481,0.0,0.3333333333333333
46,2481,7.0,0.3333333333333333
46,2481,22.0,0.3333333333333333
46,2646,21.0,1.0
46,4605,11.0,0.3333333333333333
46,4605,22.0,0.3333333333333333
46,4605,28.0,0.3333333333333333
46,6934,0.0,0.25
46,6934,6.0,0.125
46,6934,7.0,0.125
46,6934,14.0,0.125
46,6934,28.0,0.25
46,6934,30.0,0.125
46,8670,14.0,1.0
46,12181,30.0,1.0
46,13536,14.0,1.0
46,13733,6.0,0.125
46,13733,7.0,0.125
46,13733,11.0,0.125
46,13733,14.0,0.25
46,13733,21.0,0.25
46,13733,30.0,0.125
46,13802,14.0,1.0
46,14354,14.0,0.3333333333333333
46,14354,28.0,0.3333333333333333
46,14354,30.0,0.3333333333333333
46,14814,0.0,0.16666666666666666
46,14814,6.0,0.16666666666666666
46,14814,7.0,0.16666666666666666
46,14814,21.0,0.16666666666666666
46,14814,28.0,0.16666666666666666
46,14814,30.0,0.16666666666666666
46,15017,6.0,1.0
46,15290,22.0,0.5
46,15290,28.0,0.5
46,15599,21.0,1.0
46,16768,14.0,0.5
46,16768,21.0,0.5
46,16797,14.0,0.5
46,16797,28.0,0.5
46,19886,14.0,1.0
46,21010,28.0,1.0
46,21781,6.0,0.16666666666666666
46,21781,11.0,0.16666666666666666
46,21781,14.0,0.16666666666666666
46,21781,21.0,0.16666666666666666
46,21781,28.0,0.16666666666666666
46,21781,30.0,0.16666666666666666
46,22395,14.0,1.0
46,22610,6.0,0.16666666666666666
46,22610,21.0,0.16666666666666666
46,22610,22.0,0.16666666666666666
46,22610,28.0,0.3333333333333333
46,22610,30.0,0.16666666666666666
46,22922,21.0,1.0
46,22959,14.0,1.0
46,23801,0.0,1.0
46,24097,6.0,0.5
46,24097,11.0,0.5
46,24427,22.0,1.0
46,24525,0.0,0.5
46,24525,14.0,0.5
46,24660,21.0,0.5
46,24660,22.0,0.5
46,24852,0.0,0.07692307692307693
46,24852,6.0,0.07692307692307693
46,24852,7.0,0.15384615384615385
46,24852,11.0,0.07692307692307693
46,24852,14.0,0.3076923076923077
46,24852,21.0,0.15384615384615385
46,24852,28.0,0.15384615384615385
46,25670,7.0,0.3333333333333333
46,25670,14.0,0.6666666666666666
46,26152,21.0,0.5
46,26152,30.0,0.5
46,27676,22.0,1.0
46,27796,21.0,1.0
46,28204,21.0,0.5
46,28204,22.0,0.5
46,31459,0.0,0.3333333333333333
46,31459,7.0,0.3333333333333333
46,31459,21.0,0.3333333333333333
46,31506,28.0,1.0
46,32857,14.0,0.5
46,32857,21.0,0.5
46,33379,21.0,1.0
46,35921,0.0,0.16666666666666666
46,35921,7.0,0.16666666666666666
46,35921,14.0,0.16666666666666666
46,35921,21.0,0.16666666666666666
46,35921,28.0,0.3333333333333333
46,36070,21.0,0.5
46,36070,22.0,0.5
46,37611,21.0,1.0
46,38775,6.0,0.3333333333333333
46,38775,7.0,0.3333333333333333
46,38775,14.0,0.3333333333333333
46,39408,21.0,1.0
46,39922,21.0,1.0
46,39993,14.0,1.0
46,40574,14.0,0.4
46,40574,21.0,0.2
46,40574,28.0,0.2
46,40574,30.0,0.2
46,40910,21.0,0.5
46,40910,28.0,0.5
46,40925,14.0,0.5
46,40925,21.0,0.5
46,41164,0.0,0.2
46,41164,14.0,0.2
46,41164,21.0,0.2
46,41164,28.0,0.2
46,41164,30.0,0.2
46,41544,22.0,1.0
46,41844,7.0,1.0
46,42987,0.0,0.13333333333333333
46,42987,6.0,0.06666666666666667
46,42987,7.0,0.13333333333333333
46,42987,11.0,0.06666666666666667
46,42987,14.0,0.2
46,42987,21.0,0.13333333333333333
46,42987,22.0,0.06666666666666667
46,42987,28.0,0.13333333333333333
46,42987,30.0,0.06666666666666667
46,43712,21.0,1.0
46,44626,21.0,1.0
46,45007,22.0,1.0
46,45009,6.0,0.2
46,45009,7.0,0.2
46,45009,14.0,0.4
46,45009,21.0,0.2
46,45064,7.0,0.25
46,45064,21.0,0.25
46,45064,22.0,0.25
46,45064,28.0,0.25
46,45961,14.0,1.0
46,45965,22.0,1.0
46,46453,0.0,1.0
46,47893,6.0,1.0
46,49235,0.0,0.3333333333333333
46,49235,21.0,0.3333333333333333
46,49235,22.0,0.3333333333333333
47,8224,16.0,1.0
47,8225,14.0,1.0
47,11204,5.0,1.0
47,14875,0.0,1.0
47,15120,0.0,0.3333333333333333
47,15120,5.0,0.3333333333333333
47,15120,12.0,0.3333333333333333
47,16594,16.0,1.0
47,18893,12.0,1.0
47,20995,12.0,1.0
47,22750,0.0,1.0
47,24838,5.0,0.5
47,24838,12.0,0.5
47,24852,0.0,0.3333333333333333
47,24852,5.0,0.3333333333333333
47,24852,12.0,0.3333333333333333
47,26172,5.0,1.0
47,27360,12.0,1.0
47,29181,16.0,1.0
47,30696,16.0,1.0
47,31960,0.0,1.0
47,32020,5.0,1.0
47,32955,12.0,1.0
47,33796,16.0,1.0
47,34067,12.0,1.0
47,34262,12.0,1.0
47,38659,0.0,1.0
47,39561,14.0,1.0
47,41777,1.0,1.0
47,43504,16.0,1.0
47,44098,14.0,1.0
47,45013,14.0,1.0
48,4455,13.0,0.2
48,4455,14.0,0.2
48,4455,27.0,0.2
48,4455,29.0,0.4
48,4487,29.0,1.0
48,4855,13.0,0.25
48,4855,14.0,0.25
48,4855,29.0,0.5
48,5450,13.0,0.2
48,5450,14.0,0.4
48,5450,27.0,0.2
48,5450,29.0,0.2
48,5605,27.0,1.0
48,5621,27.0,1.0
48,8057,13.0,0.2
48,8057,14.0,0.2
48,8057,27.0,0.4
48,8057,29.0,0.2
48,8277,27.0,1.0
48,8518,14.0,1.0
48,11046,29.0,1.0
48,11140,13.0,0.5
48,11140,29.0,0.5
48,11453,14.0,1.0
48,17284,13.0,0.5
48,17284,29.0,0.5
48,17720,14.0,0.6666666666666666
48,17720,29.0,0.3333333333333333
48,18232,15.0,1.0
48,19508,14.0,0.3333333333333333
48,19508,27.0,0.6666666666666666
48,20339,0.0,0.2
48,20339,14.0,0.2
48,20339,15.0,0.2
48,20339,27.0,0.2
48,20339,29.0,0.2
48,21405,13.0,0.25
48,21405,14.0,0.25
48,21405,15.0,0.25
48,21405,27.0,0.25
48,21616,27.0,1.0
48,22395,14.0,1.0
48,22613,27.0,1.0
48,22993,14.0,1.0
48,23909,27.0,1.0
48,24830,15.0,0.5
48,24830,27.0,0.5
48,24940,27.0,1.0
48,25879,14.0,1.0
48,25890,14.0,1.0
48,26209,13.0,0.16666666666666666
48,26209,14.0,0.3333333333333333
48,26209,15.0,0.16666666666666666
48,26209,27.0,0.3333333333333333
48,26298,29.0,1.0
48,27156,14.0,0.5
48,27156,29.0,0.5
48,27625,14.0,1.0
48,28842,27.0,1.0
48,29287,29.0,1.0
48,29307,0.0,1.0
48,29941,14.0,1.0
48,31506,14.0,1.0
48,32177,13.0,1.0
48,33000,13.0,0.5
48,33000,27.0,0.5
48,33002,14.0,1.0
48,33731,27.0,1.0
48,34012,27.0,1.0
48,34137,14.0,1.0
48,34209,14.0,1.0
48,34358,14.0,1.0
48,34786,15.0,1.0
48,35855,13.0,0.5
48,35855,27.0,0.5
48,36389,14.0,1.0
48,36695,14.0,0.3333333333333333
48,36695,15.0,0.3333333333333333
48,36695,27.0,0.3333333333333333
48,37065,13.0,0.3333333333333333
48,37065,14.0,0.6666666666666666
48,38277,14.0,1.0
48,38456,27.0,1.0
48,39267,27.0,1.0
48,41229,14.0,1.0
48,41238,14.0,0.5
48,41238,27.0,0.25
48,41238,29.0,0.25
48,42768,29.0,1.0
48,43165,14.0,1.0
48,43662,14.0,0.25
48,43662,27.0,0.75
48,43961,29.0,1.0
48,43999,13.0,0.25
48,43999,27.0,0.75
48,44262,14.0,1.0
48,44636,14.0,0.5
48,44636,29.0,0.5
48,45007,14.0,0.25
48,45007,15.0,0.125
48,45007,27.0,0.375
48,45007,29.0,0.25
48,45066,14.0,1.0
48,46979,13.0,0.5
48,46979,27.0,0.5
48,47823,29.0,1.0
48,49683,14.0,1.0
49,148,30.0,1.0
49,1376,30.0,1.0
49,1398,30.0,1.0
49,1752,30.0,1.0
49,2846,30.0,1.0
49,2966,0.0,1.0
49,4317,19.0,1.0
49,7644,2.0,0.5
49,7644,30.0,0.5
49,7646,30.0,1.0
49,10241,30.0,1.0
49,10336,30.0,1.0
49,10492,30.0,1.0
49,12916,30.0,1.0
49,13431,30.0,1.0
49,14901,30.0,1.0
49,15689,30.0,1.0
49,16696,30.0,1.0
49,16797,28.0,0.5
49,16797,30.0,0.5
49,17487,19.0,1.0
49,18072,30.0,1.0
49,18118,2.0,1.0
49,18441,2.0,1.0
49,19162,30.0,1.0
49,21938,30.0,1.0
49,24231,30.0,1.0
49,24516,30.0,1.0
49,25919,19.0,1.0
49,27086,28.0,1.0
49,27199,2.0,1.0
49,28204,0.0,1.0
49,31040,30.0,1.0
49,31467,19.0,1.0
49,33184,19.0,1.0
49,33735,30.0,1.0
49,34329,2.0,1.0
49,35833,28.0,0.5
49,35833,30.0,0.5
49,35956,28.0,1.0
49,36180,0.0,1.0
49,36591,2.0,1.0
49,37646,30.0,1.0
49,38400,30.0,1.0
49,41950,30.0,1.0
49,42904,30.0,1.0
49,44359,30.0,1.0
49,44486,30.0,1.0
49,45007,30.0,1.0
49,46680,30.0,1.0
49,47788,30.0,1.0
49,49141,28.0,1.0
49,49683,30.0,1.0
51,445,0.0,1.0
51,5463,0.0,1.0
51,10017,0.0,0.5
51,10017,17.0,0.5
51,13176,17.0,1.0
51,15712,13.0,0.5
51,15712,17.0,0.5
51,18798,13.0,0.5
51,18798,17.0,0.5
51,19678,17.0,1.0
51,20115,0.0,1.0
51,23029,13.0,1.0
51,24507,0.0,1.0
51,24964,17.0,1.0
51,26209,17.0,1.0
51,30489,0.0,1.0
51,33000,0.0,1.0
51,33135,13.0,1.0
51,36362,17.0,1.0
51,36929,13.0,0.5
51,36929,17.0,0.5
51,40604,0.0,0.5
51,40604,17.0,0.5
51,42536,17.0,1.0
51,44359,0.0,1.0
51,44449,17.0,1.0
51,45302,0.0,1.0
51,46650,0.0,1.0
51,47626,17.0,1.0
52,116,7.0,0.5
52,116,8.0,0.5
52,196,0.0,0.07142857142857142
52,196,6.0,0.14285714285714285
52,196,7.0,0.2857142857142857
52,196,8.0,0.35714285714285715
52,196,14.0,0.07142857142857142
52,196,30.0,0.07142857142857142
52,3298,6.0,0.2
52,3298,7.0,0.2
52,3298,8.0,0.4
52,3298,14.0,0.2
52,3798,3.0,1.0
52,5312,13.0,1.0
52,6184,5.0,0.0625
52,6184,6.0,0.1875
52,6184,7.0,0.3125
52,6184,8.0,0.375
52,6184,14.0,0.0625
52,7987,6.0,1.0
52,8013,10.0,1.0
52,8048,3.0,0.3333333333333333
52,8048,10.0,0.3333333333333333
52,8048,18.0,0.3333333333333333
52,8802,13.0,1.0
52,8953,7.0,0.3333333333333333
52,8953,8.0,0.3333333333333333
52,8953,10.0,0.3333333333333333
52,10441,0.0,0.06666666666666667
52,10441,6.0,0.26666666666666666
52,10441,7.0,0.3333333333333333
52,10441,8.0,0.26666666666666666
52,10441,14.0,0.06666666666666667
52,10445,8.0,1.0
52,10606,30.0,1.0
52,11266,8.0,0.5
52,11266,30.0,0.5
52,12341,0.0,0.0625
52,12341,6.0,0.25
52,12341,7.0,0.3125
52,12341,8.0,0.25
52,12341,10.0,0.0625
52,12341,14.0,0.0625
52,12427,13.0,1.0
52,13259,8.0,1.0
52,14032,3.0,1.0
52,14309,6.0,0.3333333333333333
52,14309,7.0,0.6666666666666666
52,14444,0.0,0.14285714285714285
52,14444,6.0,0.14285714285714285
52,14444,7.0,0.2857142857142857
52,14444,8.0,0.2857142857142857
52,14444,14.0,0.14285714285714285
52,16797,3.0,1.0
52,16953,8.0,1.0
52,17122,5.0,1.0
52,17231,6.0,0.3333333333333333
52,17231,8.0,0.3333333333333333
52,17231,10.0,0.3333333333333333
52,18000,8.0,1.0
52,18023,5.0,1.0
52,20004,7.0,1.0
52,24135,3.0,1.0
52,26604,10.0,1.0
52,27790,8.0,0.5
52,27790,10.0,0.5
52,27839,3.0,0.3333333333333333
52,27839,6.0,0.3333333333333333
52,27839,14.0,0.3333333333333333
52,29794,5.0,1.0
52,30450,3.0,0.125
52,30450,6.0,0.125
52,30450,7.0,0.125
52,30450,8.0,0.375
52,30450,10.0,0.125
52,30450,14.0,0.125
52,30591,13.0,1.0
52,30720,3.0,1.0
52,35561,0.0,0.3333333333333333
52,35561,7.0,0.3333333333333333
52,35561,10.0,0.3333333333333333
52,35886,10.0,1.0
52,35951,5.0,1.0
52,37104,10.0,1.0
52,38928,8.0,0.5
52,38928,14.0,0.5
52,39275,3.0,1.0
52,39408,8.0,0.5
52,39408,10.0,0.5
52,40063,5.0,0.5
52,40063,18.0,0.5
52,40422,7.0,1.0
52,41400,8.0,0.3333333333333333
52,41400,14.0,0.3333333333333333
52,41400,30.0,0.3333333333333333
52,41787,5.0,0.3333333333333333
52,41787,7.0,0.3333333333333333
52,41787,8.0,0.3333333333333333
52,42265,10.0,1.0
52,42489,7.0,0.16666666666666666
52,42489,8.0,0.16666666666666666
52,42489,10.0,0.16666666666666666
52,42489,13.0,0.16666666666666666
52,42489,18.0,0.16666666666666666
52,42489,30.0,0.16666666666666666
52,43352,3.0,0.3333333333333333
52,43352,10.0,0.3333333333333333
52,43352,18.0,0.3333333333333333
52,45920,8.0,1.0
52,46061,14.0,1.0
52,46149,0.0,0.07142857142857142
52,46149,3.0,0.07142857142857142
52,46149,6.0,0.14285714285714285
52,46149,7.0,0.2857142857142857
52,46149,8.0,0.35714285714285715
52,46149,14.0,0.07142857142857142
52,46516,10.0,0.5
52,46516,18.0,0.5
52,49083,6.0,0.25
52,49083,7.0,0.25
52,49083,8.0,0.25
52,49083,10.0,0.25
52,49235,5.0,1.0
52,49243,6.0,0.5
52,49243,7.0,0.25
52,49243,14.0,0.25
53,29,13.0,1.0
53,377,0.0,0.5
53,377,13.0,0.5
53,1319,13.0,1.0
53,2813,16.0,1.0
53,3390,13.0,1.0
53,4541,16.0,1.0
53,4952,13.0,1.0
53,8615,17.0,1.0
53,9000,16.0,1.0
53,10339,13.0,1.0
53,11210,13.0,0.5
53,11210,17.0,0.5
53,12193,16.0,1.0
53,12583,16.0,1.0
53,12614,16.0,1.0
53,13245,17.0,1.0
53,14168,17.0,1.0
53,15804,17.0,1.0
53,16714,13.0,1.0
53,16797,17.0,1.0
53,17530,13.0,1.0
53,17659,13.0,1.0
53,17757,16.0,1.0
53,22176,16.0,1.0
53,24339,17.0,1.0
53,25207,16.0,1.0
53,25544,0.0,1.0
53,27796,17.0,1.0
53,31506,17.0,1.0
53,32465,16.0,1.0
53,32864,0.0,0.5
53,32864,16.0,0.5
53,35053,17.0,1.0
53,35233,13.0,1.0
53,35412,0.0,1.0
53,36180,0.0,1.0
53,36780,17.0,1.0
53,37609,17.0,1.0
53,39124,13.0,1.0
53,39794,16.0,1.0
53,43086,0.0,1.0
53,44142,0.0,1.0
53,45541,0.0,1.0
53,47626,16.0,1.0
53,47682,16.0,1.0
53,48364,17.0,1.0
53,48453,13.0,1.0
55,1244,28.0,1.0
55,1866,13.0,1.0
55,2389,30.0,1.0
55,4658,0.0,0.125
55,4658,9.0,0.125
55,4658,13.0,0.25
55,4658,15.0,0.125
55,4658,28.0,0.25
55,4658,30.0,0.125
55,5194,13.0,0.5
55,5194,15.0,0.5
55,5770,13.0,1.0
55,7413,0.0,0.125
55,7413,9.0,0.125
55,7413,13.0,0.25
55,7413,15.0,0.125
55,7413,28.0,0.25
55,7413,30.0,0.125
55,7736,13.0,0.5
55,7736,30.0,0.5
55,7781,9.0,0.3333333333333333
55,7781,13.0,0.6666666666666666
55,12481,30.0,1.0
55,13328,0.0,0.25
55,13328,9.0,0.25
55,13328,13.0,0.25
55,13328,28.0,0.25
55,13740,0.0,0.25
55,13740,13.0,0.25
55,13740,28.0,0.5
55,16797,13.0,1.0
55,17616,9.0,0.3333333333333333
55,17616,13.0,0.3333333333333333
55,17616,15.0,0.3333333333333333
55,18175,13.0,0.25
55,18175,15.0,0.25
55,18175,28.0,0.25
55,18175,30.0,0.25
55,19086,13.0,1.0
55,21116,0.0,1.0
55,21333,13.0,0.5
55,21333,28.0,0.5
55,23029,13.0,0.3333333333333333
55,23029,15.0,0.3333333333333333
55,23029,28.0,0.3333333333333333
55,23817,9.0,1.0
55,23996,13.0,1.0
55,25152,0.0,0.3333333333333333
55,25152,13.0,0.3333333333333333
55,25152,15.0,0.3333333333333333
55,25584,15.0,1.0
55,26172,0.0,1.0
55,26209,0.0,1.0
55,27288,9.0,1.0
55,27509,30.0,1.0
55,27966,15.0,1.0
55,30827,13.0,0.5
55,30827,15.0,0.5
55,33000,0.0,0.5
55,33000,13.0,0.5
55,39142,28.0,1.0
55,39299,13.0,1.0
55,39349,30.0,1.0
55,39491,0.0,0.16666666666666666
55,39491,13.0,0.3333333333333333
55,39491,15.0,0.16666666666666666
55,39491,28.0,0.16666666666666666
55,39491,30.0,0.16666666666666666
55,39561,13.0,1.0
55,40004,13.0,1.0
55,40041,13.0,1.0
55,41273,9.0,0.3333333333333333
55,41273,13.0,0.3333333333333333
55,41273,15.0,0.3333333333333333
55,41959,15.0,1.0
55,42460,13.0,0.6666666666666666
55,42460,15.0,0.3333333333333333
55,43352,28.0,1.0
55,44245,13.0,1.0
55,46906,13.0,0.5
55,46906,15.0,0.25
55,46906,30.0,0.25
55,47672,28.0,1.0
55,47766,9.0,0.3333333333333333
55,47766,13.0,0.3333333333333333
55,47766,30.0,0.3333333333333333
55,48183,28.0,0.5
55,48183,30.0,0.5
55,48890,30.0,1.0
55,49235,28.0,1.0
56,79,5.0,0.5
56,79,8.0,0.5
56,1360,6.0,0.5
56,1360,8.0,0.5
56,1516,7.0,1.0
56,2966,4.0,0.3333333333333333
56,2966,5.0,0.3333333333333333
56,2966,8.0,0.3333333333333333
56,3583,3.0,0.14285714285714285
56,3583,4.0,0.14285714285714285
56,3583,7.0,0.14285714285714285
56,3583,8.0,0.42857142857142855
56,3583,13.0,0.14285714285714285
56,3822,0.0,0.5
56,3822,8.0,0.5
56,7401,3.0,1.0
56,10343,8.0,1.0
56,11777,4.0,0.16666666666666666
56,11777,5.0,0.16666666666666666
56,11777,6.0,0.16666666666666666
56,11777,7.0,0.16666666666666666
56,11777,8.0,0.16666666666666666
56,11777,13.0,0.16666666666666666
56,12015,0.0,1.0
56,12315,8.0,1.0
56,13565,6.0,0.5
56,13565,8.0,0.5
56,16048,3.0,0.25
56,16048,5.0,0.25
56,16048,8.0,0.25
56,16048,13.0,0.25
56,16321,8.0,1.0
56,16797,7.0,0.5
56,16797,13.0,0.5
56,18465,0.0,1.0
56,19154,3.0,0.3333333333333333
56,19154,6.0,0.3333333333333333
56,19154,8.0,0.3333333333333333
56,19174,8.0,1.0
56,19446,8.0,1.0
56,20082,8.0,1.0
56,21903,6.0,0.3333333333333333
56,21903,7.0,0.16666666666666666
56,21903,8.0,0.5
56,22993,5.0,1.0
56,23543,8.0,1.0
56,24852,5.0,0.14285714285714285
56,24852,6.0,0.2857142857142857
56,24852,7.0,0.14285714285714285
56,24852,8.0,0.42857142857142855
56,25513,0.0,0.14285714285714285
56,25513,4.0,0.14285714285714285
56,25513,6.0,0.2857142857142857
56,25513,7.0,0.14285714285714285
56,25513,8.0,0.2857142857142857
56,25890,6.0,1.0
56,26317,3.0,0.3333333333333333
56,26317,7.0,0.3333333333333333
56,26317,8.0,0.3333333333333333
56,26604,5.0,0.5
56,26604,6.0,0.5
56,26620,5.0,0.3333333333333333
56,26620,8.0,0.6666666666666666
56,29126,0.0,0.125
56,29126,4.0,0.125
56,29126,5.0,0.125
56,29126,6.0,0.125
56,29126,7.0,0.125
56,29126,8.0,0.375
56,31915,5.0,0.16666666666666666
56,31915,6.0,0.3333333333333333
56,31915,8.0,0.5
56,32035,0.0,0.3333333333333333
56,32035,8.0,0.6666666666666666
56,32864,6.0,0.4
56,32864,8.0,0.4
56,32864,13.0,0.2
56,33043,8.0,1.0
56,36361,0.0,0.125
56,36361,4.0,0.125
56,36361,5.0,0.125
56,36361,6.0,0.125
56,36361,7.0,0.125
56,36361,8.0,0.375
56,36758,4.0,0.5
56,36758,8.0,0.5
56,38067,6.0,1.0
56,38164,5.0,1.0
56,38293,8.0,1.0
56,39216,4.0,0.16666666666666666
56,39216,7.0,0.16666666666666666
56,39216,8.0,0.6666666666666666
56,40587,4.0,0.5
56,40587,8.0,0.5
56,42300,0.0,0.25
56,42300,5.0,0.25
56,42300,7.0,0.25
56,42300,8.0,0.25
56,42356,7.0,1.0
56,43352,8.0,1.0
56,44303,8.0,1.0
56,44632,4.0,1.0
56,46654,4.0,0.3333333333333333
56,46654,5.0,0.3333333333333333
56,46654,8.0,0.3333333333333333
56,46979,7.0,0.5
56,46979,13.0,0.5
56,47626,4.0,0.25
56,47626,5.0,0.25
56,47626,6.0,0.25
56,47626,7.0,0.25
56,47652,3.0,0.16666666666666666
56,47652,4.0,0.16666666666666666
56,47652,5.0,0.16666666666666666
56,47652,6.0,0.16666666666666666
56,47652,8.0,0.3333333333333333
56,47998,13.0,1.0
56,49247,5.0,0.5
56,49247,8.0,0.5
56,49273,0.0,0.125
56,49273,5.0,0.125
56,49273,6.0,0.125
56,49273,7.0,0.125
56,49273,8.0,0.375
56,49273,13.0,0.125
57,1208,7.0,0.2
57,1208,9.0,0.2
57,1208,10.0,0.2
57,1208,12.0,0.2
57,1208,13.0,0.2
57,3599,6.0,0.25
57,3599,9.0,0.25
57,3599,12.0,0.25
57,3599,13.0,0.25
57,4302,5.0,0.3333333333333333
57,4302,6.0,0.3333333333333333
57,4302,10.0,0.3333333333333333
57,6753,4.0,1.0
57,8193,6.0,0.5
57,8193,10.0,0.5
57,13176,12.0,1.0
57,13733,6.0,1.0
57,21653,4.0,1.0
57,22888,4.0,0.5
57,22888,5.0,0.5
57,23288,4.0,0.5
57,23288,10.0,0.5
57,23622,9.0,1.0
57,24852,4.0,0.16666666666666666
57,24852,7.0,0.16666666666666666
57,24852,9.0,0.3333333333333333
57,24852,10.0,0.16666666666666666
57,24852,13.0,0.16666666666666666
57,28312,7.0,1.0
57,29487,7.0,0.3333333333333333
57,29487,12.0,0.3333333333333333
57,29487,13.0,0.3333333333333333
57,30700,6.0,1.0
57,32734,9.0,0.5
57,32734,12.0,0.5
57,34429,10.0,1.0
57,34816,3.0,1.0
57,34969,5.0,1.0
57,35108,9.0,1.0
57,35163,4.0,0.3333333333333333
57,35163,6.0,0.3333333333333333
57,35163,11.0,0.3333333333333333
57,37120,3.0,1.0
57,40411,9.0,1.0
57,40706,11.0,1.0
57,41896,7.0,0.2
57,41896,9.0,0.2
57,41896,10.0,0.2
57,41896,11.0,0.2
57,41896,13.0,0.2
57,42611,10.0,1.0
57,42828,0.0,0.09090909090909091
57,42828,4.0,0.09090909090909091
57,42828,6.0,0.09090909090909091
57,42828,7.0,0.09090909090909091
57,42828,9.0,0.18181818181818182
57,42828,10.0,0.18181818181818182
57,42828,11.0,0.09090909090909091
57,42828,12.0,0.09090909090909091
57,42828,13.0,0.09090909090909091
57,45646,6.0,0.2
57,45646,7.0,0.2
57,45646,9.0,0.2
57,45646,10.0,0.2
57,45646,12.0,0.2
57,46440,0.0,1.0
57,47734,6.0,1.0
57,49683,10.0,0.5
57,49683,13.0,0.5
58,29,3.0,0.5
58,29,9.0,0.5
58,622,6.0,0.3333333333333333
58,622,7.0,0.6666666666666666
58,1614,16.0,1.0
58,2151,1.0,1.0
58,2512,9.0,1.0
58,2708,7.0,1.0
58,5488,7.0,1.0
58,5727,30.0,1.0
58,7460,3.0,1.0
58,7628,3.0,0.16666666666666666
58,7628,7.0,0.16666666666666666
58,7628,9.0,0.16666666666666666
58,7628,13.0,0.16666666666666666
58,7628,15.0,0.16666666666666666
58,7628,16.0,0.16666666666666666
58,7641,1.0,0.5
58,7641,13.0,0.5
58,8193,7.0,1.0
58,8536,3.0,0.5
58,8536,15.0,0.5
58,10350,9.0,0.5
58,10350,15.0,0.5
58,10549,16.0,1.0
58,10813,7.0,1.0
58,11265,7.0,1.0
58,11398,1.0,1.0
58,11408,7.0,0.5
58,11408,9.0,0.5
58,13909,7.0,1.0
58,14058,15.0,1.0
58,14144,9.0,1.0
58,14163,30.0,1.0
58,14197,7.0,0.5
58,14197,9.0,0.5
58,14454,7.0,1.0
58,14536,7.0,1.0
58,14818,6.0,0.25
58,14818,13.0,0.25
58,14818,15.0,0.25
58,14818,30.0,0.25
58,16816,7.0,1.0
58,17264,3.0,1.0
58,17559,3.0,0.5
58,17559,15.0,0.5
58,18174,3.0,0.5
58,18174,7.0,0.5
58,19164,0.0,1.0
58,22395,3.0,0.3333333333333333
58,22395,7.0,0.3333333333333333
58,22395,9.0,0.3333333333333333
58,22935,7.0,1.0
58,23005,4.0,0.3333333333333333
58,23005,9.0,0.3333333333333333
58,23005,15.0,0.3333333333333333
58,23734,15.0,1.0
58,24703,3.0,0.3333333333333333
58,24703,7.0,0.3333333333333333
58,24703,16.0,0.3333333333333333
58,25544,9.0,1.0
58,25952,3.0,1.0
58,27288,7.0,1.0
58,27323,3.0,1.0
58,28299,3.0,0.5
58,28299,9.0,0.5
58,28956,3.0,1.0
58,32476,13.0,1.0
58,32700,30.0,1.0
58,32734,16.0,1.0
58,33219,3.0,0.3333333333333333
58,33219,9.0,0.3333333333333333
58,33219,15.0,0.3333333333333333
58,34358,13.0,1.0
58,35042,3.0,1.0
